GameDate,FMRTEVersion,Name,UID,NationID,Born,Age,IntCaps,IntGoals,U21Caps,U21Goals,WorldReputation,HomeReputation,CurrentReputation,PA,CA,Price,Height,Weight,PositionsString,GK.AerialAbility,GK.CommandOfArea,GK.Communication,GK.Eccentricity,GK.Handling,GK.Kicking,GK.OneOnOnes,GK.Reflexes,GK.RushingOut,GK.TendencyToPunch,GK.Throwing,Tech.Corners,Tech.Crossing,Tech.Dribbling,Tech.Finishing,Tech.FirstTouch,Tech.Freekicks,Tech.Heading,Tech.LongShots,Tech.Longthrows,Tech.Marking,Tech.Passing,Tech.PenaltyTaking,Tech.Tackling,Tech.Technique,Mental.Aggression,Mental.Anticipation,Mental.Bravery,Mental.Composure,Mental.Concentration,Mental.Vision,Mental.Decisions,Mental.Determination,Mental.Flair,Mental.Leadership,Mental.OffTheBall,Mental.Positioning,Mental.Teamwork,Mental.Workrate,Phy.Acceleration,Phy.Agility,Phy.Balance,Phy.Jumping,Phy.LeftFoot,Phy.NaturalFitness,Phy.Pace,Phy.RightFoot,Phy.Stamina,Phy.Strength,Hidden.Consistency,Hidden.Dirtiness,Hidden.ImportantMatches,Hidden.InjuryProness,Hidden.Versatility,Personality.Adaptability,Personality.Ambition,Personality.Loyalty,Personality.Pressure,Personality.Professional,Personality.Sportsmanship,Personality.Temperament,Personality.Controversy,Positions.Defender,Positions.WingBack,Positions.Midfielder,Positions.AttackingMidfielder,Positions.Right,Positions.Left,Positions.Centre,Positions.PositionsDesc,Positions.PositionsDescVal,Positions.Goalkeeper,Positions.Sweeper,Positions.Striker,Positions.AttackingMidCentral,Positions.AttackingMidLeft,Positions.AttackingMidRight,Positions.DefenderCentral,Positions.DefenderLeft,Positions.DefenderRight,Positions.DefensiveMidfielder,Positions.MidfielderCentral,Positions.MidfielderLeft,Positions.MidfielderRight,Positions.WingBackLeft,Positions.WingBackRight,PPMVal,PPM0,PPM1,PPM2,PPM3,PPM4,PPM5,PPM6,PPM7,PPM8,PPM9,PPM10,PPM11,PPM12,PPM13,PPM14,PPM15,PPM16,PPM17,PPM18,PPM19,PPM20,PPM21,PPM22,PPM23,PPM24,PPM25,PPM26,PPM27,PPM28,PPM29,PPM30,PPM31,PPM32,PPM33,PPM34,PPM35,PPM36,PPM37,PPM38,PPM39,PPM40,PPM41,PPM42,PPM43,PPM44,PPM45,PPM46,PPM47,name,Market Value,current league
15/7/2016,17.3.2.23,Lukas Klünter,91143017,771,26-May-96,20,0,0,0,0,2400,5400,5400,113,108,563531,184,73,D/WB R,4,1,1,2,3,2,2,1,3,2,1,7,11,10,9,9,7,12,9,13,12,10,9,13,10,13,9,13,10,10,9,9,12,7,8,10,10,15,12,15,10,13,13,10,12,14,20,12,11,14,8,13,7,15,8,13,13,12,14,16,14,5,20,18,13,13,20,10,14,D/WB R,112,1,7,10,1,1,13,14,10,20,1,1,1,13,8,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lukas Klünter,£1.35m ,Bundesliga,
15/7/2016,17.3.2.23,Ole Päffgen,91149512,771,28-Jun-97,19,0,0,0,0,1750,3750,3750,102,75,84626,188,79,D RC,3,1,2,3,3,3,3,3,2,1,2,4,6,2,5,7,1,12,3,1,12,4,1,13,6,9,9,9,7,9,6,14,9,1,2,7,7,7,8,13,10,8,13,8,11,11,20,10,8,9,9,9,9,9,15,11,11,9,12,11,19,4,20,1,1,1,15,1,20,D RC,103,1,1,1,1,1,1,20,1,15,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
15/7/2016,17.3.2.23,Leon Balogun,92002651,38,28-Jun-88,28,7,0,0,0,4350,6350,6350,127,127,5686753,190,81,D/WB RC,3,2,1,2,3,3,2,2,3,2,2,5,11,9,6,10,5,14,7,18,13,9,6,13,9,14,11,15,9,14,7,10,14,7,10,9,12,13,14,12,10,17,16,13,12,16,20,15,15,16,12,12,12,12,8,14,8,13,12,13,13,7,20,16,9,1,18,1,20,D/WB RC,113,1,1,1,1,1,1,20,1,18,10,9,1,1,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Leon Balogun,£1.80m ,Bundesliga,
15/7/2016,17.3.2.23,Sandro Sirigu,92016185,771,07-Oct-88,27,0,0,0,0,4350,5850,5850,117,117,909610,182,79,D/WB R,1,2,1,1,1,3,1,3,3,1,3,9,11,13,9,10,9,10,9,12,9,12,7,11,10,11,9,13,11,12,9,11,12,9,5,9,12,15,15,14,12,9,10,10,14,12,20,15,11,15,5,13,8,19,6,12,12,11,14,16,15,4,20,18,15,13,20,12,1,D/WB R,112,1,1,13,1,12,13,1,12,20,1,1,12,15,12,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sandro Sirigu,£810Th. ,Bundesliga,
15/7/2016,17.3.2.23,Mitchell Weiser,92016244,771,21-Apr-94,22,0,0,2,0,5750,7000,7300,159,146,36965436,176,67,D/WB R,3,1,2,1,1,1,3,1,1,3,2,10,14,15,11,14,12,6,11,12,11,12,9,12,13,14,10,10,13,10,13,12,12,14,8,12,11,11,14,16,15,10,8,14,13,16,20,14,8,12,8,13,9,18,7,11,12,13,10,11,8,15,20,20,15,15,20,14,1,D/WB R,112,1,1,1,1,13,15,1,14,20,1,1,13,15,12,20,32,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mitchell Weiser,£8.10m ,Bundesliga,
15/7/2016,17.3.2.23,Erik Durm,92021444,771,12-May-92,24,7,0,5,0,4450,6950,6950,146,139,19868990,183,72,D/WB RL,3,1,2,3,3,2,3,2,3,2,2,7,11,12,10,11,7,9,9,13,10,12,10,11,13,16,11,8,12,12,10,11,13,11,7,12,9,14,16,17,15,9,11,10,13,15,20,16,8,13,8,12,14,18,8,15,8,12,13,9,14,5,20,20,14,14,20,17,1,D/WB RL,115,1,1,10,1,13,14,1,17,20,1,1,13,14,17,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Erik Durm,£4.50m ,Bundesliga,
15/7/2016,17.3.2.23,Danny da Costa,92028423,771,13-Jul-93,23,0,0,5,1,3297,6297,6297,138,126,4841569,186,84,D/WB R,1,1,4,1,2,1,3,2,3,2,1,6,11,12,7,11,7,10,6,15,13,10,9,14,11,15,10,15,10,11,9,9,15,8,7,11,10,13,15,14,13,15,13,10,16,18,20,14,13,13,8,11,10,14,10,13,11,12,15,14,14,4,20,20,12,12,20,1,14,D/WB R,112,1,1,1,1,1,12,14,1,20,1,1,1,12,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Danny da Costa,£900Th. ,Bundesliga,
15/7/2016,17.3.2.23,Jeremy Toljan,92029806,771,08-Aug-94,21,0,0,8,0,4195,6695,6695,149,134,13454468,182,76,D/WB RL,3,3,2,1,2,1,4,1,1,3,1,6,10,11,8,11,6,10,9,14,12,10,8,13,12,15,13,12,10,10,8,9,11,9,6,10,11,13,15,15,13,12,13,12,16,18,20,15,10,11,6,12,5,17,8,12,11,10,13,15,15,5,20,20,12,12,20,18,13,D/WB RL,115,1,1,1,1,11,12,13,18,20,1,1,11,12,18,20,134217728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jeremy Toljan,£3.15m ,Bundesliga,
15/7/2016,17.3.2.23,Joshua Kimmich,92039023,771,08-Feb-95,21,5,0,14,2,6750,7750,7750,169,150,85488341,176,70,D/WB/DM/M RC,3,3,3,3,3,1,1,1,2,2,3,10,12,11,12,13,8,10,11,10,12,14,12,13,14,17,16,13,15,12,13,15,16,9,10,14,10,18,17,13,15,11,10,14,14,10,20,16,8,13,8,15,5,18,11,18,10,14,13,15,12,8,17,17,20,14,17,11,20,D/WB/DM/M RC,343,1,1,1,14,11,11,15,1,17,20,20,11,11,1,17,4718592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Joshua Kimmich,£22.50m ,Bundesliga,
15/7/2016,17.3.2.23,Pascal Stenzel,92065838,771,20-Mar-96,20,0,0,0,0,3796,6046,6296,138,121,8441430,180,70,D/WB/DM/M RC,1,2,1,3,2,3,4,2,1,2,3,6,10,8,9,12,8,10,11,12,11,13,11,11,13,12,14,16,15,13,10,14,15,6,12,10,12,18,13,10,11,10,10,10,16,12,20,15,9,14,8,13,10,15,10,14,10,12,15,13,13,5,20,16,18,1,20,1,18,D/WB/DM/M RC,133,1,1,1,1,1,1,1,1,20,18,18,1,1,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pascal Stenzel,£2.70m ,Bundesliga,
15/7/2016,17.3.2.23,Marvin Friedrich,92067018,771,13-Dec-95,20,0,0,0,0,2250,5750,5750,131,115,3477395,193,78,D RC,1,1,3,1,2,3,2,3,2,4,3,5,8,6,5,10,5,13,6,12,13,12,7,14,10,10,12,14,13,11,10,14,13,6,9,7,11,16,10,10,8,11,16,12,14,14,20,12,12,12,6,12,6,10,12,12,10,11,15,15,17,5,20,11,1,1,15,14,20,D RC,103,1,1,1,1,1,1,20,14,15,1,1,1,1,10,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Marvin Friedrich,£675Th. ,Bundesliga,
15/7/2016,17.3.2.23,Felix Passlack,92071494,771,29-May-98,18,0,0,0,0,3800,6550,6800,162,131,31936932,170,74,D/WB/M/AM R,2,3,3,2,3,3,3,4,3,1,3,12,13,11,13,9,12,8,11,14,9,9,14,10,12,14,10,17,10,10,9,8,17,12,14,15,8,13,17,14,14,16,7,12,17,13,20,15,11,12,7,13,4,17,9,16,12,13,14,14,12,8,20,20,17,17,20,14,12,D/WB/M/AM R,132,1,1,1,12,13,17,1,14,20,8,10,13,17,14,20,144115188210074624,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Felix Passlack,£2.70m ,Bundesliga,
15/7/2016,17.3.2.23,Robert Bauer,92071550,771,09-Apr-95,21,0,0,0,0,4550,6300,6550,136,126,7472528,183,76,D/WB/DM/M RLC,3,1,2,3,3,3,2,1,3,2,3,6,9,7,7,10,6,10,11,16,14,12,8,15,10,15,13,16,10,11,8,10,15,7,11,8,12,13,15,11,10,15,12,12,17,14,20,16,13,14,10,14,7,18,12,17,9,13,15,10,8,8,20,16,18,1,20,16,18,D/WB/DM/M RLC,136,1,1,1,1,1,1,13,16,20,18,18,1,1,12,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Robert Bauer,£3.15m ,Bundesliga,
15/7/2016,17.3.2.23,Ken Gipson,92072841,771,24-Feb-96,20,0,0,0,0,1700,4700,4700,128,94,155385,178,69,D/WB R,1,2,4,1,1,2,2,2,2,2,3,5,9,9,3,12,2,4,5,6,6,11,3,11,11,10,10,11,8,8,9,13,12,4,8,9,11,10,10,15,15,10,9,9,14,15,20,7,7,10,9,3,7,10,10,13,11,13,13,13,13,6,20,18,1,1,20,1,1,D/WB R,112,1,1,1,1,1,1,1,1,20,1,1,1,1,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ken Gipson,£180Th. ,Bundesliga,
15/7/2016,17.3.2.23,Pawel Olkowski,96017865,787,13-Feb-90,26,13,0,8,0,4548,6298,6548,134,131,9695730,184,75,D/WB R,2,3,3,1,4,3,1,2,1,3,2,7,12,10,8,11,6,9,14,16,10,13,9,11,12,15,12,14,10,11,11,12,13,10,8,13,10,14,16,13,11,14,10,10,17,16,20,16,13,10,8,12,4,12,12,14,6,14,15,11,11,8,20,20,15,15,20,10,1,D/WB R,112,1,1,1,1,1,15,1,10,20,1,1,1,15,10,20,134217728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pawel Olkowski,£2.03m ,Bundesliga,
15/7/2016,17.3.2.23,Florent Hadergjonaj,98031298,798,31-Jul-94,21,0,0,8,0,4200,6200,6200,140,124,5750853,182,73,D/WB R,1,3,2,4,3,4,1,4,1,3,2,9,14,11,7,12,8,10,7,14,10,13,8,13,12,16,12,13,10,10,11,11,13,13,8,13,10,14,16,15,13,9,10,12,17,14,20,15,7,12,9,11,8,13,10,12,10,14,15,12,16,6,20,20,13,12,20,1,13,D/WB R,112,1,1,1,1,1,12,10,1,20,13,13,1,12,1,20,1099511627776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Florent Hadergjonaj,£2.25m ,Bundesliga,
15/7/2016,17.3.2.23,Nico Elvedi,98033057,798,30-Sep-96,19,1,0,1,0,4650,6650,6650,150,133,21665685,188,83,D RC,1,1,2,3,1,3,3,1,1,2,3,5,9,8,6,11,5,12,6,13,14,12,8,15,11,12,15,13,16,12,10,13,12,7,10,9,12,17,12,13,10,14,15,12,14,16,20,13,13,13,8,13,5,16,12,14,10,16,13,15,17,6,20,11,14,1,15,1,20,D RC,103,1,10,1,1,1,1,20,1,15,14,14,1,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nico Elvedi,£6.30m ,Bundesliga,
15/7/2016,17.3.2.23,Daniele Dessena,1400695,776,10-May-87,29,0,0,25,6,5250,6100,6200,130,125,3586278,183,80,DM/M RC,2,1,3,1,2,3,1,1,2,3,1,9,11,11,9,12,9,11,11,10,12,11,8,13,11,13,13,12,8,12,11,13,16,10,12,11,13,13,13,14,12,12,10,10,13,13,20,15,13,13,13,12,9,13,10,8,11,10,11,10,10,6,15,12,20,1,15,1,20,DM/M RC,423,1,1,1,1,1,1,1,1,15,18,20,1,10,1,12,137438953728,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Daniele Dessena,£1.35m ,Serie A,
15/7/2016,17.3.2.23,Lorenzo De Silvestri,1401054,776,23-May-88,28,6,0,18,0,5000,6900,6700,143,133,8553670,186,84,D/WB/M R,1,1,1,1,1,1,1,1,1,1,1,6,12,10,8,12,4,15,8,14,13,12,4,13,10,13,12,16,12,14,9,12,15,4,10,14,13,16,17,14,12,14,14,8,16,15,20,17,14,14,10,14,11,12,13,13,11,12,15,14,14,13,20,18,17,1,20,9,1,D/WB/M R,122,1,1,1,1,1,1,1,9,20,1,1,8,17,8,18,275012124706,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Lorenzo De Silvestri,£3.15m ,Serie A,
15/7/2016,17.3.2.23,Danilo D'Ambrosio,1414241,776,09-Sep-88,27,0,0,3,0,4500,6850,6800,144,138,10657647,180,75,D/WB/M RL,2,3,3,1,1,3,3,1,2,2,2,7,12,13,10,13,7,12,9,12,12,12,6,12,13,14,12,14,12,13,12,13,12,7,6,13,12,13,14,14,14,12,10,10,14,14,20,14,12,12,11,10,10,16,13,14,11,12,15,15,14,8,20,19,18,1,20,19,1,D/WB/M RL,125,1,1,1,1,1,1,1,19,20,1,1,17,18,18,19,1099511627808,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Danilo D'Ambrosio,£9.00m ,Serie A,
15/7/2016,17.3.2.23,Trent Sainsbury,15018148,1435,05-Jan-92,24,12,1,1,0,4500,6500,6050,127,121,6334274,183,76,D RC,1,3,1,4,3,3,2,2,1,1,2,6,6,11,7,12,6,13,5,12,12,12,4,13,11,13,15,15,14,9,11,9,11,6,10,12,12,14,14,13,12,12,12,10,13,13,20,14,12,14,11,10,6,9,15,13,9,8,12,9,17,1,20,13,10,1,17,1,20,D RC,103,1,1,1,1,1,1,20,1,17,13,10,1,1,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Trent Sainsbury,£900Th. ,Serie A,
15/7/2016,17.3.2.23,Luca Ceppitelli,156330,776,11-Aug-89,26,0,0,0,0,1600,6150,6250,133,126,3733398,189,83,D RC,3,1,2,1,3,1,3,2,3,4,1,2,6,5,7,10,3,14,10,9,14,12,3,14,7,13,14,12,12,13,7,13,12,4,10,9,14,12,14,12,10,12,14,10,13,12,20,13,14,12,8,12,3,14,14,15,12,11,14,13,13,9,20,1,1,1,16,9,20,D RC,103,1,1,1,1,1,1,20,9,16,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Luca Ceppitelli,£1.80m ,Serie A,
15/7/2016,17.3.2.23,Samuel Bastien,18072298,757,26-Sep-96,19,0,0,1,0,1500,5400,5750,136,118,3886443,177,73,DM/M RC,1,2,1,3,3,1,2,1,3,3,3,12,12,12,10,12,10,7,12,7,10,14,9,10,13,13,14,12,14,11,12,10,14,11,9,14,9,11,13,15,12,5,6,8,12,15,20,8,7,11,5,10,8,14,12,11,12,12,11,11,16,4,15,15,20,14,15,7,20,DM/M RC,423,1,1,1,14,7,14,1,1,15,19,20,7,14,1,15,2251799813685504,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Samuel Bastien,£1.35m ,Serie A,
15/7/2016,17.3.2.23,Thiago Cionek,19050795,787,21-Apr-86,30,7,0,0,0,3000,6100,6250,125,122,2552847,182,82,D RC,2,3,1,3,3,1,3,2,1,1,3,4,9,9,9,10,6,13,4,9,14,11,9,14,11,14,13,13,13,14,6,13,15,5,12,4,14,11,14,12,11,13,12,9,14,12,20,14,13,15,10,12,5,9,14,15,15,11,17,14,11,2,20,1,1,1,16,1,20,D RC,103,1,1,1,1,1,1,20,1,16,10,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Thiago Cionek,£540Th. ,Serie A,
15/7/2016,17.3.2.23,Edenílson,19090354,1651,18-Dec-89,26,0,0,0,0,4000,6650,6450,140,128,5686668,175,76,D/WB/DM/M RC,3,2,3,3,1,3,2,3,3,2,1,12,12,13,6,12,9,8,8,10,12,13,10,13,14,12,12,11,12,12,11,11,13,12,8,12,11,13,13,15,13,8,8,11,13,15,20,14,7,13,7,12,6,15,8,10,11,13,11,8,12,11,18,19,20,8,20,12,18,D/WB/DM/M RC,443,1,1,1,1,1,8,1,8,18,16,18,9,20,12,19,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Edenilson,£1.80m ,Serie A,
15/7/2016,17.3.2.23,Bruno Peres,19138183,1651,01-Mar-90,26,0,0,0,0,3250,7150,7200,149,144,41607805,176,72,D/WB/M RL,3,2,1,2,3,3,3,4,3,2,3,8,12,16,9,15,8,9,12,12,9,13,8,12,15,13,13,12,12,11,11,11,15,13,8,14,8,13,14,17,14,12,7,10,14,17,20,14,11,12,12,14,12,12,10,12,9,11,11,12,11,8,18,20,16,7,20,15,1,D/WB/M RL,235,1,1,1,1,1,7,1,15,18,1,1,12,16,15,20,2393087192072194,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,Bruno Peres,£9.90m ,Serie A,
15/7/2016,17.3.2.23,Emerson Palmieri,19158043,1651,13-Mar-94,22,0,0,0,0,4718,6024,6650,148,136,12693221,178,77,D RL,3,3,3,4,3,3,1,2,3,2,1,8,13,13,7,12,4,8,9,12,11,13,4,13,13,11,13,10,10,12,10,14,14,8,5,15,10,14,15,16,14,13,10,20,7,15,10,14,12,13,6,6,5,3,12,12,13,12,14,8,11,9,20,15,14,13,15,20,12,D RL,105,1,1,1,1,13,10,1,20,15,10,12,14,12,15,12,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
15/7/2016,17.3.2.23,Frederic Veseli,28047503,752,20-Nov-92,23,4,0,0,0,2100,5150,5450,120,103,1096161,183,80,D RC,3,1,2,2,2,3,2,3,1,3,2,6,6,7,6,10,7,13,6,8,11,9,8,12,8,12,11,12,12,9,7,13,5,10,12,6,12,13,13,11,10,14,13,8,14,12,20,14,12,9,11,9,2,11,8,10,12,12,11,4,20,4,20,1,10,1,17,1,20,D RC,103,1,1,1,1,1,1,20,1,17,14,1,1,10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Frédéric Veseli,£720Th. ,Serie A,
15/7/2016,17.3.2.23,Jacopo Sala,29024855,776,05-Dec-91,24,0,0,5,1,4400,6600,6550,145,130,8700642,184,75,D/WB/M RC,2,4,3,1,1,2,2,4,3,3,3,11,13,13,10,13,14,6,13,8,8,13,9,9,14,14,13,13,13,11,14,13,11,13,8,13,11,15,16,13,14,10,10,10,13,13,20,12,11,15,6,13,5,14,13,17,10,12,12,13,15,5,20,19,19,13,20,1,17,D/WB/M RC,123,1,1,1,1,1,13,1,1,20,1,17,1,19,1,19,4644886871540736,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,Jacopo Sala,£2.25m ,Serie A,
15/7/2016,17.3.2.23,Daniel Alves,315542,1651,06-May-83,33,82,6,0,0,7500,7700,7800,174,155,232186002,172,70,D/WB/M R,1,2,3,3,3,1,3,1,3,2,3,14,14,14,10,14,14,8,13,14,11,14,14,15,15,17,13,15,12,14,15,12,16,15,12,17,14,15,17,15,14,14,7,10,18,14,20,17,9,15,13,12,7,14,18,16,11,14,12,8,8,15,20,19,17,12,20,8,8,D/WB/M R,122,1,1,1,1,1,12,8,7,20,1,1,5,17,8,19,1236950581794,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,Dani Alves,£5.40m ,Serie A,
15/7/2016,17.3.2.23,Hans Hateboer,37046941,784,09-Jan-94,22,0,0,0,0,4400,5750,5750,130,118,2029762,187,81,D/WB RC,2,1,1,1,1,1,3,2,3,2,1,8,11,9,4,12,7,12,5,9,12,13,7,13,12,16,13,13,13,13,9,12,16,10,10,13,12,14,14,12,13,14,11,6,8,13,20,13,15,12,7,11,11,11,12,14,13,12,13,10,12,4,20,18,12,5,20,1,15,D/WB RC,113,1,1,1,1,1,5,15,1,20,10,1,1,12,1,18,8796093022242,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Hans Hateboer,£900Th. ,Serie A,
15/7/2016,17.3.2.23,Domenico Maietta,3801504,776,03-Aug-82,33,0,0,0,0,2800,6100,6100,127,122,316355,185,77,D RC,4,1,2,3,2,1,3,2,3,1,3,5,8,10,4,9,8,13,11,13,14,12,5,13,10,12,15,15,12,12,12,13,11,13,16,11,12,15,14,13,12,12,13,5,11,13,20,14,12,13,7,13,11,10,13,11,10,12,11,10,14,2,20,1,1,1,15,1,20,D RC,103,1,1,1,1,1,1,20,1,15,10,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Domenico Maietta,£360Th. ,Serie A,
15/7/2016,17.3.2.23,Giuseppe Bellusci,43000005,776,21-Aug-89,26,0,0,6,0,4000,6150,6250,134,125,9665546,185,80,D RC,2,2,3,2,2,2,4,2,3,2,2,5,10,11,7,10,12,12,11,11,15,11,8,15,12,18,15,15,12,10,12,10,15,13,15,12,12,11,15,12,13,14,12,5,18,13,20,14,15,11,17,11,6,12,15,13,9,13,9,8,6,14,20,1,1,1,15,1,20,D RC,103,1,1,1,1,1,1,20,1,15,8,1,1,1,1,1,2260733345857536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,Giuseppe Bellusci,£1.80m ,Serie A,
15/7/2016,17.3.2.23,Davide Faraoni,43008971,776,25-Oct-91,24,0,0,7,0,3500,6050,5950,133,120,2171495,180,80,D/WB/M R,1,1,1,1,1,1,1,1,1,1,1,13,14,13,6,11,8,10,12,11,12,12,8,13,11,10,11,11,11,10,10,10,14,9,8,13,13,14,14,13,12,12,10,12,14,14,20,13,12,14,13,13,6,7,11,15,11,13,14,12,10,8,18,19,20,12,20,8,3,D/WB/M R,432,1,1,1,1,1,12,3,6,18,1,1,8,20,7,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Davide Faraoni,£900Th. ,Serie A,
