GameDate,FMRTEVersion,Name,UID,NationID,Born,Age,IntCaps,IntGoals,U21Caps,U21Goals,WorldReputation,HomeReputation,CurrentReputation,PA,CA,Price,Height,Weight,PositionsString,GK.AerialAbility,GK.CommandOfArea,GK.Communication,GK.Eccentricity,GK.Handling,GK.Kicking,GK.OneOnOnes,GK.Reflexes,GK.RushingOut,GK.TendencyToPunch,GK.Throwing,Tech.Corners,Tech.Crossing,Tech.Dribbling,Tech.Finishing,Tech.FirstTouch,Tech.Freekicks,Tech.Heading,Tech.LongShots,Tech.Longthrows,Tech.Marking,Tech.Passing,Tech.PenaltyTaking,Tech.Tackling,Tech.Technique,Mental.Aggression,Mental.Anticipation,Mental.Bravery,Mental.Composure,Mental.Concentration,Mental.Vision,Mental.Decisions,Mental.Determination,Mental.Flair,Mental.Leadership,Mental.OffTheBall,Mental.Positioning,Mental.Teamwork,Mental.Workrate,Phy.Acceleration,Phy.Agility,Phy.Balance,Phy.Jumping,Phy.LeftFoot,Phy.NaturalFitness,Phy.Pace,Phy.RightFoot,Phy.Stamina,Phy.Strength,Hidden.Consistency,Hidden.Dirtiness,Hidden.ImportantMatches,Hidden.InjuryProness,Hidden.Versatility,Personality.Adaptability,Personality.Ambition,Personality.Loyalty,Personality.Pressure,Personality.Professional,Personality.Sportsmanship,Personality.Temperament,Personality.Controversy,Positions.Defender,Positions.WingBack,Positions.Midfielder,Positions.AttackingMidfielder,Positions.Right,Positions.Left,Positions.Centre,Positions.PositionsDesc,Positions.PositionsDescVal,Positions.Goalkeeper,Positions.Sweeper,Positions.Striker,Positions.AttackingMidCentral,Positions.AttackingMidLeft,Positions.AttackingMidRight,Positions.DefenderCentral,Positions.DefenderLeft,Positions.DefenderRight,Positions.DefensiveMidfielder,Positions.MidfielderCentral,Positions.MidfielderLeft,Positions.MidfielderRight,Positions.WingBackLeft,Positions.WingBackRight,PPMVal,PPM0,PPM1,PPM2,PPM3,PPM4,PPM5,PPM6,PPM7,PPM8,PPM9,PPM10,PPM11,PPM12,PPM13,PPM14,PPM15,PPM16,PPM17,PPM18,PPM19,PPM20,PPM21,PPM22,PPM23,PPM24,PPM25,PPM26,PPM27,PPM28,PPM29,PPM30,PPM31,PPM32,PPM33,PPM34,PPM35,PPM36,PPM37,PPM38,PPM39,PPM40,PPM41,PPM42,PPM43,PPM44,PPM45,PPM46,PPM47,name,Market Value,current league
15-07-16,17.3.2.23,Maxime Dupé,85027990,769,04-Mar-93,23,0,0,0,0,3000,5450,5450,126,109,708016,188,85,GK ,14,12,12,7,13,10,11,14,7,13,12,5,3,3,2,8,8,3,3,1,2,8,2,1,8,7,10,12,9,11,8,11,14,2,9,2,12,11,8,7,12,14,14,6,14,10,20,12,14,13,7,5,7,1,9,14,14,11,11,11,19,6,1,1,1,1,1,1,1,GK ,0,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Maxime Dupé,£720Th. ,Ligue 1
15-07-16,17.3.2.23,Benjamin Lecomte,85041077,769,26-Apr-91,25,0,0,0,0,3964,6400,6400,132,127,4487158,187,83,GK ,11,14,12,8,13,11,14,15,13,13,9,5,2,1,1,11,7,2,1,2,3,10,2,1,11,8,12,14,12,12,10,12,14,6,14,2,12,12,8,13,15,14,13,20,15,11,5,14,13,13,8,11,10,1,8,13,14,12,15,15,15,5,1,1,1,1,1,1,1,GK ,0,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benjamin Lecomte,£2.25m ,Ligue 1
15-07-16,17.3.2.23,Benjamin Leroy,85051044,769,07-Apr-89,27,0,0,0,0,3509,5850,5850,119,117,1641455,185,74,GK ,11,12,11,7,13,10,11,14,11,7,11,8,3,2,2,4,10,1,3,2,2,8,5,1,8,11,12,14,12,11,7,11,4,1,8,3,10,6,7,15,15,13,12,5,14,12,20,13,11,14,11,4,7,11,8,10,12,11,10,10,16,8,1,1,1,1,1,1,1,GK ,0,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benjamin Leroy,£630Th. ,Ligue 1
15-07-16,17.3.2.23,Brice Samba,85073883,769,25-Apr-94,22,0,0,0,0,2982,5332,5332,132,107,594328,186,79,GK ,14,13,11,7,12,10,13,14,8,6,8,8,1,2,6,8,10,1,11,2,1,8,8,1,8,8,12,14,12,11,7,11,12,6,9,1,12,12,5,8,12,15,15,20,15,7,5,9,15,14,8,7,5,1,10,12,13,12,8,15,15,5,1,1,1,1,1,1,1,GK ,0,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Brice Samba,£360Th. ,Ligue 1
15-07-16,17.3.2.23,Baptiste Reynet,85076550,769,28-Oct-90,25,0,0,0,0,3742,5939,5939,126,120,1845361,185,85,GK ,14,11,14,10,12,14,13,14,11,15,9,4,2,2,3,9,8,2,11,2,1,8,5,7,9,8,13,13,12,12,8,11,16,6,14,3,12,12,7,10,13,15,12,5,17,9,20,13,15,14,8,13,3,1,12,13,13,13,14,14,14,5,1,1,1,1,1,1,1,GK ,0,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Baptiste Reynet,£2.70m ,Ligue 1
15-07-16,17.3.2.23,Thomas Didillon,85093462,769,28-Nov-95,20,0,0,3,0,3790,5091,5945,125,119,4030366,193,80,GK ,10,12,12,9,11,11,13,15,13,7,12,4,3,2,1,8,7,1,1,2,2,11,3,1,8,8,14,14,11,9,11,12,5,3,15,1,13,11,6,12,13,15,16,20,15,10,6,13,14,12,11,11,10,1,16,8,11,9,12,10,20,1,1,1,1,1,1,1,1,GK ,0,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Thomas Didillon,£3.15m ,Ligue 1
15-07-16,17.3.2.23,Yoan Cardinale,85094453,769,27-Mar-94,22,0,0,0,0,3958,5800,6450,146,127,7961774,181,84,GK ,9,10,12,13,14,13,13,14,12,8,11,8,1,1,3,10,11,1,1,2,2,13,3,3,10,6,14,15,12,13,11,12,14,2,10,1,13,12,11,11,12,14,11,5,15,12,20,13,13,13,7,10,5,11,14,13,12,10,13,11,13,4,1,1,1,1,1,1,1,GK ,0,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yoan Cardinale,£4.95m ,Ligue 1
15-07-16,17.3.2.23,Mike Maignan,85094520,769,03-Jul-95,21,0,0,0,0,3010,5550,5650,147,113,1581937,189,80,GK ,12,12,11,8,12,10,11,12,9,10,11,4,3,3,2,8,7,1,10,3,2,10,4,3,7,8,13,16,12,11,4,15,11,3,14,2,11,9,7,8,12,13,13,5,15,7,20,9,13,13,7,13,8,1,16,12,12,14,12,12,12,7,1,1,1,1,1,1,1,GK ,0,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mike Maignan,£720Th. ,Ligue 1
15-07-16,17.3.2.23,Jérôme Prior,85141198,769,08-Aug-95,20,0,0,0,0,4237,5687,6187,127,124,6741270,184,88,GK ,12,10,12,13,11,13,12,14,8,13,13,6,1,2,3,9,8,2,1,1,1,11,3,3,10,6,13,16,11,11,12,11,14,9,12,3,12,12,12,14,13,14,11,20,13,14,8,13,15,12,9,15,6,1,18,14,16,14,8,7,6,15,1,1,1,1,1,1,1,GK ,0,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jérôme Prior,£1.35m ,Ligue 1
15-07-16,17.3.2.23,Yohann Pelé,913533,769,04-Nov-82,33,0,0,2,0,4400,6600,6350,150,127,232186002,196,89,GK ,15,13,12,7,14,10,14,14,11,9,12,4,1,3,2,9,8,3,1,1,3,10,3,1,9,10,14,14,13,12,11,12,14,6,12,1,13,11,6,9,13,16,18,5,12,10,20,12,16,14,10,15,13,1,11,14,14,14,10,15,15,9,1,1,1,1,1,1,1,GK ,0,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yohann Pelé,£450Th. ,Ligue 1
15-07-16,17.3.2.23,Laurent Pionnier,916633,769,24-May-82,34,0,0,0,0,3708,6000,6350,125,120,471620,183,77,GK ,11,12,13,6,12,12,13,15,11,13,11,8,2,3,2,10,10,8,3,1,3,10,2,2,10,7,12,14,13,13,10,11,14,6,14,2,12,14,12,11,12,14,12,5,14,10,20,13,13,14,7,14,9,1,18,15,18,14,16,15,15,6,1,1,1,1,1,1,1,GK ,0,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Laurent Pionnier,£450Th. ,Ligue 1
15-07-16,17.3.2.23,Alexis Thébaux,918781,769,17-Mar-85,31,0,0,2,0,2500,5100,5250,112,105,161570,185,81,GK ,11,11,12,7,12,10,12,13,12,13,8,5,2,2,3,8,8,3,12,2,3,7,2,3,8,8,12,12,11,13,6,12,14,6,12,2,11,11,8,12,13,14,12,4,16,10,20,12,13,11,8,15,5,1,11,12,10,11,14,15,15,7,1,1,1,1,1,1,1,GK ,0,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alexis Thébaux,£450Th. ,Ligue 1
15-07-16,17.3.2.23,Geoffrey Jourdren,918869,769,04-Feb-86,30,0,0,1,0,3703,6200,6200,135,124,232186002,181,81,GK ,12,12,13,9,13,12,14,13,14,14,8,8,2,2,3,9,11,10,2,1,2,10,2,3,9,11,13,15,11,14,7,12,15,7,8,2,13,10,8,13,14,14,10,6,15,12,20,14,13,11,10,14,13,1,12,14,15,14,11,11,15,15,1,1,1,1,1,1,1,GK ,0,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Geoffrey Jourdren,£1.80m ,Ligue 1
15-07-16,17.3.2.23,Jessy Moulin,919617,769,13-Jan-86,30,0,0,0,0,3600,5750,5500,117,115,296504,184,80,GK ,14,13,14,9,12,13,11,15,11,10,8,5,1,1,3,8,10,1,1,2,2,6,5,1,7,11,9,13,13,12,6,11,5,6,12,3,10,11,11,7,14,14,12,5,14,8,20,10,14,15,11,15,5,11,9,12,10,10,13,15,15,7,1,1,1,1,1,1,1,GK ,0,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jessy Moulin,£225Th. ,Ligue 1
15-07-16,17.3.2.23,Benoît Costil,919964,769,03-Jul-87,29,0,0,0,0,5000,7050,6900,142,138,9669119,188,86,GK ,14,13,15,8,14,11,14,16,13,12,8,7,3,3,3,8,10,1,1,1,1,8,2,2,8,8,13,13,14,14,11,12,15,7,10,2,14,12,11,13,14,16,13,5,16,12,20,14,15,14,8,15,5,1,10,15,14,14,16,14,11,6,1,1,1,1,1,1,1,GK ,0,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Benoît Costil,£6.75m ,Ligue 1
15-07-16,17.3.2.23,Jaroslav Drobný,133067,763,18-Oct-79,36,7,0,16,0,4400,6400,6400,135,128,232186002,192,90,GK ,14,17,16,3,15,13,10,11,12,9,14,5,3,1,3,6,9,8,3,1,1,7,3,2,6,10,12,17,8,15,6,12,15,3,14,2,11,15,6,8,10,16,14,6,16,7,20,10,18,18,6,16,12,11,17,10,13,17,18,14,18,2,1,1,1,1,1,1,1,GK ,0,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jaroslav Drobny,£315Th. ,Bundesliga
15-07-16,17.3.2.23,Heinz Lindner,16003924,755,17-Jul-90,25,8,0,14,0,3500,6000,6000,124,120,1294574,187,80,GK ,10,9,13,7,15,9,16,16,10,8,11,5,1,2,2,7,10,1,1,3,3,8,4,3,7,8,11,10,12,14,7,11,12,1,12,2,13,15,10,11,14,10,14,8,16,10,20,13,12,13,4,16,3,11,10,13,14,11,15,12,14,5,1,1,1,1,1,1,1,GK ,0,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Heinz Lindner,£900Th. ,Bundesliga
15-07-16,17.3.2.23,Raphael Wolf,16036272,771,06-Jun-88,28,0,0,0,0,2400,6150,5900,126,123,577351,190,85,GK ,11,10,12,6,13,10,14,15,13,12,11,5,1,1,2,8,7,2,3,2,1,7,1,3,8,8,12,13,10,14,7,11,12,3,8,3,14,16,10,13,13,14,13,12,14,10,20,12,15,14,6,14,6,11,17,13,10,13,12,12,19,8,1,1,1,1,1,1,1,GK ,0,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Raphael Wolf,£270Th. ,Bundesliga
15-07-16,17.3.2.23,Jonas Lössl,1700114,764,01-Feb-89,27,1,0,15,0,4950,6200,6450,129,129,4917623,195,88,GK ,15,16,12,8,14,10,16,14,14,10,11,7,3,2,3,10,9,7,2,2,1,10,3,2,9,10,12,14,10,14,7,10,13,1,12,2,12,15,10,9,13,15,17,8,13,10,20,10,17,16,5,14,6,3,12,15,13,11,16,14,17,5,1,1,1,1,1,1,1,GK ,0,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jonas Lössl,£1.35m ,Bundesliga
15-07-16,17.3.2.23,Martin Hansen,1706985,764,15-Jun-90,26,0,0,1,0,3050,5550,6050,125,121,2715875,188,84,GK ,13,11,12,7,14,15,13,15,12,11,7,7,2,3,1,5,11,5,2,2,1,7,2,2,5,16,12,14,14,13,5,12,14,4,10,1,13,13,16,11,10,13,13,12,10,9,20,14,12,11,9,7,12,10,16,16,7,14,12,15,6,15,1,1,1,1,1,1,1,GK ,0,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Martin Hansen,£1.08m ,Bundesliga
15-07-16,17.3.2.23,Koen Casteels,18010782,757,25-Jun-92,24,0,0,9,0,4750,6750,6750,150,135,8322841,196,84,GK ,17,14,9,8,10,16,13,13,18,8,17,3,1,3,2,12,6,8,3,3,1,10,6,3,12,8,16,13,17,10,10,10,10,2,7,2,11,17,12,14,16,12,17,20,14,10,14,10,14,12,5,12,10,12,13,15,10,17,14,15,18,6,1,1,1,1,1,1,1,GK ,0,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Koen Casteels,£2.25m ,Bundesliga
15-07-16,17.3.2.23,Péter Gulácsi,28018193,773,06-May-90,26,3,0,26,0,4800,6300,6300,129,126,437517,192,83,GK ,12,9,10,6,13,14,15,16,14,12,10,6,2,1,1,10,11,3,1,3,3,9,3,1,10,8,14,12,14,12,8,11,10,3,9,1,12,15,10,12,14,15,14,10,13,10,20,12,15,15,11,15,10,10,14,16,12,11,17,14,18,5,1,1,1,1,1,1,1,GK ,0,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Péter Gulácsi,£2.70m ,Bundesliga
15-07-16,17.3.2.23,Lukás Hradecký,33001438,768,24-Nov-89,26,29,0,10,0,6250,6750,6750,138,135,10183240,190,80,GK ,12,15,12,13,11,16,14,15,17,13,18,6,3,1,3,11,8,8,2,2,2,10,8,3,11,8,16,10,15,12,9,12,14,3,8,3,14,10,12,13,14,13,15,12,12,10,20,12,11,11,6,11,5,2,17,16,13,10,14,14,12,6,1,1,1,1,1,1,1,GK ,0,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3.60288E+16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lukas Hradecky,£4.05m ,Bundesliga
15-07-16,17.3.2.23,Andreas Luthe,35006335,771,10-Mar-87,29,0,0,0,0,2020,6000,6000,128,120,1669220,195,90,GK ,14,12,14,13,13,10,12,16,12,12,11,4,3,3,1,10,8,3,1,2,1,8,3,1,6,11,11,11,10,15,13,11,10,11,15,12,7,14,13,12,13,13,17,8,12,9,20,14,12,15,13,13,5,11,10,10,10,10,10,12,14,2,1,1,1,1,1,1,1,GK ,0,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Andreas Luthe,£450Th. ,Bundesliga
15-07-16,17.3.2.23,Tobias Sippel,35006814,771,22-Mar-88,28,0,0,8,0,2718,6200,6200,127,124,1210705,180,80,GK ,10,10,14,12,15,12,16,16,14,12,9,4,1,3,1,9,8,10,1,2,1,8,1,3,9,8,14,10,11,12,8,11,14,2,11,1,12,15,10,14,12,14,10,9,15,10,20,13,13,13,2,13,8,10,6,12,16,12,10,14,9,13,1,1,1,1,1,1,1,GK ,0,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tobias Sippel,£675Th. ,Bundesliga
15-07-16,17.3.2.23,Thomas Kraft,35007943,771,22-Jul-88,27,0,0,0,0,4450,6450,6450,132,129,2583603,187,78,GK ,10,10,16,6,14,9,16,17,12,10,10,8,2,1,1,8,11,6,3,2,2,6,2,1,8,9,11,14,10,15,6,12,15,3,14,2,13,14,10,12,12,15,14,10,16,10,20,13,13,15,5,14,7,11,9,17,7,12,17,13,8,10,1,1,1,1,1,1,1,GK ,0,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Thomas Kraft,£900Th. ,Bundesliga
15-07-16,17.3.2.23,Sven Ulreich,35008097,771,03-Aug-88,27,0,0,3,0,4106,6600,6600,135,132,4127589,192,84,GK ,11,10,12,6,13,11,17,17,14,13,13,6,3,1,1,7,11,5,2,3,3,9,1,2,7,10,13,13,11,14,7,12,10,1,8,1,14,16,10,13,13,15,14,8,14,10,20,12,15,16,3,14,5,12,7,9,15,11,17,14,16,3,1,1,1,1,1,1,1,GK ,0,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sven Ulreich,£1.80m ,Bundesliga
15-07-16,17.3.2.23,Ralf Fährmann,35016396,771,27-Sep-88,27,0,0,1,0,6900,6900,7400,152,148,28951595,196,93,GK ,16,11,9,10,13,12,17,17,14,10,11,4,2,3,3,10,6,7,3,1,1,8,2,2,10,7,12,16,15,14,7,12,12,2,9,3,14,18,10,12,17,15,16,8,12,10,20,13,18,17,5,17,14,12,7,14,16,10,18,16,18,3,1,1,1,1,1,1,1,GK ,0,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ralf Fährmann,£8.10m ,Bundesliga
15-07-16,17.3.2.23,Oliver Baumann,35017377,771,02-Jun-90,26,0,0,10,0,6100,7100,7100,146,142,18213533,187,80,GK ,10,10,14,8,16,11,16,16,16,8,15,5,1,3,3,9,9,6,3,1,1,8,5,3,9,8,16,11,13,16,7,13,13,4,11,3,14,17,10,12,14,12,13,15,16,10,20,13,14,17,5,14,2,12,8,14,14,12,18,16,10,6,1,1,1,1,1,1,1,GK ,0,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Oliver Baumann,£6.30m ,Bundesliga
15-07-16,17.3.2.23,Michael Esser,35021348,771,22-Nov-87,28,0,0,0,0,4400,6400,6400,130,128,1992080,198,97,GK ,17,14,12,6,11,9,15,15,12,12,10,3,3,3,1,7,7,10,3,3,1,8,1,3,7,8,10,14,8,14,6,10,10,3,14,2,12,13,10,9,15,16,17,10,12,10,20,12,18,18,3,15,3,11,8,10,14,14,13,15,17,4,1,1,1,1,1,1,1,GK ,0,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Michael Esser,£1.80m ,Bundesliga
15-07-16,17.3.2.23,Řrjan Nyland,53004955,786,10-Sep-90,25,22,0,7,0,4500,6500,6500,134,130,5844840,192,90,GK ,13,15,12,9,10,11,14,16,12,8,12,9,3,1,3,7,12,5,1,2,2,8,1,1,8,15,10,16,9,12,8,11,15,2,14,3,12,11,10,11,16,15,14,10,15,10,20,10,16,15,16,15,6,12,11,14,12,14,15,11,9,4,1,1,1,1,1,1,1,GK ,0,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,131072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Örjan Nyland,£720Th. ,Bundesliga
15-07-16,17.3.2.23,Rafal Gikiewicz,54008309,787,26-Oct-87,28,0,0,0,0,2900,5900,5900,120,118,2037991,190,78,GK ,15,13,12,15,12,8,14,16,16,10,12,7,2,2,3,10,11,3,1,2,3,12,1,3,9,6,12,15,10,10,10,9,13,2,9,3,11,8,12,10,13,15,16,10,14,10,20,12,13,13,4,13,8,11,12,15,5,8,10,6,4,16,1,1,1,1,1,1,1,GK ,0,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rafal Gikiewicz,£675Th. ,Bundesliga
15-07-16,17.3.2.23,Ramazan Özcan,5605704,755,28-Jun-84,32,7,0,24,0,3200,6200,6200,124,124,728414,187,84,GK ,10,8,16,12,13,17,14,15,10,8,13,5,3,3,3,7,9,3,2,1,3,8,3,2,7,11,10,17,12,13,6,11,16,3,15,1,10,13,10,10,10,16,12,20,14,9,8,13,16,13,5,10,5,11,10,11,14,17,15,11,8,13,1,1,1,1,1,1,1,GK ,0,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ramazan Özcan,£675Th. ,Bundesliga
15-07-16,17.3.2.23,Diego Benaglio,5720118,798,08-Sep-83,32,61,0,0,0,5500,7000,7000,153,140,232186002,194,89,GK ,15,12,16,8,14,10,16,15,13,8,11,9,3,1,2,7,12,6,2,3,3,8,3,2,7,6,12,14,10,15,7,12,14,4,15,3,15,13,10,10,16,14,14,8,15,10,20,12,16,17,5,16,5,12,15,12,16,14,18,15,12,6,1,1,1,1,1,1,1,GK ,0,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Diego Benaglio,£900Th. ,Bundesliga
