GameDate,FMRTEVersion,Name,UID,NationID,Born,Age,IntCaps,IntGoals,U21Caps,U21Goals,WorldReputation,HomeReputation,CurrentReputation,PA,CA,Price,Height,Weight,PositionsString,GK.AerialAbility,GK.CommandOfArea,GK.Communication,GK.Eccentricity,GK.Handling,GK.Kicking,GK.OneOnOnes,GK.Reflexes,GK.RushingOut,GK.TendencyToPunch,GK.Throwing,Tech.Corners,Tech.Crossing,Tech.Dribbling,Tech.Finishing,Tech.FirstTouch,Tech.Freekicks,Tech.Heading,Tech.LongShots,Tech.Longthrows,Tech.Marking,Tech.Passing,Tech.PenaltyTaking,Tech.Tackling,Tech.Technique,Mental.Aggression,Mental.Anticipation,Mental.Bravery,Mental.Composure,Mental.Concentration,Mental.Vision,Mental.Decisions,Mental.Determination,Mental.Flair,Mental.Leadership,Mental.OffTheBall,Mental.Positioning,Mental.Teamwork,Mental.Workrate,Phy.Acceleration,Phy.Agility,Phy.Balance,Phy.Jumping,Phy.LeftFoot,Phy.NaturalFitness,Phy.Pace,Phy.RightFoot,Phy.Stamina,Phy.Strength,Hidden.Consistency,Hidden.Dirtiness,Hidden.ImportantMatches,Hidden.InjuryProness,Hidden.Versatility,Personality.Adaptability,Personality.Ambition,Personality.Loyalty,Personality.Pressure,Personality.Professional,Personality.Sportsmanship,Personality.Temperament,Personality.Controversy,Positions.Defender,Positions.WingBack,Positions.Midfielder,Positions.AttackingMidfielder,Positions.Right,Positions.Left,Positions.Centre,Positions.PositionsDesc,Positions.PositionsDescVal,Positions.Goalkeeper,Positions.Sweeper,Positions.Striker,Positions.AttackingMidCentral,Positions.AttackingMidLeft,Positions.AttackingMidRight,Positions.DefenderCentral,Positions.DefenderLeft,Positions.DefenderRight,Positions.DefensiveMidfielder,Positions.MidfielderCentral,Positions.MidfielderLeft,Positions.MidfielderRight,Positions.WingBackLeft,Positions.WingBackRight,PPMVal,PPM0,PPM1,PPM2,PPM3,PPM4,PPM5,PPM6,PPM7,PPM8,PPM9,PPM10,PPM11,PPM12,PPM13,PPM14,PPM15,PPM16,PPM17,PPM18,PPM19,PPM20,PPM21,PPM22,PPM23,PPM24,PPM25,PPM26,PPM27,PPM28,PPM29,PPM30,PPM31,PPM32,PPM33,PPM34,PPM35,PPM36,PPM37,PPM38,PPM39,PPM40,PPM41,PPM42,PPM43,PPM44,PPM45,PPM46,PPM47,name,Market Value,current league
15/7/2016,17.3.2.23,Danilo,320236,1651,10-May-84,32,0,0,0,0,4500,6500,6650,143,133,232186002,185,75,D C,3,4,2,3,3,2,2,1,4,2,3,4,7,8,10,11,3,15,9,14,14,9,10,14,10,16,13,17,12,13,8,14,13,11,15,7,15,14,13,12,10,14,13,9,15,13,20,14,14,13,14,14,7,10,13,14,14,15,12,5,7,14,20,1,1,1,8,8,20,D C,101,1,17,1,1,1,1,20,8,8,1,1,1,1,1,1,274877906944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Danilo,£1.80m ,Serie A,
15/7/2016,17.3.2.23,Thomas Heurtaux,34003995,769,03-Jul-88,28,0,0,3,0,4850,6500,6500,140,129,4735842,183,78,D C,1,2,4,2,1,1,3,1,3,3,1,3,5,9,8,11,7,14,10,11,14,10,6,15,12,14,13,14,14,14,10,13,13,9,14,8,14,13,14,13,9,15,13,10,14,13,20,15,15,14,13,14,9,13,15,14,13,14,14,14,14,5,20,1,1,1,13,1,20,D C,101,1,1,1,1,1,1,20,1,13,1,1,1,1,1,1,137438953472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Thomas Heurtaux,£2.43m ,Serie A,
15/7/2016,17.3.2.23,Kostas Manolas,36023421,772,14-Jun-91,25,23,0,5,0,6300,7250,7800,163,156,73498864,186,79,D C,4,3,1,3,2,3,2,2,2,1,3,4,5,5,6,9,6,14,4,8,17,11,8,17,9,17,14,17,16,13,8,15,13,5,11,5,16,12,13,15,12,16,16,7,19,17,20,18,16,13,15,12,4,4,16,18,8,14,13,5,8,12,20,1,1,1,1,1,20,D C,101,1,1,1,1,1,1,20,1,1,1,1,1,1,1,1,8933531975680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,Konstantinos Manolas,£27.00m ,Serie A,
15/7/2016,17.3.2.23,Marios Oikonomou,36056283,772,06-Oct-92,23,3,0,1,0,2000,6250,6250,140,124,6741021,189,85,D C,3,3,3,3,2,2,1,1,1,3,3,10,11,10,9,13,9,14,9,6,15,9,5,14,14,12,15,15,12,14,13,12,14,7,8,9,12,13,12,11,12,14,14,7,12,10,20,13,13,13,12,12,3,11,9,13,13,13,11,11,11,6,20,10,1,1,10,13,20,D C,101,1,1,1,1,1,1,20,13,10,1,1,1,1,10,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Marios Ikonomou,£1.62m ,Serie A,
15/7/2016,17.3.2.23,Stefan de Vrij,37001814,784,05-Feb-92,24,30,3,12,0,6000,7550,7600,159,152,40369948,189,75,D C,2,1,1,1,1,3,1,1,2,1,3,5,6,11,6,12,5,15,5,5,16,13,8,16,12,14,16,15,13,13,13,14,15,12,12,9,15,15,15,12,12,13,15,15,15,13,20,14,15,16,9,15,14,13,16,15,14,17,17,17,16,2,20,1,1,1,8,1,20,D C,101,1,10,1,1,1,1,20,1,8,1,1,1,1,1,1,2251799813685248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Stefan de Vrij,£24.30m ,Serie A,
15/7/2016,17.3.2.23,Wesley Hoedt,37020713,784,06-Mar-94,22,0,0,3,0,4750,6650,6750,158,136,17728567,192,77,D C,2,1,2,1,2,1,1,2,3,3,3,5,7,8,5,11,12,15,8,4,14,12,8,14,11,11,13,13,12,12,12,12,15,11,9,12,12,15,17,11,11,12,16,20,16,13,12,13,17,13,12,12,5,13,14,15,12,13,18,18,16,4,20,1,1,1,1,5,20,D C,101,1,10,1,1,1,1,20,5,1,1,1,1,1,1,1,8796093022208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Wesley Hoedt,£6.75m ,Serie A,
15/7/2016,17.3.2.23,Timo Letschert,37044470,784,25-May-93,23,0,0,3,0,4698,5998,5998,141,124,2875581,188,84,D C,1,2,3,3,2,2,4,2,2,2,3,13,11,11,5,12,16,14,9,4,12,12,4,12,11,18,13,15,12,13,16,12,15,14,15,15,13,14,12,11,10,13,14,9,13,12,20,11,13,13,11,13,8,13,16,14,2,12,12,11,15,15,20,10,1,1,14,14,20,D C,101,1,1,1,1,1,1,20,14,14,1,1,1,1,10,10,137439150336,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Timo Letschert,£2.25m ,Serie A,
15/7/2016,17.3.2.23,Hans Hateboer,37046941,784,09-Jan-94,22,0,0,0,0,4400,5750,5750,130,118,2029762,187,81,D/WB RC,2,1,1,1,1,1,3,2,3,2,1,8,11,9,4,12,7,12,5,9,12,13,7,13,12,16,13,13,13,13,9,12,16,10,10,13,12,14,14,12,13,14,11,6,8,13,20,13,15,12,7,11,11,11,12,14,13,12,13,10,12,4,20,18,12,5,20,1,15,D/WB RC,113,1,1,1,1,1,5,15,1,20,10,1,1,12,1,18,8796093022242,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Hans Hateboer,£900Th. ,Serie A,
15/7/2016,17.3.2.23,Domenico Maietta,3801504,776,03-Aug-82,33,0,0,0,0,2800,6100,6100,127,122,316355,185,77,D RC,4,1,2,3,2,1,3,2,3,1,3,5,8,10,4,9,8,13,11,13,14,12,5,13,10,12,15,15,12,12,12,13,11,13,16,11,12,15,14,13,12,12,13,5,11,13,20,14,12,13,7,13,11,10,13,11,10,12,11,10,14,2,20,1,1,1,15,1,20,D RC,103,1,1,1,1,1,1,20,1,15,10,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Domenico Maietta,£360Th. ,Serie A,
15/7/2016,17.3.2.23,Paolo Cannavaro,3801926,776,26-Jun-81,35,0,0,18,0,4500,6750,6750,144,135,232186002,185,83,D C,1,2,3,1,1,1,3,1,2,2,4,4,7,8,7,10,5,13,5,11,14,10,6,14,9,14,15,15,12,14,11,13,13,8,16,9,16,16,16,10,10,14,13,10,14,12,20,16,16,12,10,13,9,6,14,11,16,12,14,16,12,3,20,1,1,1,1,1,20,D C,101,1,18,1,1,1,1,20,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Paolo Cannavaro,£270Th. ,Serie A,
15/7/2016,17.3.2.23,Emiliano Moretti,3802413,776,11-Jun-81,35,2,0,24,0,5850,6750,6750,145,134,232186002,183,78,D LC,3,3,3,3,2,4,1,3,3,2,1,5,11,8,7,12,8,13,8,16,16,13,9,15,12,13,13,16,12,15,9,12,14,6,17,10,14,15,16,11,10,17,11,20,14,12,7,15,17,15,15,12,5,10,14,14,8,10,13,11,12,10,20,12,1,1,1,18,20,D LC,104,1,1,1,1,1,1,20,18,1,1,1,1,1,12,1,64,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Emiliano Moretti,£450Th. ,Serie A,
15/7/2016,17.3.2.23,Alessandro Gamberini,3804551,776,27-Aug-81,34,8,0,4,0,5000,6400,6350,144,126,555715,185,80,D C,2,2,1,1,4,1,3,4,2,3,1,3,5,6,5,9,3,16,2,9,15,10,3,15,8,15,14,14,14,15,6,12,16,3,15,7,14,16,17,10,9,15,13,9,11,12,20,14,16,13,15,14,13,7,12,13,14,14,10,12,11,10,20,1,1,1,1,3,20,D C,101,1,3,1,1,1,1,20,3,1,1,1,1,1,1,1,4294967360,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alessandro Gamberini,£270Th. ,Serie A,
15/7/2016,17.3.2.23,Guglielmo Stendardo,3804725,776,06-May-81,35,0,0,0,0,4500,6200,6100,140,121,232186002,190,89,D C,2,2,4,2,1,2,1,3,2,2,2,3,3,5,7,8,2,15,5,14,15,8,5,14,8,15,14,14,14,14,7,14,14,4,15,8,14,13,14,9,10,16,15,7,12,9,20,13,15,12,13,12,8,7,8,15,10,10,12,10,16,16,20,1,1,1,1,1,20,D C,101,1,1,1,1,1,1,20,1,1,1,1,1,1,1,1,8796093022208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Guglielmo Stendardo,£135Th. ,Serie A,
15/7/2016,17.3.2.23,Giuseppe Bellusci,43000005,776,21-Aug-89,26,0,0,6,0,4000,6150,6250,134,125,9665546,185,80,D RC,2,2,3,2,2,2,4,2,3,2,2,5,10,11,7,10,12,12,11,11,15,11,8,15,12,18,15,15,12,10,12,10,15,13,15,12,12,11,15,12,13,14,12,5,18,13,20,14,15,11,17,11,6,12,15,13,9,13,9,8,6,14,20,1,1,1,15,1,20,D RC,103,1,1,1,1,1,1,20,1,15,8,1,1,1,1,1,2260733345857536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,Giuseppe Bellusci,£1.80m ,Serie A,
15/7/2016,17.3.2.23,Francesco Acerbi,43017499,776,10-Feb-88,28,2,0,0,0,4495,6995,7295,149,146,25696896,192,89,D C,2,1,2,2,3,3,1,2,3,1,3,6,6,10,6,11,4,14,9,8,16,12,4,15,12,12,17,14,12,16,12,14,18,10,13,7,15,14,14,10,10,15,16,20,14,13,10,15,16,14,9,15,12,7,10,15,15,12,14,12,10,2,20,1,1,1,1,1,20,D C,101,1,1,1,1,1,1,20,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Francesco Acerbi,£10.80m ,Serie A,
15/7/2016,17.3.2.23,Bartosz Salamon,43017767,787,01-May-91,25,8,0,1,0,3250,6250,6250,135,125,3711806,194,84,D C,1,1,2,2,4,2,3,2,3,3,3,7,9,8,7,12,9,13,12,12,15,13,9,13,14,12,12,11,9,12,11,11,14,7,13,8,14,13,14,12,11,15,17,6,15,12,20,12,13,12,5,14,5,13,16,13,13,11,15,16,13,1,20,1,1,1,1,1,20,D C,101,1,1,1,1,1,1,20,1,1,10,1,1,1,1,1,140737488355328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Bartosz Salamon,£1.44m ,Serie A,
15/7/2016,17.3.2.23,Vasco Regini,43020251,776,09-Sep-90,25,0,0,5,0,4250,6600,6550,142,130,7036172,185,77,D/WB LC,2,2,2,2,2,4,2,3,1,2,1,5,12,12,7,10,5,14,7,7,13,11,6,13,10,13,14,14,11,12,10,13,12,8,9,12,14,15,15,13,12,16,13,20,14,14,7,16,14,14,10,10,7,12,15,15,14,12,16,10,10,8,20,16,15,1,1,20,20,D/WB LC,114,1,1,1,1,1,1,20,20,1,1,1,15,1,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Vasco Regini,£2.25m ,Serie A,
15/7/2016,17.3.2.23,Marco Capuano,43036505,776,14-Oct-91,24,0,0,18,0,4750,5950,5950,133,119,2613448,186,90,D C,3,3,1,1,2,3,2,2,3,1,1,6,11,7,4,11,7,13,11,14,14,12,5,13,10,15,13,13,13,14,8,11,16,6,13,8,14,14,12,12,10,14,11,20,13,13,7,14,14,14,6,14,10,10,12,13,14,12,15,14,14,5,20,1,1,1,1,14,20,D C,101,1,1,1,1,1,1,20,14,1,1,1,1,1,1,1,1073774656,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Marco Capuano,£720Th. ,Serie A,
15/7/2016,17.3.2.23,Lorenzo Tonelli,43038530,776,28-Jan-90,26,0,0,1,0,5000,6850,6950,148,139,14722522,183,78,D C,3,3,1,3,3,4,2,2,1,2,2,5,7,6,7,8,6,16,7,7,15,9,5,16,9,15,15,15,14,14,10,13,15,7,13,6,15,14,15,13,12,14,13,8,15,14,20,15,15,15,15,12,11,12,9,12,14,9,15,13,11,6,20,1,1,1,10,1,20,D C,101,1,1,1,1,1,1,20,1,10,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lorenzo Tonelli,£7.20m ,Serie A,
15/7/2016,17.3.2.23,Michele Fornasier,43052612,776,22-Aug-93,22,0,0,0,0,4250,5850,5850,142,116,2777256,186,80,D C,1,1,1,2,1,4,2,1,1,2,1,5,10,7,7,12,6,14,10,12,13,12,7,14,12,14,12,12,10,12,8,11,14,7,14,6,14,12,11,13,10,12,13,6,10,14,20,15,14,13,7,14,5,11,16,14,14,11,15,14,12,1,20,1,1,1,12,7,20,D C,101,1,1,1,1,1,1,20,7,12,7,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Michele Fornasier,£720Th. ,Serie A,
15/7/2016,17.3.2.23,Mario Sampirisi,43061338,776,31-Oct-92,23,0,0,1,0,3750,5900,5950,135,118,219296,185,75,D/WB RC,1,2,2,1,2,1,3,2,3,1,1,6,14,10,8,10,6,13,7,10,13,12,6,13,12,11,13,13,14,12,10,10,10,7,8,11,12,14,14,13,13,13,15,7,14,13,20,14,13,12,8,8,7,14,11,13,12,13,12,11,10,5,20,16,1,1,20,13,19,D/WB RC,113,1,1,1,1,1,1,19,13,20,1,1,1,1,13,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mario Sampirisi,£720Th. ,Serie A,
15/7/2016,17.3.2.23,Luca Antei,43063709,776,19-Apr-92,24,0,0,11,0,3491,6241,6391,146,128,7427764,186,78,D C,2,3,3,3,3,2,3,2,2,1,1,6,7,5,6,11,7,14,8,14,13,11,6,14,11,14,13,12,12,11,8,10,11,7,10,8,14,12,16,14,14,15,14,11,12,14,20,14,15,13,7,12,6,9,10,12,12,11,14,11,8,2,20,1,1,1,1,1,20,D C,101,1,1,1,1,1,1,20,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Luca Antei,£900Th. ,Serie A,
15/7/2016,17.3.2.23,Federico Barba,43067335,776,01-Sep-93,22,0,0,0,0,3998,6498,5950,145,118,2435707,187,80,D LC,3,3,1,3,1,2,1,2,2,2,1,5,9,8,6,12,5,12,7,10,14,11,6,13,11,10,14,11,13,12,9,12,12,6,10,7,15,16,8,12,13,13,14,20,12,14,8,12,11,11,8,11,8,8,8,14,12,10,14,10,13,8,20,11,1,1,1,15,20,D LC,104,1,1,1,1,1,1,20,15,1,1,1,1,1,11,1,274877906944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Federico Barba,£1.08m ,Serie A,
15/7/2016,17.3.2.23,Federico Ceccherini,43075133,776,11-May-92,24,0,0,1,0,3250,6150,6100,130,122,1360667,186,75,D C,1,2,1,3,3,3,3,3,3,2,2,6,7,9,8,11,8,13,9,10,13,10,8,13,11,12,14,14,14,12,11,12,12,10,10,12,12,13,11,13,13,12,14,10,10,11,20,10,13,13,9,12,15,11,9,12,14,12,12,13,12,3,20,1,1,1,12,1,20,D C,101,1,1,1,1,1,1,20,1,12,10,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Federico Ceccherini,£1.80m ,Serie A,
15/7/2016,17.3.2.23,Gian Marco Ferrari,43077074,776,15-May-92,24,0,0,0,0,2500,6000,6200,135,125,445316,175,67,D C,1,3,1,2,2,1,3,2,3,1,1,7,7,10,8,12,9,13,9,9,15,11,7,13,12,12,12,10,10,12,9,14,14,9,10,10,13,12,12,12,12,10,14,20,10,11,8,12,13,14,9,13,6,10,11,15,14,12,15,13,14,8,20,1,1,1,1,3,20,D C,101,1,1,1,1,1,1,20,3,1,1,1,1,1,1,1,2251799813685248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gian Marco Ferrari,£3.60m ,Serie A,
15/7/2016,17.3.2.23,Edoardo Goldaniga,43080121,776,02-Nov-93,22,0,0,2,0,4000,6500,6500,165,130,12204970,188,80,D RC,1,3,1,2,2,2,1,1,2,2,3,3,6,7,6,11,2,14,5,10,15,11,8,14,12,15,16,13,12,13,11,13,15,7,15,6,14,12,12,12,12,15,12,10,13,13,20,12,13,15,10,18,6,10,13,14,15,15,17,14,10,7,20,14,1,1,15,12,20,D RC,103,1,1,1,1,1,1,20,12,15,1,1,1,1,1,14,32768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Edoardo Goldaniga,£1.35m ,Serie A,
15/7/2016,17.3.2.23,Mattia Caldara,43081382,776,05-May-94,22,0,0,3,0,1950,6500,6650,161,133,7865980,187,80,D C,3,3,3,2,4,1,1,1,1,2,3,5,5,6,7,10,3,12,6,5,15,10,8,13,10,12,14,13,10,13,7,15,13,7,12,7,15,11,12,13,12,14,14,10,12,13,20,14,13,13,6,11,6,10,18,13,11,8,17,16,12,3,20,1,1,1,9,1,20,D C,101,1,1,1,1,1,1,20,1,9,1,1,1,1,1,1,32768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mattia Caldara,£13.50m ,Serie A,
15/7/2016,17.3.2.23,Daniele Rugani,43083931,776,29-Jul-94,21,0,0,15,2,4750,7250,7350,174,148,45626564,190,82,D C,2,2,3,2,3,4,1,2,1,2,3,6,8,6,6,13,5,14,7,10,15,13,6,14,12,12,16,13,14,16,12,14,14,10,12,7,16,14,15,12,13,15,14,10,15,14,20,15,14,15,4,14,2,8,13,15,14,15,16,18,20,2,20,1,1,1,10,1,20,D C,101,1,1,1,1,1,1,20,1,10,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Daniele Rugani,£15.30m ,Serie A,
15/7/2016,17.3.2.23,Armando Izzo,43093074,776,02-Mar-92,24,0,0,0,0,5600,6850,6700,148,135,13474739,183,78,D C,3,3,1,1,2,4,2,2,2,2,2,3,9,8,7,11,4,12,8,5,15,12,7,15,13,13,15,14,13,12,10,14,14,6,12,13,15,12,11,13,14,14,12,6,11,14,20,14,13,12,7,12,7,11,7,14,13,12,12,12,14,10,20,5,1,1,8,1,20,D C,101,1,1,1,1,1,1,20,1,8,1,1,1,1,1,5,32768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Armando Izzo,£5.40m ,Serie A,
15/7/2016,17.3.2.23,Alessio Romagnoli,43093395,776,12-Jan-95,21,4,0,15,1,5250,7250,7300,173,146,51894237,188,78,D C,2,3,1,1,3,3,2,3,3,1,1,3,7,10,6,13,5,15,6,11,16,13,5,16,12,12,16,13,14,14,12,12,15,5,11,8,15,15,13,12,14,15,14,20,14,14,10,16,14,13,13,13,10,10,12,15,13,14,14,13,14,4,20,1,1,1,1,12,20,D C,101,1,1,1,1,1,1,20,12,1,1,1,1,1,1,1,32768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alessio Romagnoli,£22.50m ,Serie A,
15/7/2016,17.3.2.23,Davide Biraschi,43094277,776,02-Jul-94,22,0,0,3,0,1750,5900,5650,140,114,1739214,182,73,D RC,2,2,2,2,2,3,2,1,3,4,3,9,7,9,6,12,4,14,11,12,14,14,10,14,13,10,14,13,13,12,7,11,10,3,10,12,13,12,14,14,13,13,13,4,13,13,20,14,13,11,7,10,4,11,16,10,12,12,12,11,14,2,20,1,1,1,15,1,20,D RC,103,1,1,1,1,1,1,20,1,15,14,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Davide Biraschi,£720Th. ,Serie A,
15/7/2016,17.3.2.23,Rolando Mandragora,43159580,776,29-Jun-97,19,0,0,1,0,4500,5900,5900,154,118,4521236,183,76,DM/M C,3,2,1,3,2,2,1,1,2,3,3,10,10,10,7,14,12,7,10,3,13,14,11,14,13,10,14,12,10,13,13,12,13,11,13,14,14,11,12,11,11,14,7,20,11,12,7,13,13,16,5,16,9,15,10,11,10,11,12,13,11,8,15,1,19,1,1,1,19,DM/M C,311,1,11,1,1,1,1,15,1,1,20,19,1,1,1,1,4194304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rolando Mandragora,£2.70m ,Serie A,
15/7/2016,17.3.2.23,Vlad Chiriches,57024540,790,14-Nov-89,26,32,0,3,0,5450,7250,6950,146,139,14722522,184,75,D RC,1,1,3,2,3,3,2,2,3,1,3,5,11,12,8,13,8,14,7,7,14,12,10,15,11,11,16,12,15,10,14,13,15,14,14,8,14,14,14,11,11,14,13,15,16,13,20,14,14,13,6,17,3,15,16,15,13,13,15,14,10,3,20,1,1,1,16,1,20,D RC,103,1,14,1,1,1,1,20,1,16,9,1,1,1,1,1,2251799813718016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Vlad Chiriches,£5.40m ,Serie A,
15/7/2016,17.3.2.23,Nenad Tomovic,5768029,802,30-Aug-87,28,22,0,9,1,5250,6600,6800,145,135,15401695,184,79,D RC,2,1,1,4,2,3,3,2,1,1,3,6,12,11,8,13,7,13,8,12,14,12,8,13,12,15,14,15,15,13,11,13,14,10,11,10,15,15,15,14,13,14,12,9,15,14,20,15,15,14,13,13,7,13,13,14,15,14,13,11,13,6,20,7,5,1,20,10,20,D RC,103,1,1,1,1,1,1,20,10,20,1,1,1,5,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nenad Tomović,£2.97m ,Serie A,
