GameDate,FMRTEVersion,Name,UID,NationID,Born,Age,IntCaps,IntGoals,U21Caps,U21Goals,WorldReputation,HomeReputation,CurrentReputation,PA,CA,Price,Height,Weight,PositionsString,GK.AerialAbility,GK.CommandOfArea,GK.Communication,GK.Eccentricity,GK.Handling,GK.Kicking,GK.OneOnOnes,GK.Reflexes,GK.RushingOut,GK.TendencyToPunch,GK.Throwing,Tech.Corners,Tech.Crossing,Tech.Dribbling,Tech.Finishing,Tech.FirstTouch,Tech.Freekicks,Tech.Heading,Tech.LongShots,Tech.Longthrows,Tech.Marking,Tech.Passing,Tech.PenaltyTaking,Tech.Tackling,Tech.Technique,Mental.Aggression,Mental.Anticipation,Mental.Bravery,Mental.Composure,Mental.Concentration,Mental.Vision,Mental.Decisions,Mental.Determination,Mental.Flair,Mental.Leadership,Mental.OffTheBall,Mental.Positioning,Mental.Teamwork,Mental.Workrate,Phy.Acceleration,Phy.Agility,Phy.Balance,Phy.Jumping,Phy.LeftFoot,Phy.NaturalFitness,Phy.Pace,Phy.RightFoot,Phy.Stamina,Phy.Strength,Hidden.Consistency,Hidden.Dirtiness,Hidden.ImportantMatches,Hidden.InjuryProness,Hidden.Versatility,Personality.Adaptability,Personality.Ambition,Personality.Loyalty,Personality.Pressure,Personality.Professional,Personality.Sportsmanship,Personality.Temperament,Personality.Controversy,Positions.Defender,Positions.WingBack,Positions.Midfielder,Positions.AttackingMidfielder,Positions.Right,Positions.Left,Positions.Centre,Positions.PositionsDesc,Positions.PositionsDescVal,Positions.Goalkeeper,Positions.Sweeper,Positions.Striker,Positions.AttackingMidCentral,Positions.AttackingMidLeft,Positions.AttackingMidRight,Positions.DefenderCentral,Positions.DefenderLeft,Positions.DefenderRight,Positions.DefensiveMidfielder,Positions.MidfielderCentral,Positions.MidfielderLeft,Positions.MidfielderRight,Positions.WingBackLeft,Positions.WingBackRight,PPMVal,PPM0,PPM1,PPM2,PPM3,PPM4,PPM5,PPM6,PPM7,PPM8,PPM9,PPM10,PPM11,PPM12,PPM13,PPM14,PPM15,PPM16,PPM17,PPM18,PPM19,PPM20,PPM21,PPM22,PPM23,PPM24,PPM25,PPM26,PPM27,PPM28,PPM29,PPM30,PPM31,PPM32,PPM33,PPM34,PPM35,PPM36,PPM37,PPM38,PPM39,PPM40,PPM41,PPM42,PPM43,PPM44,PPM45,PPM46,PPM47,name,Market Value,current league
15/7/2016,17.3.2.23,Shani Tarashaj,98030598,798,07-Feb-95,21,5,0,8,5,4850,6600,6350,144,127,24912823,176,77,AM/S C,1,2,3,3,1,1,4,1,2,3,1,8,10,13,16,11,10,8,13,6,6,12,13,7,12,11,13,10,14,11,13,10,13,13,7,15,7,10,12,16,14,10,8,12,13,14,20,13,10,12,5,11,5,14,11,16,10,8,12,9,11,14,1,1,13,18,10,13,18,AM/S C,621,1,1,20,18,13,10,1,1,1,1,1,13,10,1,1,144119586122369024,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Shani Tarashaj,£1.80m ,Premier League,
15/7/2016,17.3.2.23,Francesco Totti,12230,776,27-Sep-76,39,58,9,8,4,7000,7000,7050,185,137,993912,180,82,S C,1,1,1,1,1,1,1,1,1,1,1,17,16,14,16,20,18,8,18,4,4,19,17,6,19,12,19,15,18,15,20,17,15,18,20,14,6,17,12,8,9,10,8,16,12,7,20,8,9,15,15,13,10,16,5,13,20,10,16,9,9,13,1,1,1,15,1,1,15,S C,601,1,1,20,15,1,1,1,1,1,1,1,1,1,1,1,703756163350912,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Francesco Totti,£900Th. ,Serie A,
15/7/2016,17.3.2.23,Ever Banega,14001284,1649,29-Jun-88,28,42,5,6,0,6500,7750,7700,161,154,74175187,174,71,M/AM C,1,2,2,1,3,2,1,3,3,2,1,10,10,15,10,17,10,6,13,7,10,17,12,12,17,14,14,11,16,12,18,16,14,16,11,13,10,15,14,11,14,15,7,14,12,12,20,13,10,13,10,13,13,10,8,13,12,11,6,11,8,15,1,1,20,19,7,7,20,M/AM C,411,1,1,1,19,1,1,1,1,1,13,20,7,7,1,1,17593263980800,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Éver Banega,£14.40m ,Serie A,
15/7/2016,17.3.2.23,Lucas Castro,14003924,1649,09-Apr-89,27,0,0,0,0,4000,6450,6650,137,134,12427337,182,80,M/AM RLC,3,1,4,3,3,4,1,2,1,3,2,11,11,14,12,14,10,12,8,12,8,14,8,13,14,15,14,12,9,11,10,11,14,15,11,11,13,13,14,14,16,15,12,9,10,13,20,14,12,12,12,11,6,17,13,13,14,12,15,15,15,7,1,1,20,19,15,15,20,M/AM RLC,416,1,1,11,19,15,15,1,1,1,1,20,15,15,1,1,70368744177696,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Lucas Castro,£6.75m ,Serie A,
15/7/2016,17.3.2.23,Antonio Candreva,1400480,776,28-Feb-87,29,44,6,13,0,6250,7700,7700,160,154,57457695,181,72,M/AM RLC,1,1,2,1,1,1,2,3,3,3,2,16,15,14,13,16,15,6,15,6,7,15,16,6,16,10,14,14,14,12,14,14,17,16,15,16,8,11,12,14,15,12,10,12,15,15,20,15,12,13,7,16,8,17,13,15,14,15,17,9,13,9,1,8,19,20,20,15,15,M/AM RLC,526,1,1,5,15,15,20,1,1,1,1,10,14,19,1,8,288247968471974656,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Antonio Candreva,£18.00m ,Serie A,
15/7/2016,17.3.2.23,Diego Perotti,14005006,1649,26-Jul-88,27,2,0,2,1,5800,6900,7600,154,152,69871065,179,77,AM/S RLC,4,3,3,2,3,1,1,3,3,1,2,14,15,17,10,16,14,6,10,5,6,16,15,6,17,9,13,9,14,10,16,15,12,16,11,12,6,12,12,14,16,14,8,14,9,13,20,12,10,8,10,13,12,15,17,11,14,12,13,14,16,7,1,1,10,20,17,20,17,AM/S RLC,516,1,1,17,17,20,17,1,1,1,1,1,10,8,1,1,2340344859459584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,Diego Perotti,£15.30m ,Serie A,
15/7/2016,17.3.2.23,Ricky Álvarez,14009787,1649,12-Apr-88,28,9,1,0,0,5500,6750,6700,149,134,11471234,188,84,M/AM C,3,3,4,1,2,2,1,1,2,3,2,15,14,16,12,16,13,10,12,5,7,16,13,12,16,9,12,13,14,10,14,13,11,17,8,16,10,13,14,13,12,15,13,20,10,13,8,12,11,11,11,12,12,15,12,13,13,12,15,8,12,10,1,1,16,20,14,10,20,M/AM C,521,1,1,12,20,10,14,1,1,1,1,16,10,10,1,1,18176301596928,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,Ricardo Álvarez,£3.60m ,Serie A,
15/7/2016,17.3.2.23,Paulo Dybala,14044150,1649,15-Nov-93,22,3,0,0,0,6850,7750,8400,180,169,129371628,176,73,AM/S C,1,3,2,3,1,2,2,2,3,3,3,15,17,17,16,18,15,13,15,5,4,16,16,4,18,14,15,14,15,14,17,15,15,17,11,15,6,16,15,16,19,16,8,20,14,15,10,14,12,17,5,13,4,12,14,16,12,16,17,15,16,7,1,1,1,16,13,12,16,AM/S C,621,1,1,20,16,12,13,1,1,1,1,1,1,1,1,1,1074267280,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Paulo Dybala,£58.50m ,Serie A,
15/7/2016,17.3.2.23,Rodrigo De Paul,14048343,1649,24-May-94,22,0,0,0,0,5000,6750,6600,153,135,18313597,180,75,M/AM RLC,3,3,4,1,1,1,3,2,1,3,2,14,13,15,12,13,13,8,14,3,7,15,12,8,16,15,12,14,13,9,14,11,15,15,12,13,7,10,13,13,14,13,8,12,14,14,20,13,13,12,15,11,11,13,13,15,11,12,12,9,8,11,1,1,17,20,15,19,20,M/AM RLC,526,1,1,1,20,19,15,1,1,1,1,16,17,15,1,1,146366987889542016,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rodrigo de Paul,£3.60m ,Serie A,
15/7/2016,17.3.2.23,Iago Falqué,1510571,796,04-Jan-90,26,0,0,1,0,5400,6700,7150,148,143,27802762,174,69,AM RLC,3,2,1,3,3,2,2,3,2,3,4,14,15,14,13,16,13,6,12,12,6,16,15,7,16,9,13,9,14,12,15,15,11,15,6,14,9,13,13,14,15,12,7,20,11,11,10,14,7,8,10,12,8,9,14,8,10,8,14,14,15,5,1,1,14,20,19,20,16,AM RLC,506,1,1,15,16,20,19,1,1,1,1,10,14,13,1,1,2097296,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Iago Falque,£9.00m ,Serie A,
15/7/2016,17.3.2.23,Omar El Kaddouri,18008268,34,21-Aug-90,25,18,5,2,0,4900,6900,6800,145,135,15859192,187,80,M/AM RLC,1,3,2,3,1,2,2,1,1,2,3,12,14,13,13,14,9,12,13,9,8,14,11,10,14,10,11,8,13,13,15,14,10,12,9,14,14,12,13,13,14,15,14,10,14,14,20,14,13,10,5,12,10,10,12,14,13,13,11,10,12,9,1,1,20,18,15,15,20,M/AM RLC,416,1,1,5,18,15,15,1,1,1,1,20,5,5,1,1,2251799813687296,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Omar El Kaddouri,£3.60m ,Serie A,
15/7/2016,17.3.2.23,Dennis Praet,18045342,757,14-May-94,22,1,0,11,1,6500,6250,6500,148,130,9999999,181,78,M/AM LC,2,4,2,2,3,3,1,4,1,1,3,14,15,12,11,15,12,7,11,12,8,15,10,12,16,7,10,11,13,18,14,14,7,15,12,12,7,14,11,11,12,8,7,12,14,11,20,14,7,12,8,12,8,16,12,12,11,14,10,10,18,12,1,1,19,20,14,18,20,M/AM LC,524,1,1,10,20,15,14,1,1,1,14,19,18,12,1,1,137438953536,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Dennis Praet,£7.65m ,Serie A,
15/7/2016,17.3.2.23,Sofian Kiyine,18089278,757,02-Oct-97,18,0,0,0,0,1500,4500,4800,134,99,767780,182,72,M/AM LC,1,2,3,1,2,1,3,2,3,1,2,11,12,14,8,14,9,7,8,3,5,11,8,5,14,12,12,12,11,10,12,11,13,14,7,8,5,11,10,13,13,8,9,9,13,14,20,9,5,10,6,14,3,11,16,12,12,14,15,13,12,4,1,1,20,19,1,16,20,M/AM LC,414,1,1,1,19,14,1,1,1,1,1,20,16,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sofian Kiyine,£360Th. ,Serie A,
15/7/2016,17.3.2.23,Joăo Pedro,19069586,1651,09-Mar-92,24,0,0,0,0,4000,6450,6400,137,127,7967468,184,73,AM LC,1,2,1,4,2,4,2,1,3,2,1,11,12,15,14,12,11,9,14,6,8,13,12,8,14,12,11,12,11,10,14,12,13,14,8,13,9,12,13,14,14,11,10,12,12,13,20,13,11,12,12,10,9,13,3,14,10,12,7,8,9,7,1,1,14,20,11,15,20,AM LC,504,1,1,10,20,15,11,1,1,1,1,14,1,1,1,1,1049632,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,João Pedro,£4.50m ,Serie A,
15/7/2016,17.3.2.23,Felipe Anderson,19105713,1651,15-Apr-93,23,1,0,6,1,6000,7450,7500,164,150,30385486,178,69,M/AM RLC,4,1,1,2,1,2,1,4,2,2,4,10,15,16,12,16,12,6,14,4,4,15,10,6,17,12,14,10,10,10,15,11,16,19,9,14,4,12,11,17,16,10,8,15,15,16,20,11,8,13,10,12,8,16,14,14,14,10,18,16,14,5,1,9,16,20,20,19,15,M/AM RLC,526,1,1,6,15,19,20,1,1,1,1,1,13,16,1,9,70404311875968,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,Felipe Anderson,£22.50m ,Serie A,
15/7/2016,17.3.2.23,Bruno Henrique,19139837,1651,21-Oct-89,26,0,0,0,0,3250,6750,6500,141,130,7978610,180,75,DM/M C,2,1,2,2,4,1,3,2,2,2,2,12,11,12,13,11,14,12,16,10,14,13,8,14,14,13,13,13,12,13,12,11,12,12,13,12,13,12,14,14,13,12,10,13,14,13,20,14,12,14,13,12,4,12,15,13,13,12,12,8,11,7,1,1,19,15,1,1,19,DM/M C,311,1,1,1,15,1,1,1,1,1,20,19,1,1,1,1,8864812499200,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,Bruno Henrique,£2.25m ,Serie A,
15/7/2016,17.3.2.23,Gérson,19217413,1651,20-May-97,19,0,0,8,0,4250,6750,6450,158,128,14901289,180,69,M/AM RLC,2,3,2,2,1,2,2,3,2,1,2,12,13,15,11,16,10,9,12,9,8,14,10,7,18,8,12,9,12,10,15,12,10,16,8,13,7,12,11,12,15,9,10,20,13,13,12,11,10,9,6,12,8,12,13,15,12,10,12,7,10,6,1,1,20,18,18,16,20,M/AM RLC,416,1,1,1,18,16,18,1,1,1,12,20,10,10,1,1,17716740224,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Gerson,£7.20m ,Serie A,
15/7/2016,17.3.2.23,Marcelo Brozovic,24016529,761,16-Nov-92,23,20,4,13,7,5950,7500,7500,161,150,75821916,181,68,DM/M C,1,2,2,2,1,3,3,3,3,3,1,6,14,14,11,15,10,9,13,3,11,15,9,13,15,12,14,13,14,13,14,13,14,12,7,14,13,14,17,13,13,14,10,15,18,14,20,16,13,14,11,11,5,13,15,15,12,17,14,12,9,11,1,1,20,15,9,5,20,DM/M C,421,1,1,1,15,3,5,1,1,1,16,20,5,9,1,1,140737492549640,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Marcelo Brozovic,£18.00m ,Serie A,
15/7/2016,17.3.2.23,Aleksandar Trajkovski,24021130,781,05-Sep-92,23,31,8,13,3,3250,6200,6300,142,122,6736028,179,73,AM/S RLC,1,3,2,1,2,2,1,1,1,1,3,10,12,15,11,13,15,8,14,5,4,13,10,4,14,10,13,12,11,12,13,8,14,16,6,13,6,7,12,14,16,12,8,10,14,13,20,12,10,11,6,15,4,15,7,14,12,10,14,14,17,4,1,1,10,20,15,20,18,AM/S RLC,516,1,1,18,18,20,15,1,1,1,1,1,10,10,1,1,144115222578200832,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Aleksandar Trajkovski,£810Th. ,Serie A,
15/7/2016,17.3.2.23,Mario Pasalic,24021244,761,09-Feb-95,21,2,0,13,6,4550,6350,6450,153,130,26986383,186,78,M/AM C,2,1,3,3,3,2,3,2,2,3,1,10,10,11,12,12,11,14,13,6,10,14,13,11,13,12,13,11,12,11,12,11,14,12,11,13,11,13,13,12,11,12,13,20,13,12,17,13,12,11,8,13,8,16,12,16,15,13,15,12,15,6,6,4,20,16,10,10,20,M/AM C,411,1,1,10,16,1,1,6,1,5,15,20,10,10,1,4,360,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mario Pasalic,£7.20m ,Premier League,
15/7/2016,17.3.2.23,Marko Rog,24046180,761,19-Jul-95,20,4,0,4,1,5000,6650,6800,155,136,26962459,180,73,M/AM LC,3,3,1,1,3,2,4,3,1,2,2,12,11,14,8,11,14,7,13,4,11,12,13,10,13,15,12,12,8,12,12,10,17,14,6,15,10,10,17,17,16,6,10,12,15,15,20,16,7,12,11,13,7,17,9,15,12,14,12,9,14,6,1,1,16,20,11,16,20,M/AM LC,524,1,1,5,20,16,11,1,1,1,1,16,11,11,1,1,2251799813685280,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Marko Rog,£9.00m ,Serie A,
15/7/2016,17.3.2.23,Patrik Schick,25042141,763,24-Jan-96,20,1,1,9,10,2022,5310,6450,154,130,17044029,187,73,AM/S C,1,1,2,1,1,1,3,2,3,1,4,7,8,12,15,12,8,14,12,3,6,12,9,9,14,8,10,14,14,12,8,12,11,14,7,14,6,12,16,14,12,14,14,20,12,15,8,14,13,14,9,10,10,12,10,14,10,9,12,10,10,10,1,1,1,16,1,1,16,AM/S C,621,1,1,20,16,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Patrik Schick,£13.50m ,Serie A,
15/7/2016,17.3.2.23,Grigoris Kastanos,26030142,762,30-Jan-98,18,2,0,0,0,850,3082,5000,146,105,969193,179,72,M/AM C,2,2,2,1,1,2,3,1,2,3,3,8,10,12,5,14,8,8,10,1,7,13,4,10,13,10,9,9,9,6,13,14,16,10,10,10,9,9,10,14,14,9,4,20,8,14,8,14,7,10,10,1,5,10,15,16,9,13,12,15,11,3,1,1,17,20,14,13,20,M/AM C,521,1,1,9,20,13,14,1,1,1,1,17,8,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grigoris Kastanos,£630Th. ,Serie A,
15/7/2016,17.3.2.23,Ahmad Benali,28027672,28,07-Feb-92,24,3,0,0,0,4000,6000,6100,140,122,4372146,168,66,M/AM C,3,3,1,1,2,2,2,1,1,3,2,10,10,12,11,14,10,8,12,7,10,14,10,10,13,10,12,13,12,12,12,13,13,13,12,12,12,13,12,13,10,12,8,9,11,13,20,14,12,11,4,14,7,12,18,14,14,13,14,14,13,2,1,1,20,19,11,13,20,M/AM C,411,1,1,13,19,9,8,1,1,1,15,20,13,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ahmad Benali,£2.70m ,Serie A,
15/7/2016,17.3.2.23,Lucas Evangelista,28086745,1651,06-May-95,21,0,0,10,1,4000,6500,6000,145,120,4295965,181,77,M/AM C,3,3,1,2,3,1,2,2,2,2,1,11,12,14,11,13,12,12,12,8,10,13,12,10,13,9,13,8,10,11,13,11,12,14,8,13,9,10,12,14,14,10,10,20,10,14,10,12,9,10,10,12,11,16,9,14,12,10,13,9,12,9,10,7,18,20,14,14,20,M/AM C,521,1,1,1,20,10,14,1,10,1,10,18,14,14,7,1,274877907008,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Lucas Evangelista,£1.44m ,Serie A,
15/7/2016,17.3.2.23,Josip Ilicic,29041284,795,29-Jan-88,28,43,2,5,0,5650,6900,7250,151,145,42052987,190,79,AM RC,3,3,3,1,3,3,2,4,3,3,2,15,13,14,14,15,15,9,16,5,6,15,16,9,16,13,15,7,14,11,14,15,14,15,11,16,11,11,11,12,13,13,14,20,12,13,12,14,13,12,10,14,7,15,14,14,14,13,16,15,12,7,1,1,13,20,16,11,20,AM RC,503,1,1,14,20,11,16,1,1,1,1,13,5,5,1,1,264,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Josip Ilicic,£9.00m ,Serie A,
15/7/2016,17.3.2.23,Adel Taarabt,34001033,34,24-May-89,27,18,4,0,0,5900,6500,6300,145,126,1165490,180,80,AM LC,1,2,3,1,3,2,1,1,2,1,2,12,13,18,10,17,12,4,15,7,5,15,10,5,18,7,11,10,14,9,14,12,9,13,7,10,8,9,8,11,12,13,7,15,7,12,20,9,13,6,7,13,7,8,5,6,8,9,3,6,8,18,1,1,13,20,14,18,20,AM LC,504,1,1,13,20,18,14,1,1,1,1,10,13,12,1,1,70952859730944,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,Adel Taarabt,£540Th. ,Serie A,
15/7/2016,17.3.2.23,Clément Grenier,34011686,769,07-Jan-91,25,5,0,5,0,5450,6450,6650,143,133,11254190,186,72,M/AM C,2,2,3,3,2,2,2,2,3,3,3,13,12,14,9,16,15,11,12,5,8,16,11,10,15,8,13,11,14,13,15,14,15,14,11,13,10,12,12,13,14,14,10,10,13,11,20,11,11,13,9,15,13,7,11,17,14,13,15,15,15,7,1,1,20,18,1,1,20,M/AM C,411,1,1,1,18,1,1,1,1,1,10,20,1,1,1,1,68723671040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Clément Grenier,£3.15m ,Serie A,
15/7/2016,17.3.2.23,Ivan Perisic,34012563,761,02-Feb-89,27,51,15,8,3,6250,7650,7650,154,153,73952544,186,79,M/AM RLC,3,1,1,4,3,1,3,2,1,2,2,12,13,15,14,15,14,13,12,5,7,13,12,7,14,8,14,11,14,11,11,13,13,13,6,16,8,12,12,16,13,13,13,15,13,15,20,14,12,14,7,15,6,17,13,16,9,15,10,12,10,16,5,7,16,20,19,20,18,M/AM RLC,526,1,1,14,18,20,19,1,5,4,11,7,16,13,7,6,4947802325032,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,Ivan Perisic,£27.00m ,Serie A,
15/7/2016,17.3.2.23,Roland Sallai,38039385,773,22-May-97,19,1,0,6,1,1979,4567,5600,137,115,1216068,183,75,AM RLC,2,1,3,1,2,1,1,1,1,2,1,14,12,13,8,14,13,8,14,4,3,14,10,4,14,5,12,11,11,9,14,11,14,15,5,11,6,11,12,13,12,10,11,10,14,13,20,11,8,14,3,13,5,15,13,12,12,12,14,13,11,7,1,1,14,20,17,17,20,AM RLC,506,1,1,14,20,17,17,1,1,1,1,14,1,1,1,1,256,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Roland Sallai,£900Th. ,Serie A,
15/7/2016,17.3.2.23,Giacomo Bonaventura,43006720,776,22-Aug-89,26,8,0,12,3,5200,7400,7600,155,153,70277494,180,75,M/AM LC,3,3,3,1,1,1,3,3,2,3,2,14,14,15,11,15,15,13,15,6,10,14,11,11,14,12,14,13,14,13,14,14,14,14,12,15,12,15,14,15,14,12,11,12,15,14,20,13,11,14,8,15,4,17,16,15,15,13,15,13,14,5,1,1,19,20,13,20,19,M/AM LC,524,1,1,1,18,20,12,1,1,1,1,19,19,13,1,1,144115188075856016,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Giacomo Bonaventura,£21.60m ,Serie A,
15/7/2016,17.3.2.23,Diego Farias,43017920,1651,10-May-90,26,0,0,0,0,3500,6400,6400,138,128,5702136,173,66,AM RLC,2,2,3,2,3,3,1,1,3,1,2,11,13,14,12,12,10,7,12,4,4,13,12,8,14,9,10,12,11,11,12,11,10,14,7,12,8,10,11,14,15,11,6,11,14,14,20,15,12,11,8,13,3,12,15,12,10,11,12,10,9,2,1,1,9,20,20,18,15,AM RLC,506,1,1,12,15,18,20,1,1,1,1,1,9,9,1,1,17592186044448,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Diego Farias,£3.60m ,Serie A,
15/7/2016,17.3.2.23,Andrea Bertolacci,43028376,776,11-Jan-91,25,5,0,7,1,5000,6800,6950,149,138,16359422,179,75,M C,1,2,3,3,1,2,3,3,2,1,2,13,12,14,10,14,13,8,14,7,9,15,12,11,14,12,14,12,13,12,15,13,14,14,11,15,13,14,14,14,13,12,10,20,14,13,12,14,12,13,12,11,12,13,10,14,14,11,13,13,12,5,1,1,20,15,8,8,20,M C,401,1,1,5,15,1,1,1,1,1,12,20,8,8,1,1,256,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Andrea Bertolacci,£9.00m ,Serie A,
15/7/2016,17.3.2.23,Luca Rizzo,43031592,776,24-Apr-92,24,0,0,0,0,2500,6550,6450,139,128,8199651,185,80,M/AM RLC,2,2,4,3,1,3,3,2,2,3,3,6,13,12,8,14,10,12,10,5,12,14,10,11,14,11,14,13,13,14,12,13,13,12,12,14,14,16,17,11,12,13,13,9,14,12,20,13,15,14,10,13,7,14,10,15,15,12,12,13,10,6,1,1,20,16,20,15,18,M/AM RLC,416,1,1,1,15,15,16,1,1,1,1,18,15,20,1,1,66,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Luca Rizzo,£2.25m ,Serie A,
