GameDate,FMRTEVersion,Name,UID,NationID,Born,Age,IntCaps,IntGoals,U21Caps,U21Goals,WorldReputation,HomeReputation,CurrentReputation,PA,CA,Price,Height,Weight,PositionsString,GK.AerialAbility,GK.CommandOfArea,GK.Communication,GK.Eccentricity,GK.Handling,GK.Kicking,GK.OneOnOnes,GK.Reflexes,GK.RushingOut,GK.TendencyToPunch,GK.Throwing,Tech.Corners,Tech.Crossing,Tech.Dribbling,Tech.Finishing,Tech.FirstTouch,Tech.Freekicks,Tech.Heading,Tech.LongShots,Tech.Longthrows,Tech.Marking,Tech.Passing,Tech.PenaltyTaking,Tech.Tackling,Tech.Technique,Mental.Aggression,Mental.Anticipation,Mental.Bravery,Mental.Composure,Mental.Concentration,Mental.Vision,Mental.Decisions,Mental.Determination,Mental.Flair,Mental.Leadership,Mental.OffTheBall,Mental.Positioning,Mental.Teamwork,Mental.Workrate,Phy.Acceleration,Phy.Agility,Phy.Balance,Phy.Jumping,Phy.LeftFoot,Phy.NaturalFitness,Phy.Pace,Phy.RightFoot,Phy.Stamina,Phy.Strength,Hidden.Consistency,Hidden.Dirtiness,Hidden.ImportantMatches,Hidden.InjuryProness,Hidden.Versatility,Personality.Adaptability,Personality.Ambition,Personality.Loyalty,Personality.Pressure,Personality.Professional,Personality.Sportsmanship,Personality.Temperament,Personality.Controversy,Positions.Defender,Positions.WingBack,Positions.Midfielder,Positions.AttackingMidfielder,Positions.Right,Positions.Left,Positions.Centre,Positions.PositionsDesc,Positions.PositionsDescVal,Positions.Goalkeeper,Positions.Sweeper,Positions.Striker,Positions.AttackingMidCentral,Positions.AttackingMidLeft,Positions.AttackingMidRight,Positions.DefenderCentral,Positions.DefenderLeft,Positions.DefenderRight,Positions.DefensiveMidfielder,Positions.MidfielderCentral,Positions.MidfielderLeft,Positions.MidfielderRight,Positions.WingBackLeft,Positions.WingBackRight,PPMVal,PPM0,PPM1,PPM2,PPM3,PPM4,PPM5,PPM6,PPM7,PPM8,PPM9,PPM10,PPM11,PPM12,PPM13,PPM14,PPM15,PPM16,PPM17,PPM18,PPM19,PPM20,PPM21,PPM22,PPM23,PPM24,PPM25,PPM26,PPM27,PPM28,PPM29,PPM30,PPM31,PPM32,PPM33,PPM34,PPM35,PPM36,PPM37,PPM38,PPM39,PPM40,PPM41,PPM42,PPM43,PPM44,PPM45,PPM46,PPM47,name,Market Value,current league
15-07-16,17.3.2.23,Branimir Hrgota,93022379,797,12-Jan-93,23,3,0,14,3,4550,6050,6550,134,126,9963370,185,74,M/AM/S RC,2,3,1,3,3,2,3,2,2,3,3,8,10,12,15,13,10,9,10,8,5,9,14,5,12,10,13,7,14,8,10,10,9,13,5,14,5,8,10,17,14,9,10,20,13,15,10,12,9,12,5,12,3,14,13,15,10,14,11,8,10,10,1,1,16,16,16,14,15,M/AM/S RC,633,1,1,20,15,14,16,1,1,1,1,1,14,16,1,1,2.8823E+17,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Branimir Hrgota,£2.25m ,Bundesliga
15-07-16,17.3.2.23,Josip Drmic,98006385,798,08-Aug-92,23,25,8,11,6,5350,6850,6850,146,137,20772110,181,70,M/AM/S L,2,3,2,1,3,2,2,1,1,4,2,8,10,14,16,15,8,10,10,7,5,11,13,6,14,11,12,11,15,12,9,9,10,15,7,13,6,10,11,16,15,13,12,12,14,15,20,12,11,10,10,10,5,12,10,17,6,12,12,9,8,15,1,1,17,17,13,17,1,M/AM/S L,633,1,1,20,1,17,13,1,1,1,1,1,17,13,1,1,1.44115E+17,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Josip Drmic,£2.70m ,Bundesliga
15-07-16,17.3.2.23,Breel Embolo,98029385,798,14-Feb-97,19,14,1,4,0,6500,7000,7000,166,140,49446390,184,84,M/AM/S R,3,2,3,1,1,2,2,3,2,3,2,8,10,13,13,14,8,11,10,8,7,12,13,9,12,16,11,17,12,8,13,10,15,15,7,14,8,15,17,14,13,17,12,9,14,17,20,13,15,10,5,11,8,14,12,16,13,13,14,18,15,4,1,1,18,18,18,12,14,M/AM/S R,632,1,1,20,14,12,18,1,1,1,8,10,12,18,1,1,5.49757E+11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Breel Embolo,£18.00m ,Bundesliga
15-07-16,17.3.2.23,Shani Tarashaj,98030598,798,07-Feb-95,21,5,0,8,5,4850,6600,6350,144,127,24912823,176,77,AM/S C,1,2,3,3,1,1,4,1,2,3,1,8,10,13,16,11,10,8,13,6,6,12,13,7,12,11,13,10,14,11,13,10,13,13,7,15,7,10,12,16,14,10,8,12,13,14,20,13,10,12,5,11,5,14,11,16,10,8,12,9,11,14,1,1,13,18,10,13,18,AM/S C,621,1,1,20,18,13,10,1,1,1,1,1,13,10,1,1,1.4412E+17,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Shani Tarashaj,£1.80m ,Premier League
15-07-16,17.3.2.23,Francesco Totti,12230,776,27-Sep-76,39,58,9,8,4,7000,7000,7050,185,137,993912,180,82,S C,1,1,1,1,1,1,1,1,1,1,1,17,16,14,16,20,18,8,18,4,4,19,17,6,19,12,19,15,18,15,20,17,15,18,20,14,6,17,12,8,9,10,8,16,12,7,20,8,9,15,15,13,10,16,5,13,20,10,16,9,9,13,1,1,1,15,1,1,15,S C,601,1,1,20,15,1,1,1,1,1,1,1,1,1,1,1,7.03756E+14,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Francesco Totti,£900Th. ,Serie A
15-07-16,17.3.2.23,Diego Perotti,14005006,1649,26-Jul-88,27,2,0,2,1,5800,6900,7600,154,152,69871065,179,77,AM/S RLC,4,3,3,2,3,1,1,3,3,1,2,14,15,17,10,16,14,6,10,5,6,16,15,6,17,9,13,9,14,10,16,15,12,16,11,12,6,12,12,14,16,14,8,14,9,13,20,12,10,8,10,13,12,15,17,11,14,12,13,14,16,7,1,1,10,20,17,20,17,AM/S RLC,516,1,1,17,17,20,17,1,1,1,1,1,10,8,1,1,2.34034E+15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,Diego Perotti,£15.30m ,Serie A
15-07-16,17.3.2.23,Giovanni Simeone,14031138,1649,09-Aug-95,20,0,0,15,10,3536,5557,6750,153,135,30284262,181,80,S ,2,2,2,1,1,2,2,3,2,2,1,10,10,12,15,13,10,14,10,8,5,9,12,10,12,12,14,13,12,13,11,12,12,10,10,15,10,13,15,14,13,13,12,11,12,13,20,14,13,8,8,9,8,8,19,18,11,12,17,10,8,8,1,1,1,1,1,1,1,S ,600,1,1,20,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Giovanni Simeone,£9.00m ,Serie A
15-07-16,17.3.2.23,Paulo Dybala,14044150,1649,15-Nov-93,22,3,0,0,0,6850,7750,8400,180,169,129371628,176,73,AM/S C,1,3,2,3,1,2,2,2,3,3,3,15,17,17,16,18,15,13,15,5,4,16,16,4,18,14,15,14,15,14,17,15,15,17,11,15,6,16,15,16,19,16,8,20,14,15,10,14,12,17,5,13,4,12,14,16,12,16,17,15,16,7,1,1,1,16,13,12,16,AM/S C,621,1,1,20,16,12,13,1,1,1,1,1,1,1,1,1,1074267280,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Paulo Dybala,£58.50m ,Serie A
15-07-16,17.3.2.23,Federico Melchiorri,1408856,776,06-Jan-87,29,0,0,0,0,2500,6000,6100,130,123,2646074,184,76,S ,3,1,1,3,1,3,2,2,3,4,1,7,7,13,14,12,7,11,11,5,6,12,10,7,11,13,10,14,10,12,11,10,15,14,10,13,8,15,11,14,15,14,11,10,11,14,20,15,14,15,7,16,11,10,14,16,15,14,16,16,12,7,1,1,1,1,1,1,1,S ,600,1,1,20,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Federico Melchiorri,£1.80m ,Serie A
15-07-16,17.3.2.23,Lucas Boyé,14110829,1649,28-Feb-96,20,0,0,0,0,5000,5750,6150,145,124,8007640,185,83,S ,1,2,3,2,4,3,2,2,1,3,3,9,10,15,12,16,11,13,9,6,5,11,12,5,16,13,12,12,8,12,10,11,11,15,7,12,10,11,9,12,13,15,12,20,12,13,10,13,15,9,3,9,8,12,17,10,10,7,12,14,13,6,1,1,1,1,1,1,1,S ,600,1,1,20,1,1,1,1,1,1,1,1,1,1,1,1,34359738368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Lucas Boyé,£2.25m ,Serie A
15-07-16,17.3.2.23,Iago Falqué,1510571,796,04-Jan-90,26,0,0,1,0,5400,6700,7150,148,143,27802762,174,69,AM RLC,3,2,1,3,3,2,2,3,2,3,4,14,15,14,13,16,13,6,12,12,6,16,15,7,16,9,13,9,14,12,15,15,11,15,6,14,9,13,13,14,15,12,7,20,11,11,10,14,7,8,10,12,8,9,14,8,10,8,14,14,15,5,1,1,14,20,19,20,16,AM RLC,506,1,1,15,16,20,19,1,1,1,1,10,14,13,1,1,2097296,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Iago Falque,£9.00m ,Serie A
15-07-16,17.3.2.23,Ewandro,19183233,1651,15-Mar-96,20,0,0,0,0,3250,6300,6100,145,121,7281240,174,61,AM/S RL,2,1,1,1,2,2,1,3,1,3,3,12,13,13,12,13,11,11,11,7,5,12,9,5,12,10,12,10,12,12,13,11,12,15,10,13,6,12,12,14,13,7,5,20,13,13,11,13,7,12,8,10,8,11,20,12,12,13,12,7,12,6,1,1,1,20,19,20,1,AM/S RL,515,1,1,18,1,20,19,1,1,1,1,1,1,1,1,1,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Evandro,£1.80m ,Premier League
15-07-16,17.3.2.23,Éder,2105181,776,15-Nov-86,29,20,3,0,0,5500,7450,7050,150,140,13501867,179,74,AM/S L,1,2,2,2,3,3,1,1,1,2,2,6,12,15,14,13,14,10,13,3,5,12,15,7,15,8,13,15,13,11,11,12,15,15,11,14,9,14,16,16,15,12,9,9,12,15,20,13,10,12,8,12,5,14,12,15,14,13,15,14,9,12,1,1,7,18,9,18,12,AM/S L,623,1,1,20,12,18,9,1,1,1,1,1,7,1,1,1,1.44115E+17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Éder,£4.50m ,Ligue 1
15-07-16,17.3.2.23,Ante Budimir,24003746,761,22-Jul-91,24,0,0,2,0,4250,6000,6100,135,121,4575642,190,75,S ,2,2,3,3,3,3,2,1,1,1,2,2,8,11,16,12,4,17,10,3,7,12,16,12,11,16,16,14,12,13,11,12,16,13,5,15,8,10,14,10,11,14,16,20,15,10,6,14,18,14,8,12,7,8,11,15,8,12,13,12,12,7,1,1,1,9,9,9,1,S ,600,1,1,20,1,9,9,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ante Budimir,£1.35m ,Serie A
15-07-16,17.3.2.23,Aleksandar Trajkovski,24021130,781,05-Sep-92,23,31,8,13,3,3250,6200,6300,142,122,6736028,179,73,AM/S RLC,1,3,2,1,2,2,1,1,1,1,3,10,12,15,11,13,15,8,14,5,4,13,10,4,14,10,13,12,11,12,13,8,14,16,6,13,6,7,12,14,16,12,8,10,14,13,20,12,10,11,6,15,4,15,7,14,12,10,14,14,17,4,1,1,10,20,15,20,18,AM/S RLC,516,1,1,18,18,20,15,1,1,1,1,1,10,10,1,1,1.44115E+17,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Aleksandar Trajkovski,£810Th. ,Serie A
15-07-16,17.3.2.23,Stipe Perica,24025304,761,07-Jul-95,21,0,0,10,7,3750,5800,6300,145,126,11662035,192,78,S ,2,3,3,2,3,4,1,2,1,3,4,5,6,11,14,14,8,16,12,6,4,9,10,5,14,15,14,15,14,12,11,14,15,8,6,14,13,14,14,10,10,14,15,8,15,13,20,12,16,13,13,10,4,6,13,13,12,12,12,13,12,7,1,1,1,1,1,1,1,S ,600,1,1,20,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Stipe Perica,£2.70m ,Serie A
15-07-16,17.3.2.23,Marko Pjaca,24039513,761,06-May-95,21,11,1,9,1,6000,7300,7250,167,145,44282374,186,81,AM/S RL,2,2,1,2,3,1,3,3,2,3,2,3,11,16,13,15,9,11,13,4,5,11,14,7,15,12,13,12,13,11,11,11,15,15,8,14,7,11,14,15,14,16,12,11,17,14,20,15,15,14,8,14,6,12,20,17,10,15,15,9,11,5,1,1,13,20,19,20,14,AM/S RL,515,1,1,17,14,20,19,1,1,1,1,11,13,12,1,1,2.32272E+15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,Marko Pjaca,£13.50m ,Serie A
15-07-16,17.3.2.23,Robert Muric,24039613,761,12-Mar-96,20,0,0,0,0,3500,4900,4900,121,107,577928,180,70,AM/S RL,3,2,1,3,3,2,1,2,2,3,3,13,12,14,11,12,12,6,10,8,2,11,12,3,14,13,9,10,11,5,13,8,10,16,2,12,2,7,7,13,14,10,10,20,13,13,13,10,8,7,7,8,7,10,7,15,9,10,8,9,9,10,1,1,14,20,20,18,14,AM/S RL,515,1,1,18,14,18,20,1,1,1,1,1,13,14,1,1,2.25235E+15,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Robert Muric,£630Th. ,Serie A
15-07-16,17.3.2.23,Patrik Schick,25042141,763,24-Jan-96,20,1,1,9,10,2022,5310,6450,154,130,17044029,187,73,AM/S C,1,1,2,1,1,1,3,2,3,1,4,7,8,12,15,12,8,14,12,3,6,12,9,9,14,8,10,14,14,12,8,12,11,14,7,14,6,12,16,14,12,14,14,20,12,15,8,14,13,14,9,10,10,12,10,14,10,9,12,10,10,10,1,1,1,16,1,1,16,AM/S C,621,1,1,20,16,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Patrik Schick,£13.50m ,Serie A
15-07-16,17.3.2.23,Gabriel Barbosa,30035404,1651,30-Aug-96,19,4,2,13,4,5724,7964,7050,166,139,45263797,178,68,AM/S R,3,2,1,3,2,3,2,3,1,1,3,4,11,13,15,15,8,13,12,4,6,15,11,6,16,11,14,10,14,13,13,12,15,14,11,13,8,13,14,15,15,13,8,20,13,15,10,13,13,12,6,12,8,14,3,16,13,13,15,8,15,7,1,1,1,20,20,13,1,AM/S R,512,1,1,18,1,13,20,1,1,1,1,1,1,1,1,1,128,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gabriel Barbosa,£13.50m ,Serie A
15-07-16,17.3.2.23,Alberto Gilardino,3804675,776,05-Jul-82,34,57,19,30,22,5600,6600,6350,166,125,232186002,184,79,S ,1,2,1,1,3,3,4,1,2,3,2,3,7,11,16,15,6,16,9,3,5,12,10,7,14,11,16,14,14,16,10,15,15,13,11,16,5,13,15,12,13,12,13,9,16,12,20,11,12,14,10,17,8,8,10,13,13,14,20,17,18,5,1,1,1,1,1,1,1,S ,600,1,1,20,1,1,1,1,1,1,1,1,1,1,1,1,1.75922E+13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Alberto Gilardino,£270Th. ,Serie A
15-07-16,17.3.2.23,Marco Sau,43000014,776,03-Nov-87,28,1,0,0,0,4500,6250,6250,136,125,3806919,169,65,S L,1,3,1,4,1,1,3,3,1,1,2,6,10,14,13,14,9,7,12,5,5,13,13,6,14,9,13,11,13,13,13,13,14,14,9,14,8,13,13,14,15,11,6,12,12,14,20,14,8,13,9,12,9,12,10,12,12,12,11,13,11,5,1,1,1,15,1,15,10,S L,603,1,1,20,10,15,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Marco Sau,£3.60m ,Serie A
15-07-16,17.3.2.23,Guido Marilungo,43000093,776,09-Aug-89,26,0,0,7,2,5000,5650,5800,125,117,1401782,174,73,S RL,2,2,3,1,1,2,2,2,1,2,2,8,12,12,12,12,8,12,9,5,4,11,10,8,12,14,12,16,13,12,10,12,17,14,10,14,12,14,14,13,13,10,9,9,9,13,20,11,11,12,11,15,12,12,11,18,12,13,12,15,11,9,1,1,11,15,15,15,13,S RL,605,1,1,20,13,15,15,1,1,1,1,1,11,9,1,1,9236,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Guido Marilungo,£450Th. ,Serie A
15-07-16,17.3.2.23,Adama Fofana,43006416,24,20-Dec-89,26,0,0,0,0,1000,3500,3500,95,75,18093,180,78,S ,3,1,1,1,3,1,3,3,1,3,3,3,5,7,9,8,6,10,8,4,3,9,9,5,8,10,8,10,9,10,8,9,7,9,6,12,4,10,10,13,12,13,11,6,12,13,20,13,13,11,5,9,5,7,12,9,10,8,14,13,9,8,1,1,1,1,1,1,1,S ,600,1,1,20,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
15-07-16,17.3.2.23,Leonardo Pavoletti,43008385,776,26-Nov-88,27,0,0,0,0,5000,7050,7050,144,142,23144864,186,78,S ,4,2,1,3,1,2,1,3,3,2,1,5,7,12,16,11,5,16,8,4,4,14,14,7,14,11,15,15,13,13,11,15,16,9,12,15,10,14,15,13,12,15,14,11,15,13,20,15,15,14,11,11,5,7,10,11,14,10,14,16,9,7,1,1,1,1,1,1,1,S ,600,1,1,20,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Leonardo Pavoletti,£9.90m ,Serie A
15-07-16,17.3.2.23,Mattia Destro,43008779,776,20-Mar-91,25,8,1,17,5,5750,6900,6950,150,138,20585358,181,73,S ,1,2,2,1,3,1,3,3,3,2,3,4,9,12,16,11,4,15,11,5,5,11,15,9,12,12,16,14,13,14,11,14,13,12,4,19,8,13,14,14,15,11,11,10,14,15,20,13,12,13,12,14,13,7,17,14,11,8,15,12,8,8,1,1,1,8,8,8,1,S ,600,1,1,20,1,8,8,1,1,1,1,1,1,1,1,1,1.37439E+11,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Mattia Destro,£7.20m ,Serie A
15-07-16,17.3.2.23,Pietro Iemmello,43009077,776,06-Mar-92,24,0,0,0,0,2500,5650,5750,134,116,1119824,179,76,S ,3,3,2,2,4,2,2,1,3,1,2,5,5,12,14,13,6,11,8,4,5,12,12,5,12,11,12,12,12,12,12,12,15,11,13,13,7,12,14,13,13,14,12,7,16,14,20,13,13,14,10,10,3,9,12,13,10,11,10,16,10,12,1,1,1,1,1,1,1,S ,600,1,1,20,1,1,1,1,1,1,1,1,1,1,1,1,4.39805E+12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Pietro Iemmello,£1.35m ,Serie A
15-07-16,17.3.2.23,Ciro Immobile,43010773,776,20-Feb-90,26,15,1,16,8,6000,7500,7350,155,147,32020726,185,80,S ,1,3,3,2,2,4,3,2,2,1,1,6,7,12,17,11,7,16,13,5,5,11,14,6,12,15,16,15,14,14,9,13,16,10,10,18,6,11,15,13,12,16,11,12,16,16,20,15,13,15,8,15,7,7,7,16,10,12,15,12,12,9,1,1,1,9,6,9,1,S ,600,1,1,20,1,9,6,1,1,1,1,1,1,1,1,1,4.39818E+12,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Ciro Immobile,£18.00m ,Serie A
15-07-16,17.3.2.23,Alberto Paloschi,43017207,776,04-Jan-90,26,0,0,29,9,5100,6900,6700,143,133,14170955,182,82,S ,3,2,3,3,2,3,4,1,2,3,1,4,6,10,13,12,4,14,10,4,3,11,14,6,12,13,14,14,15,15,11,13,18,9,12,18,5,12,15,14,16,13,11,10,14,14,20,15,13,14,5,12,9,8,16,17,15,12,18,14,12,5,1,1,1,1,1,1,1,S ,600,1,1,20,1,1,1,1,1,1,1,1,1,1,1,1,4.39805E+12,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Alberto Paloschi,£3.60m ,Serie A
15-07-16,17.3.2.23,Levan Mchedlidze,43017946,770,24-Mar-90,26,29,2,3,0,3750,5850,5950,128,120,2500916,191,87,S ,3,3,1,4,2,2,2,1,4,2,3,5,10,12,11,12,10,13,11,5,5,13,13,5,13,11,12,11,12,12,12,12,12,14,9,12,8,13,12,13,13,14,15,20,9,12,9,13,14,7,16,10,15,8,12,11,12,10,11,11,8,5,1,1,1,1,1,1,1,S ,600,1,1,20,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Levan Mchedlidze,£720Th. ,Serie A
15-07-16,17.3.2.23,Gianluca Lapadula,43020298,776,07-Feb-90,26,0,0,0,0,5000,6750,6650,156,136,11070778,178,69,S ,3,3,1,1,3,2,1,2,1,2,1,6,10,12,16,12,11,9,11,3,5,10,13,7,14,16,14,18,15,14,11,13,18,14,14,15,6,10,16,15,13,14,9,20,13,14,9,14,13,16,5,17,2,11,16,18,15,14,17,16,15,1,1,1,1,12,12,9,9,S ,600,1,1,20,9,9,12,1,1,1,1,1,1,1,1,1,34360787968,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Gianluca Lapadula,£7.20m ,Serie A
15-07-16,17.3.2.23,Diego Falcinelli,43029898,776,26-Jun-91,25,0,0,0,0,4000,6500,6400,140,127,766102,186,78,S L,3,3,1,2,1,2,3,1,3,1,1,8,10,14,14,13,9,12,13,6,6,12,14,6,14,12,12,12,14,13,12,13,13,15,13,14,8,14,13,15,15,15,12,20,12,14,6,14,13,15,10,14,7,13,15,14,14,11,15,13,12,7,1,1,1,15,14,15,1,S L,603,1,1,20,1,15,14,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Diego Falcinelli,£4.50m ,Serie A
15-07-16,17.3.2.23,Marcello Trotta,43030618,776,29-Sep-92,23,0,0,9,3,3750,5850,6050,138,120,338907,187,82,S R,1,2,4,1,3,2,2,3,3,2,2,5,8,13,13,14,7,14,10,5,5,12,13,7,14,10,12,12,14,13,12,13,14,11,9,12,13,11,11,11,11,12,14,20,13,12,10,14,14,10,8,11,8,9,14,15,11,11,13,12,12,5,1,1,1,15,15,12,9,S R,602,1,1,20,9,12,15,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Marcello Trotta,£2.25m ,Serie A
15-07-16,17.3.2.23,Stephan El Shaarawy,43036636,776,27-Oct-92,23,20,3,5,3,5900,7000,7300,159,145,57147430,178,72,AM/S RL,1,1,1,3,3,3,3,3,2,2,4,11,12,15,15,15,11,8,13,7,4,13,14,6,15,9,15,11,14,12,13,14,13,16,7,17,7,10,11,15,15,11,8,10,10,16,20,12,10,11,6,13,12,14,10,16,12,9,12,15,15,8,1,1,10,20,15,20,12,AM/S RL,515,1,1,18,12,20,15,1,1,1,1,1,10,7,1,1,1.44115E+17,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Stephan El Shaarawy,£15.30m ,Serie A
