GameDate,Name,UID,NationID,Born,Age,IntCaps,IntGoals,U21Caps,U21Goals,WorldReputation,HomeReputation,CurrentReputation,PA,CA,Price,Height,Weight,PositionsString,GK.AerialAbility,GK.CommandOfArea,GK.Communication,GK.Eccentricity,GK.Handling,GK.Kicking,GK.OneOnOnes,GK.Reflexes,GK.RushingOut,GK.TendencyToPunch,GK.Throwing,Tech.Corners,Tech.Crossing,Tech.Dribbling,Tech.Finishing,Tech.FirstTouch,Tech.Freekicks,Tech.Heading,Tech.LongShots,Tech.Longthrows,Tech.Marking,Tech.Passing,Tech.PenaltyTaking,Tech.Tackling,Tech.Technique,Mental.Aggression,Mental.Anticipation,Mental.Bravery,Mental.Composure,Mental.Concentration,Mental.Vision,Mental.Decisions,Mental.Determination,Mental.Flair,Mental.Leadership,Mental.OffTheBall,Mental.Positioning,Mental.Teamwork,Mental.Workrate,Phy.Acceleration,Phy.Agility,Phy.Balance,Phy.Jumping,Phy.LeftFoot,Phy.NaturalFitness,Phy.Pace,Phy.RightFoot,Phy.Stamina,Phy.Strength,Hidden.Consistency,Hidden.Dirtiness,Hidden.ImportantMatches,Hidden.InjuryProness,Hidden.Versatility,Personality.Adaptability,Personality.Ambition,Personality.Loyalty,Personality.Pressure,Personality.Professional,Personality.Sportsmanship,Personality.Temperament,Personality.Controversy,Positions.Defender,Positions.WingBack,Positions.Midfielder,Positions.AttackingMidfielder,Positions.Right,Positions.Left,Positions.Centre,Positions.PositionsDesc,Positions.PositionsDescVal,Positions.Goalkeeper,Positions.Sweeper,Positions.Striker,Positions.AttackingMidCentral,Positions.AttackingMidLeft,Positions.AttackingMidRight,Positions.DefenderCentral,Positions.DefenderLeft,Positions.DefenderRight,Positions.DefensiveMidfielder,Positions.MidfielderCentral,Positions.MidfielderLeft,Positions.MidfielderRight,Positions.WingBackLeft,Positions.WingBackRight,PPMVal,PPM0,PPM1,PPM2,PPM3,PPM4,PPM5,PPM6,PPM7,PPM8,PPM9,PPM10,PPM11,PPM12,PPM13,PPM14,PPM15,PPM16,PPM17,PPM18,PPM19,PPM20,PPM21,PPM22,PPM23,PPM24,PPM25,PPM26,PPM27,PPM28,PPM29,PPM30,PPM31,PPM32,PPM33,PPM34,PPM35,PPM36,PPM37,PPM38,PPM39,PPM40,PPM41,PPM42,PPM43,PPM44,PPM45,PPM46,PPM47,name,Market Value,age,height,position,foot,current club,10/11 games,10/11 goals/conceded,10/11 assists/clean,10/11 minutes,11/12 games,11/12 goals/conceded,11/12 assists/clean,11/12 minutes,12/13 games,12/13 goals/conceded,12/13 assists/clean,12/13 minutes,13/14 games,13/14 goals/conceded,13/14 assists/clean,13/14 minutes,14/15 games,14/15 goals/conceded,14/15 assists/clean,14/15 minutes,15/16 games,15/16 goals/conceded,15/16 assists/clean,15/16 minutes,16/17 games,16/17 goals/conceded,16/17 assists/clean,16/17 minutes,17/18 games,17/18 goals/conceded,17/18 assists/clean,17/18 minutes,18/19 games,18/19 goals/conceded,18/19 assists/clean,18/19 minutes,current league,19/20 games,19/20 goals/conceded,19/20 assists/clean,19/20 minutes,20/21 games,20/21 goals/conceded,20/21 assists/clean,20/21 minutes
19/6/2011,Diego,311148,1651,2/28/1985,26,28,2,12,5,8150,7750,8200,167,154,7997884,175,76,AM C,2,3,3,3,1,3,1,1,3,2,2,14,16,19,18,19,17,7,16,4,5,18,13,9,19,12,10,9,11,7,15,10,11,20,4,13,6,3,12,15,18,17,8,12,10,13,20,14,12,13,14,10,12,4,10,8,12,6,9,7,5,16,1,1,10,20,9,8,20,AM C,501,1,1,1,20,8,9,1,1,1,1,10,1,7,1,1,35437675524.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Diego,£9.00m ,35.0,173.0,Midfielder - Attacking Midfield,right,Clube de Regatas do Flamengo,35.0,6.0,12.0,2991.0,43.0,6.0,14.0,3197.0,37.0,13.0,8.0,3330.0,37.0,7.0,4.0,2324.0,30.0,5.0,7.0,1912.0,63.0,9.0,7.0,4205.0,38.0,13.0,5.0,3092.0,33.0,6.0,7.0,2656.0,25.0,2.0,2.0,1371.0,LaLiga,25.0,1.0,2.0,918.0,nan,nan,nan,nan,
19/6/2011,Dejan Stankovic,3801519,802,9/11/1978,32,98,16,0,0,7100,8140,7450,175,148,2566458,181,75,DM/M/AM C,1,1,1,1,1,1,1,1,1,1,1,13,13,11,13,13,12,12,17,8,12,15,12,14,14,15,14,16,13,13,14,15,16,14,17,14,16,17,16,12,13,14,10,11,15,11,20,15,15,16,16,15,13,18,18,15,18,10,15,12,12,5,1,1,20,17,12,13,20,DM/M/AM C,431,1,1,1,17,12,11,1,1,1,18,20,13,12,1,1,550000000000.0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Dejan Stanković,£2.70m ,42.0,181.0,Midfielder - Central Midfield,right,Retired,40.0,9.0,6.0,2718.0,25.0,0.0,2.0,1684.0,3.0,0.0,0.0,113.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,Serie A,nan,nan,nan,nan,nan,nan,nan,nan,
19/6/2011,Dawda Bah,8750580,20,11/12/1983,27,8,2,0,0,4000,5500,5500,125,118,63241,187,74,M/AM LC,1,1,3,2,3,1,1,1,3,2,3,6,9,15,8,16,6,11,7,6,4,15,10,7,15,12,12,10,11,12,15,13,12,16,7,12,6,7,8,12,16,12,15,14,12,13,20,12,13,11,12,13,6,10,9,14,6,6,8,10,16,17,1,4,16,20,7,19,20,M/AM LC,524,1,1,14,20,19,7,1,1,1,1,16,15,7,4,4,72600000000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,
19/6/2011,David Zurutuza,1507535,796,8/7/1986,24,0,0,0,0,4650,6750,6750,155,140,1036675,184,70,M/AM C,3,3,2,3,3,3,2,3,2,2,1,11,12,15,11,13,10,11,11,4,5,15,10,11,17,13,13,12,16,12,16,14,15,14,14,13,8,14,15,12,12,16,9,13,12,13,20,9,12,10,6,12,12,9,14,15,18,15,14,14,7,5,1,1,19,20,9,12,20,M/AM C,521,1,1,1,20,12,9,1,1,1,9,19,10,7,1,1,4194304.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,David Zurutuza,£3.60m ,34.0,186.0,Midfielder - Central Midfield,right,Retired,36.0,2.0,4.0,2517.0,37.0,3.0,4.0,2773.0,22.0,2.0,4.0,1196.0,38.0,1.0,3.0,2432.0,22.0,3.0,0.0,1382.0,16.0,1.0,3.0,1128.0,37.0,3.0,1.0,3015.0,37.0,1.0,2.0,2645.0,24.0,2.0,1.0,1409.0,LaLiga,5.0,0.0,0.0,155.0,nan,nan,nan,nan,
19/6/2011,David Silva,7458280,796,1/8/1986,25,48,11,9,7,7750,8250,8400,175,168,18181818,170,67,AM RLC,2,1,2,1,2,1,1,1,3,2,2,15,16,18,13,19,12,8,12,7,5,18,13,8,19,10,13,11,17,15,19,17,15,19,10,18,8,14,11,16,18,10,5,20,11,13,11,14,7,15,9,13,13,13,13,16,13,15,11,12,13,7,1,1,15,20,15,19,20,AM RLC,506,1,1,9,20,19,15,1,1,1,4,15,13,10,1,1,2250000000000000.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,David Silva,£45.00m ,34.0,170.0,Midfielder - Attacking Midfield,left,Real Sociedad,53.0,6.0,14.0,3817.0,49.0,8.0,21.0,3876.0,41.0,5.0,13.0,3203.0,40.0,8.0,16.0,3043.0,42.0,12.0,14.0,3282.0,36.0,4.0,12.0,2793.0,45.0,8.0,11.0,3646.0,40.0,10.0,14.0,3198.0,50.0,10.0,14.0,3727.0,Premier League,40.0,6.0,11.0,2602.0,6.0,0.0,0.0,429.0,
19/6/2011,David López,824344,796,9/10/1982,28,0,0,0,0,4250,6500,6500,138,135,396100,181,75,M/AM RLC,2,3,2,3,1,3,2,5,3,2,1,14,14,13,12,13,16,8,13,9,9,14,12,10,14,9,13,11,10,12,13,11,12,10,10,12,11,13,13,12,13,11,10,16,9,13,20,14,12,10,11,13,6,14,11,12,11,13,12,14,10,11,1,1,18,20,20,15,18,M/AM RLC,526,1,1,1,18,12,20,1,1,1,10,15,15,18,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,David López,£2.70m ,38.0,181.0,Midfielder - Central Midfield,right,CD Eldense,30.0,6.0,8.0,1722.0,19.0,2.0,1.0,546.0,35.0,9.0,5.0,2683.0,36.0,3.0,3.0,2146.0,41.0,3.0,5.0,2577.0,30.0,2.0,2.0,1606.0,23.0,0.0,5.0,909.0,14.0,2.0,0.0,831.0,nan,nan,nan,nan,LaLiga,nan,nan,nan,nan,nan,nan,nan,nan,
19/6/2011,David Edwards,5111978,801,2/3/1986,25,22,3,9,1,4400,6150,5750,130,122,637573,186,71,M/AM RC,1,1,2,1,3,2,3,5,2,2,1,8,10,13,10,13,8,11,8,2,8,14,10,12,13,10,11,10,12,12,10,14,13,13,10,15,10,14,19,12,10,14,14,10,17,13,20,16,11,13,3,12,6,9,10,15,13,10,15,15,13,1,1,1,20,18,15,1,20,M/AM RC,413,1,1,4,18,1,15,1,1,1,1,20,1,15,1,1,36.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,David Edwards,£1.80m ,34.0,180.0,Midfielder - Central Midfield,right,Shrewsbury Town,19.0,1.0,0.0,1203.0,30.0,4.0,2.0,2192.0,27.0,2.0,1.0,1568.0,32.0,9.0,3.0,2129.0,44.0,8.0,2.0,2992.0,30.0,5.0,2.0,2360.0,49.0,10.0,4.0,4054.0,38.0,3.0,4.0,2846.0,6.0,0.0,0.0,247.0,Premier League,37.0,4.0,0.0,2612.0,1.0,0.0,0.0,74.0,
19/6/2011,David Dunn,103358,765,12/27/1979,31,1,0,20,3,5200,6750,6600,152,136,504055,178,84,AM C,3,3,1,3,2,3,2,4,3,1,1,12,12,16,14,17,8,5,14,2,5,16,14,10,16,15,14,14,16,12,17,14,16,16,16,15,9,16,11,10,14,16,8,11,10,8,20,12,13,12,13,15,19,14,7,16,19,14,4,12,12,10,1,1,15,20,12,12,20,AM C,501,1,1,5,20,12,12,1,1,1,1,15,12,10,1,1,2250000000000000.0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,David Dunn,£1.35m ,40.0,178.0,Midfielder - Attacking Midfield,right,Retired,30.0,4.0,2.0,1598.0,28.0,2.0,2.0,1717.0,18.0,1.0,2.0,902.0,25.0,4.0,6.0,1250.0,12.0,0.0,0.0,353.0,9.0,0.0,2.0,435.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,Premier League,nan,nan,nan,nan,nan,nan,nan,nan,
19/6/2011,David Di Michele,701082,776,1/6/1976,35,6,0,0,0,5250,6500,6900,152,136,265127,170,72,AM/S LC,2,1,2,2,2,3,2,5,1,1,3,14,14,18,13,16,12,5,15,5,5,15,10,4,18,12,7,10,12,10,18,10,13,16,15,16,1,4,14,14,15,9,4,15,6,14,20,7,4,13,8,14,17,9,8,10,8,17,11,12,10,14,1,1,7,20,14,20,19,AM/S LC,514,1,1,18,19,20,14,1,1,1,1,1,7,4,1,1,70500000000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,David Di Michele,£450Th. ,44.0,170.0,Forward - Centre-Forward,both,Retired,23.0,8.0,4.0,1889.0,30.0,11.0,5.0,2538.0,31.0,9.0,3.0,2155.0,36.0,8.0,6.0,2720.0,19.0,4.0,2.0,1075.0,8.0,1.0,1.0,473.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,Serie A,nan,nan,nan,nan,nan,nan,nan,nan,
19/6/2011,Darren Pratley,5112486,765,4/22/1985,26,0,0,0,0,2600,6000,6000,140,124,469580,186,70,M/AM C,1,2,1,3,1,1,1,1,3,1,1,6,5,6,12,11,6,9,8,6,8,12,9,10,10,14,12,13,11,13,12,12,14,11,15,13,9,12,19,13,12,12,11,10,19,11,20,18,14,18,8,16,8,13,12,14,14,14,14,14,14,8,1,1,20,18,1,1,20,M/AM C,411,1,1,1,18,1,1,1,1,1,10,20,1,1,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Darren Pratley,£675Th. ,35.0,186.0,Midfielder - Central Midfield,right,Charlton Athletic,41.0,12.0,5.0,2983.0,33.0,2.0,1.0,1838.0,36.0,2.0,4.0,2479.0,23.0,2.0,0.0,1658.0,27.0,5.0,2.0,2001.0,39.0,4.0,1.0,3302.0,12.0,0.0,0.0,897.0,35.0,2.0,3.0,2788.0,34.0,4.0,1.0,2122.0,Premier League,36.0,2.0,1.0,2811.0,8.0,0.0,0.0,662.0,
19/6/2011,Danny Murphy,2004999,765,3/18/1977,34,9,1,4,0,5150,6600,6750,145,139,357417,175,80,M/AM C,3,1,2,2,1,1,1,6,3,1,1,13,14,11,12,15,13,9,14,8,10,16,18,12,14,11,15,13,16,13,17,11,14,13,17,16,14,15,13,10,14,16,9,9,15,9,20,12,15,14,10,16,5,12,6,15,15,14,14,11,12,7,1,1,20,20,1,1,20,M/AM C,411,1,1,1,20,1,1,1,1,1,1,20,1,1,1,1,17448322048.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Danny Murphy,£900Th. ,43.0,177.0,Midfielder - Central Midfield,right,Retired,42.0,2.0,5.0,3560.0,49.0,7.0,9.0,3833.0,35.0,2.0,3.0,2871.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,Premier League,nan,nan,nan,nan,nan,nan,nan,nan,
19/6/2011,Danilo Dias,2108261,1651,11/6/1985,25,0,0,0,0,2250,5500,6000,132,122,423647,173,63,AM C,3,1,3,2,3,1,1,5,2,3,3,13,14,14,13,14,13,7,12,7,7,13,13,7,14,7,14,9,11,11,15,13,12,15,9,15,8,10,11,12,12,7,8,10,12,13,20,10,8,14,6,12,10,10,12,11,9,12,13,14,14,6,1,1,1,20,12,10,20,AM C,501,1,1,12,20,10,12,1,1,1,1,1,1,1,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Danilo Dias,£1.17m ,34.0,173.0,Forward - Left Winger,right,Berço SC,31.0,3.0,2.0,1833.0,39.0,9.0,5.0,2875.0,41.0,4.0,5.0,2492.0,31.0,2.0,2.0,1823.0,13.0,2.0,0.0,515.0,36.0,8.0,4.0,2191.0,nan,nan,nan,nan,11.0,1.0,0.0,560.0,8.0,0.0,0.0,175.0,Liga NOS,nan,nan,nan,nan,nan,nan,nan,nan,
19/6/2011,Danilo,19140265,1651,5/28/1985,26,0,0,0,0,1136,4814,3802,120,107,27458,176,72,AM C,2,1,3,2,1,1,3,2,3,3,1,12,12,12,11,13,11,6,10,6,6,13,12,7,13,8,14,11,12,12,13,13,13,14,9,12,7,12,11,10,11,7,7,10,13,11,20,8,7,11,8,10,9,8,5,12,5,12,14,14,15,6,1,1,13,20,7,7,20,AM C,501,1,1,1,20,7,7,1,1,1,1,13,1,1,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Danilo,£4.95m ,36.0,185.0,Defender - Centre-Back,right,Bologna FC 1909,4.0,0.0,0.0,360.0,49.0,2.0,1.0,4405.0,41.0,2.0,1.0,3657.0,43.0,1.0,0.0,3870.0,40.0,2.0,0.0,3660.0,37.0,0.0,0.0,3148.0,37.0,2.0,0.0,3294.0,35.0,2.0,0.0,3046.0,36.0,1.0,0.0,3170.0,Serie A,31.0,2.0,0.0,2732.0,5.0,0.0,0.0,431.0,
19/6/2011,Danijel Pranjic,652982,761,12/2/1981,29,39,0,15,1,6603,7603,7503,146,142,5845601,172,67,WB/M/AM LC,2,3,2,1,1,2,1,6,3,3,2,15,16,12,14,10,13,6,13,10,10,14,17,9,13,15,12,14,16,10,12,11,14,10,7,17,8,15,16,13,16,10,5,20,13,15,6,17,7,13,7,8,8,16,17,12,18,15,7,18,5,9,15,19,20,19,14,19,20,WB/M/AM LC,434,1,1,1,18,19,14,1,15,1,12,20,19,14,19,1,550000000000.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Danijel Pranjic,£2.25m ,38.0,172.0,Defender - Left-Back,left,Omonia Psevda,40.0,0.0,7.0,2940.0,15.0,0.0,0.0,689.0,28.0,0.0,1.0,1689.0,35.0,5.0,2.0,2780.0,40.0,4.0,6.0,2931.0,33.0,0.0,3.0,2667.0,20.0,1.0,0.0,1645.0,32.0,1.0,9.0,2760.0,31.0,6.0,2.0,2406.0,Bundesliga,nan,nan,nan,nan,nan,nan,nan,nan,
19/6/2011,Daniele Vantaggiato,837627,776,10/10/1984,26,0,0,0,0,2750,5500,5500,120,110,22624,176,82,AM/S RC,2,2,2,1,2,2,1,2,2,2,2,4,11,14,14,11,10,11,14,3,4,11,14,3,13,14,10,15,12,11,8,11,18,12,12,12,3,14,9,13,12,6,9,10,11,12,20,11,12,15,7,16,10,12,10,18,14,16,16,15,13,15,1,1,10,17,15,12,17,AM/S RC,623,1,1,20,17,12,15,1,1,1,1,1,7,10,1,1,2200000000000.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Daniele Vantaggiato,- ,36.0,179.0,Forward - Centre-Forward,right,Ternana Calcio,27.0,10.0,5.0,2069.0,4.0,1.0,1.0,228.0,7.0,0.0,0.0,130.0,32.0,6.0,7.0,2009.0,40.0,15.0,7.0,3115.0,37.0,16.0,3.0,3058.0,19.0,3.0,1.0,1114.0,37.0,21.0,5.0,2776.0,35.0,5.0,4.0,1695.0,Serie A,32.0,8.0,1.0,1374.0,6.0,1.0,0.0,423.0,
19/6/2011,Daniel Pacheco,67039927,796,1/5/1991,20,0,0,1,0,3550,5750,5750,146,107,374673,168,65,AM/S C,3,1,3,1,3,1,3,2,2,3,1,9,8,12,9,15,14,4,14,6,7,13,12,7,15,7,12,5,10,12,12,8,10,16,4,13,8,11,12,14,6,9,7,12,15,13,20,12,6,12,4,10,5,8,15,14,6,12,10,10,7,10,1,1,8,16,9,1,16,AM/S C,621,1,1,20,16,1,9,1,1,1,1,8,1,1,1,1,17600000000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Dani Pacheco,£540Th. ,29.0,168.0,Forward - Left Winger,both,Without Club,22.0,5.0,2.0,1332.0,12.0,0.0,0.0,348.0,33.0,9.0,11.0,2793.0,37.0,7.0,8.0,2350.0,25.0,0.0,1.0,1031.0,38.0,3.0,7.0,2562.0,34.0,6.0,3.0,2534.0,12.0,0.0,0.0,196.0,24.0,1.0,3.0,1322.0,LaLiga,22.0,1.0,1.0,1371.0,nan,nan,nan,nan,
19/6/2011,Daniel Niculae,7540755,790,10/6/1982,28,31,8,0,0,5350,6500,5950,145,133,400448,185,76,AM C,3,2,1,2,3,1,3,5,2,2,2,8,11,12,11,13,12,14,14,5,4,15,14,4,13,8,13,15,10,12,14,11,13,13,7,13,8,15,14,13,13,14,12,12,12,14,20,16,14,13,8,16,9,8,12,14,14,13,14,14,15,6,1,1,10,20,1,1,20,AM C,501,1,1,15,20,1,1,1,1,1,1,10,1,1,1,1,3145744.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Daniel Niculae,£1.80m ,38.0,186.0,Forward - Centre-Forward,right,Retired,19.0,5.0,1.0,1331.0,32.0,6.0,2.0,2557.0,13.0,2.0,0.0,715.0,15.0,7.0,0.0,1284.0,14.0,3.0,4.0,1163.0,21.0,2.0,5.0,833.0,34.0,7.0,7.0,2172.0,nan,nan,nan,nan,nan,nan,nan,nan,Ligue 1,nan,nan,nan,nan,nan,nan,nan,nan,
19/6/2011,Daniel Baier,8707355,771,5/18/1984,27,0,0,1,0,4600,6100,6100,127,122,594052,175,73,M/AM RC,1,3,1,2,2,1,2,6,2,1,2,14,13,13,9,13,13,10,13,12,10,14,13,13,13,13,13,11,9,10,12,11,11,13,11,9,13,13,15,13,12,11,8,12,15,12,20,13,10,11,8,13,7,16,12,13,13,10,11,12,9,10,1,12,20,20,16,1,20,M/AM RC,413,1,1,1,20,1,16,1,1,1,10,20,1,13,1,12,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Daniel Baier,£1.58m ,36.0,176.0,Midfielder - Defensive Midfield,right,Retired,19.0,1.0,1.0,1034.0,35.0,0.0,5.0,2949.0,36.0,2.0,2.0,3212.0,37.0,0.0,2.0,3330.0,35.0,1.0,1.0,3145.0,37.0,1.0,2.0,3070.0,29.0,1.0,3.0,2579.0,30.0,0.0,2.0,2633.0,36.0,0.0,1.0,3089.0,Bundesliga,24.0,1.0,0.0,2036.0,nan,nan,nan,nan,
19/6/2011,Dani Parejo,67030707,796,4/16/1989,22,0,0,3,1,5000,6900,6900,160,141,3607321,180,75,M/AM C,1,1,1,1,1,1,1,1,1,2,2,17,16,16,11,17,17,4,15,4,5,16,12,7,16,13,13,14,16,13,17,14,12,15,6,13,10,14,14,10,14,11,10,14,12,10,20,13,11,13,15,12,8,8,9,15,14,13,12,11,11,8,1,1,20,18,10,10,20,M/AM C,411,1,1,3,18,10,10,1,1,1,13,20,8,8,1,1,67111040.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Dani Parejo,£5.40m ,31.0,182.0,Midfielder - Central Midfield,right,Villarreal CF,44.0,4.0,6.0,3056.0,30.0,0.0,1.0,1643.0,36.0,2.0,7.0,2679.0,46.0,5.0,7.0,3678.0,37.0,11.0,8.0,3095.0,50.0,11.0,6.0,4096.0,39.0,6.0,9.0,3419.0,42.0,8.0,10.0,3618.0,56.0,10.0,9.0,4695.0,LaLiga,47.0,10.0,6.0,4140.0,6.0,1.0,0.0,540.0,
19/6/2011,Daisuke Matsui,775004,116,5/11/1981,30,28,1,3,0,5300,6600,5900,145,132,858017,175,70,M/AM RLC,3,1,2,3,1,1,2,1,1,1,2,14,14,15,10,16,8,8,12,5,5,13,10,5,15,8,12,12,10,10,14,10,13,16,6,13,5,10,13,15,15,11,7,14,12,13,20,14,7,12,5,15,9,10,15,14,14,9,16,16,16,6,1,1,18,20,16,20,18,M/AM RLC,526,1,1,1,18,20,16,1,1,1,1,14,18,16,1,1,2320000000000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,Daisuke Matsui,£540Th. ,39.0,175.0,Midfielder - Left Midfield,left,Yokohama FC,16.0,1.0,1.0,1247.0,3.0,0.0,0.0,137.0,12.0,0.0,1.0,780.0,58.0,10.0,6.0,4009.0,26.0,3.0,2.0,898.0,22.0,1.0,2.0,951.0,11.0,0.0,0.0,363.0,15.0,0.0,0.0,579.0,25.0,3.0,1.0,1637.0,Ligue 1,2.0,0.0,0.0,76.0,nan,nan,nan,nan,
19/6/2011,Cristiano Doni,1961,776,4/1/1973,38,7,1,0,0,4470,5712,5712,167,119,30629,185,79,M/AM LC,1,3,1,1,3,3,1,4,2,1,3,16,14,14,13,15,18,14,14,6,6,16,16,9,17,15,9,12,12,7,16,13,20,16,18,11,7,12,13,10,10,11,11,13,9,10,20,9,11,12,13,14,14,8,8,13,19,15,16,11,7,13,1,1,16,20,1,17,20,M/AM LC,524,1,1,13,20,17,1,1,1,1,1,10,16,1,1,1,141000000000000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Cristiano Doni,- ,47.0,186.0,Midfielder - Attacking Midfield,both,Retired,34.0,12.0,2.0,1781.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,Serie A,nan,nan,nan,nan,nan,nan,nan,nan,
19/6/2011,Cristiano,8877990,1651,9/28/1983,27,0,0,0,0,2750,5750,5750,120,111,669796,174,69,AM LC,3,1,3,2,1,2,1,7,3,3,1,13,12,13,13,13,12,10,14,9,8,13,12,8,14,10,13,10,11,11,11,11,10,14,10,13,9,10,11,13,14,10,8,20,12,13,7,12,10,10,7,13,11,10,8,14,10,8,11,11,10,5,1,1,12,20,7,19,20,AM LC,504,1,1,5,20,19,7,1,1,1,1,12,10,5,1,1,4194304.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cristiano,- ,37.0,174.0,Forward - Left Winger,left,Without Club,14.0,0.0,1.0,579.0,12.0,2.0,3.0,806.0,28.0,2.0,4.0,1853.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,Liga NOS,nan,nan,nan,nan,nan,nan,nan,nan,
