GameDate,Name,UID,NationID,Born,Age,IntCaps,IntGoals,U21Caps,U21Goals,WorldReputation,HomeReputation,CurrentReputation,PA,CA,Price,Height,Weight,PositionsString,GK/AerialAbility,GK/CommandOfArea,GK/Communication,GK/Eccentricity,GK/Handling,GK/Kicking,GK/OneOnOnes,GK/Reflexes,GK/RushingOut,GK/TendencyToPunch,GK/Throwing,Tech/Corners,Tech/Crossing,Tech/Dribbling,Tech/Finishing,Tech/FirstTouch,Tech/Freekicks,Tech/Heading,Tech/LongShots,Tech/Longthrows,Tech/Marking,Tech/Passing,Tech/PenaltyTaking,Tech/Tackling,Tech/Technique,Mental/Aggression,Mental/Anticipation,Mental/Bravery,Mental/Composure,Mental/Concentration,Mental/Vision,Mental/Decisions,Mental/Determination,Mental/Flair,Mental/Leadership,Mental/OffTheBall,Mental/Positioning,Mental/Teamwork,Mental/Workrate,Phy/Acceleration,Phy/Agility,Phy/Balance,Phy/Jumping,Phy/LeftFoot,Phy/NaturalFitness,Phy/Pace,Phy/RightFoot,Phy/Stamina,Phy/Strength,Hidden/Consistency,Hidden/Dirtiness,Hidden/ImportantMatches,Hidden/InjuryProness,Hidden/Versatility,Personality/Adaptability,Personality/Ambition,Personality/Loyalty,Personality/Pressure,Personality/Professional,Personality/Sportsmanship,Personality/Temperament,Personality/Controversy,Positions/PositionsDesc,Positions/PositionsDescVal,Positions/Striker,Positions/AttackingMidfielder,Positions/Centre,Positions/Defender,Positions/DefensiveMidfielder,Positions/Goalkeeper,Positions/Left,Positions/Midfielder,Positions/Right,Positions/Sweeper,Positions/WingBack,Positions/AttackingMidCentral,Positions/AttackingMidLeft,Positions/AttackingMidRight,Positions/DefenderCentral,Positions/DefenderLeft,Positions/DefenderRight,Positions/MidfielderCentral,Positions/MidfielderLeft,Positions/MidfielderRight,Positions/WingBackLeft,Positions/WingBackRight,PPMVal,PPM0,PPM1,PPM2,PPM3,PPM4,PPM5,PPM6,PPM7,PPM8,PPM9,PPM10,PPM11,PPM12,PPM13,PPM14,PPM15,PPM16,PPM17,PPM18,PPM19,PPM20,PPM21,PPM22,PPM23,PPM24,PPM25,PPM26,PPM27,PPM28,PPM29,PPM30,PPM31,PPM32,PPM33,PPM34,PPM35,PPM36,PPM37,PPM38,PPM39,PPM40,PPM41,PPM42,PPM43,PPM44,PPM45,PPM46,PPM47,name,Market Value,current league
29/6/2010,Chris Malonga,8442730,49,7/11/1987,22,3,1,0,0,4096,5759,5750,150,128,2599998,183,75,M/AM LC,2,3,2,3,2,2,3,1,2,3,3,10,12,15,9,13,10,11,13,8,5,12,10,5,15,10,12,9,12,12,13,12,14,15,6,13,7,11,12,14,14,13,11,20,10,15,8,14,12,11,8,14,15,8,9,14,13,12,13,15,15,6,M/AM LC,414,12,20,15,8,1,1,20,20,1,1,8,15,20,1,1,8,1,15,17,1,8,1,257.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Chris Malonga,Â£1.80m ,Ligue 1,
29/6/2010,Charles Kaboré,34013978,9,2/9/1988,22,20,1,0,0,4830,6950,6250,165,139,12766689,181,75,DM/M RC,2,3,2,2,1,1,3,1,1,1,3,8,10,12,6,13,6,13,13,8,12,12,11,14,12,16,15,15,13,13,11,13,16,8,14,9,13,14,17,14,12,14,10,8,17,14,20,17,15,13,12,15,5,11,15,15,14,16,13,14,16,7,DM/M RC,423,1,1,20,15,17,1,1,20,15,1,15,1,1,1,8,1,15,20,1,10,1,15,64.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Charles KaborÃ©,Â£5.85m ,Ligue 1,
29/6/2010,Castro,55004179,788,4/2/1988,22,0,0,10,0,2250,5400,5400,159,118,1300776,179,75,M C,2,2,1,2,3,3,1,2,3,1,1,12,12,10,12,12,9,10,13,10,12,12,12,12,12,13,11,13,14,12,10,11,16,9,11,11,13,15,15,12,12,12,11,8,13,11,20,12,12,11,9,11,7,12,10,13,18,12,16,13,13,5,M C,401,1,10,20,1,14,1,1,20,1,1,1,10,1,1,1,1,1,20,1,1,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ZÃ© Castro,Â£1.80m ,LaLiga,
29/6/2010,Carlos Carmona,7458315,796,7/5/1987,22,0,0,0,0,3500,5400,5400,135,124,1399998,177,71,M/AM RC,3,2,3,2,1,2,3,1,1,2,2,15,14,13,12,12,13,6,11,8,5,12,10,5,16,7,10,8,10,10,13,10,8,12,6,14,8,7,7,15,15,9,8,12,10,15,20,12,11,8,5,7,7,10,9,20,5,7,15,14,10,9,M/AM RC,413,1,20,15,1,1,1,13,20,20,1,1,15,13,20,1,1,1,15,11,16,1,1,1358954528.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Carlos Marchena,Â£6.30m ,LaLiga,
29/6/2010,Bruno Montelongo,78017667,1657,9/12/1987,22,0,0,3,0,3250,5624,5000,140,125,473610,182,72,D/WB/DM/M RC,3,1,1,2,2,3,2,4,1,3,2,10,11,12,11,12,12,11,8,10,12,12,10,11,13,11,11,13,13,12,12,13,13,9,12,14,12,14,14,12,13,12,11,10,14,14,20,14,12,11,8,12,7,20,13,8,13,12,12,11,14,6,D/WB/DM/M RC,443,5,10,18,17,18,1,13,20,20,1,19,10,1,8,8,13,17,15,6,20,10,19,2147483680.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bruno Montelongo,Â£405Th. ,Serie A,
29/6/2010,Bruno Gallo,19045496,1651,5/7/1988,22,0,0,0,0,1500,5350,5350,132,107,408678,182,75,D/WB/M LC,2,3,3,3,1,2,2,2,1,2,2,11,12,12,10,12,11,9,11,10,10,11,12,12,12,11,12,11,12,11,12,13,13,11,10,12,11,11,12,12,12,12,11,20,13,12,6,12,12,10,8,10,8,12,12,13,4,13,14,14,14,6,D/WB/M LC,434,1,7,15,17,1,1,20,20,1,1,17,1,7,1,1,17,1,15,20,1,17,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bruno Gallo,Â£270Th. ,Liga NOS,
29/6/2010,Brahim Ferradj,8431763,5,9/4/1987,22,0,0,0,0,2550,5354,3900,135,119,650709,172,74,D LC,3,3,1,1,2,2,3,1,3,1,3,6,11,10,7,12,11,7,14,9,8,13,7,10,12,10,13,13,13,11,12,12,16,8,11,9,12,12,14,11,12,12,6,14,14,13,20,15,12,15,10,14,8,15,10,13,14,14,13,15,15,6,D LC,104,1,10,15,20,15,1,20,15,12,1,15,10,10,10,1,20,12,15,12,10,15,12,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Brahim Ferradj,Â£810Th. ,Ligue 1,
29/6/2010,Boubacar Mansaly,34012571,41,2/4/1988,22,0,0,0,0,2350,4724,4700,125,105,3027428,174,68,DM/M C,3,3,3,3,2,1,2,3,3,2,3,6,10,10,6,12,8,11,11,7,5,11,7,8,12,9,12,14,13,13,11,12,12,12,8,9,8,13,16,15,13,12,9,8,13,13,20,16,8,11,9,14,8,10,11,12,14,9,13,14,14,5,DM/M C,311,1,1,20,8,20,1,8,16,10,1,8,1,1,1,1,8,1,16,1,10,8,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Boubacar Mansaly,Â£270Th. ,Ligue 1,
29/6/2010,Blazej Augustyn,29003178,787,1/26/1988,22,0,0,0,0,3192,5084,5500,142,113,1833399,191,89,D/WB RLC,2,2,2,3,3,2,1,1,3,2,2,4,12,7,6,10,9,12,15,10,12,12,9,13,10,13,12,13,10,11,11,12,14,7,8,12,12,11,13,12,12,13,13,6,8,11,20,13,13,12,13,10,8,12,15,12,11,12,15,12,12,14,D/WB RLC,116,1,1,19,20,15,1,20,15,15,1,18,1,1,1,19,20,15,15,1,1,18,14,512.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Blazej Augustyn,Â£585Th. ,Serie A,
29/6/2010,Anthony Vanden Borre,8152564,757,10/24/1987,22,22,1,6,2,4096,5759,5750,152,128,880576,185,80,WB/DM/M RC,1,2,1,1,1,2,2,4,1,1,2,14,14,14,10,16,13,10,9,13,12,13,14,15,16,12,16,14,16,7,10,10,16,15,6,16,11,10,11,12,12,15,11,5,17,14,20,16,13,9,12,7,7,19,8,14,7,12,7,11,10,13,WB/DM/M RC,433,1,1,20,15,16,1,10,20,18,7,18,1,1,1,15,5,15,20,10,15,5,18,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Anthony Vanden Borre,Â£1.98m ,Serie A,
29/6/2010,Anderson,320552,1651,4/13/1988,22,8,0,0,0,5625,7500,7500,168,150,19948265,176,69,M C,3,1,1,1,2,1,1,5,3,3,2,12,13,13,5,15,13,7,3,7,8,15,15,12,15,14,13,14,13,12,14,10,13,12,7,13,9,15,17,18,16,17,8,20,16,16,12,17,16,10,10,16,5,9,14,16,13,18,10,11,15,8,M C,401,1,14,20,1,14,1,12,20,10,1,1,14,11,10,1,1,1,20,12,8,1,1,140755000000000.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,Anderson,Â£18.90m ,Premier League,
29/6/2010,Alex Song,8428095,11,9/9/1987,22,24,0,0,0,6162,7850,7750,167,157,-1,185,74,D/DM/M C,1,3,2,3,1,3,1,6,2,3,3,5,9,12,6,13,5,14,8,10,14,13,10,16,13,12,16,15,17,16,12,14,17,9,9,13,15,16,17,12,14,16,13,13,16,11,20,18,17,16,11,13,7,15,14,14,15,12,15,13,16,8,D/DM/M C,331,1,1,20,17,20,1,1,18,1,1,1,1,1,1,17,1,1,18,1,1,1,1,16777220.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alex Song,Â£15.30m ,Premier League,
29/6/2010,Alberto,67018551,796,3/9/1988,22,0,0,0,0,1892,4250,4250,124,87,298742,180,65,M RC,3,3,3,1,3,2,3,1,2,2,1,10,10,12,9,11,10,5,5,6,10,13,10,11,14,14,10,4,12,9,11,13,9,8,8,12,7,8,12,14,12,10,17,8,12,11,20,7,9,10,17,8,4,10,7,19,5,7,17,12,5,10,M RC,403,1,13,20,1,8,1,1,20,16,1,1,13,1,10,1,1,1,20,1,16,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
29/6/2010,Alain Traoré,34001338,9,1/1/1988,22,9,2,0,0,3025,5500,5000,130,110,1085657,176,66,M/AM LC,3,2,1,1,1,2,2,3,3,3,3,10,11,13,8,13,12,6,13,6,4,10,11,4,15,6,11,8,12,12,13,10,11,12,7,13,6,11,10,15,14,12,8,20,13,13,8,14,7,12,6,14,10,8,11,14,14,9,12,15,15,7,M/AM LC,414,1,20,20,1,10,1,17,20,1,1,1,20,17,1,1,1,1,15,17,1,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alain TraorÃ©,Â£1.08m ,Ligue 1,
29/6/2010,Adrián,67011224,796,5/25/1988,22,0,0,0,0,3782,5750,5750,139,123,3880332,184,75,M LC,1,1,1,1,2,2,3,7,2,1,2,12,14,14,10,13,11,10,15,9,6,15,9,6,14,12,11,14,12,11,14,9,11,13,10,13,10,11,12,15,14,9,11,20,13,14,8,12,9,14,10,10,11,10,12,18,10,13,14,12,5,11,M LC,404,1,15,20,1,1,1,15,20,1,1,1,15,15,1,1,1,1,20,15,1,1,1,141837000000000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Adriano,Â£2.25m ,Serie A,
29/6/2010,Ádám Pintér,38001863,773,6/12/1988,22,0,0,6,0,1000,5000,5000,133,110,933155,190,76,D/DM C,3,1,1,2,3,2,2,1,2,2,2,6,7,7,8,12,11,16,7,9,13,9,9,14,8,12,11,14,11,11,8,9,10,9,10,8,10,13,14,9,14,9,13,11,12,8,20,13,15,14,10,11,10,11,15,5,16,8,15,9,10,19,D/DM C,111,1,1,20,20,20,1,14,15,1,1,1,1,1,1,20,14,1,15,1,1,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
29/6/2010,Abdou Traoré,34010357,31,1/17/1988,22,3,0,1,1,3660,6050,5400,148,121,1446164,180,74,M/AM RC,1,1,3,2,1,1,1,1,1,1,2,9,12,12,7,14,7,9,10,7,4,13,8,4,14,8,11,13,12,12,13,10,14,11,6,11,8,11,14,15,13,13,10,8,15,14,20,17,12,13,8,15,8,10,13,15,14,10,14,14,14,6,M/AM RC,413,1,20,16,1,1,1,10,20,20,1,1,16,10,20,1,1,1,16,10,18,1,1,549756000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Abdou TraorÃ©,Â£1.08m ,Ligue 1,
29/6/2010,Youssuf Mulumbu,8440126,53,1/25/1987,23,8,0,0,0,4250,6750,6600,146,133,5877712,177,69,DM/M C,3,1,1,2,2,1,2,8,1,2,3,5,7,12,7,12,6,11,11,7,10,13,5,15,13,15,15,17,12,13,12,13,17,9,10,11,16,16,17,12,13,14,9,13,16,12,20,18,15,15,13,13,6,10,15,14,15,14,13,13,11,7,DM/M C,311,1,1,20,5,20,1,1,20,5,1,5,1,1,1,5,1,5,20,1,5,1,5,32832.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Youssouf Mulumbu,Â£3.15m ,Premier League,
29/6/2010,Yoann Gourcuff,919541,769,7/11/1986,23,22,1,19,4,6650,7424,7400,175,165,57625327,185,79,M/AM RC,2,2,3,1,1,3,3,3,1,1,2,15,15,16,11,18,14,13,14,6,7,17,14,7,18,12,13,10,14,14,16,14,15,13,11,12,12,15,17,13,15,14,12,14,14,14,20,16,14,11,12,17,9,10,12,16,14,10,14,13,13,6,M/AM RC,413,1,20,20,1,12,1,12,20,15,1,1,20,12,15,1,1,1,18,12,15,1,1,140737000000000.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Yoann Gourcuff,Â£18.00m ,Ligue 1,
29/6/2010,Xavi Torres,1508014,796,11/21/1986,23,0,0,0,0,3844,5750,5750,140,124,1720377,182,79,D/DM C,2,2,1,1,2,1,1,7,2,1,3,5,5,8,6,14,6,14,11,9,15,14,7,14,10,14,13,12,14,13,9,13,10,7,13,10,16,16,14,12,11,14,13,7,14,12,20,15,13,11,10,11,5,10,14,16,14,17,6,13,5,19,D/DM C,321,1,1,20,16,20,1,14,15,1,1,1,1,1,1,16,14,1,15,1,1,1,1,4294967296.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Xavi Torres,Â£1.80m ,LaLiga,
29/6/2010,Wesley,19040469,1651,6/24/1987,23,0,0,0,0,4000,7500,7050,160,141,17473182,179,63,DM/M C,1,1,2,3,1,3,2,2,1,2,2,12,14,13,9,16,7,8,11,10,13,16,11,9,15,17,15,16,8,9,14,9,15,14,10,13,11,12,18,17,15,8,9,14,14,15,20,12,9,12,7,11,12,17,14,13,13,12,11,8,12,5,DM/M C,421,10,15,20,12,19,1,1,20,14,1,12,15,1,10,1,1,12,20,1,14,1,12,1074790420.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Wesley,Â£7.20m ,Bundesliga,
29/6/2010,Tom Huddlestone,5113183,765,12/28/1986,23,3,0,33,3,5329,7400,7400,165,146,16236174,192,98,DM/M C,3,1,3,2,2,1,1,3,2,3,1,13,11,12,9,16,13,12,13,3,11,16,12,13,17,14,12,14,15,14,16,15,12,8,12,12,13,16,16,9,8,12,15,14,16,9,20,15,18,14,14,9,5,15,6,16,16,17,11,11,10,8,DM/M C,311,1,1,20,14,20,1,8,20,8,10,4,1,1,1,14,8,8,20,8,8,4,4,274878000000.0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Tom Huddlestone,Â£10.80m ,Premier League,
29/6/2010,Thomas Mangani,919962,769,4/29/1987,23,0,0,0,0,3906,5600,5600,140,125,1902707,183,78,D/DM C,1,3,2,2,1,1,2,3,1,1,2,6,8,9,6,12,6,13,10,12,11,12,8,13,12,12,15,13,13,13,11,13,15,6,12,7,13,16,18,12,11,14,12,20,14,11,8,16,14,14,12,14,6,12,10,12,14,11,15,15,15,5,D/DM C,321,1,5,20,17,20,1,14,15,1,1,14,5,1,1,17,14,1,15,12,1,14,1,137439000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Thomas Mangani,Â£1.80m ,Ligue 1,
29/6/2010,Thomas Ayasse,8438860,769,2/17/1987,23,0,0,0,0,2550,3900,3900,135,119,593690,183,75,DM C,3,3,3,1,1,3,1,1,3,2,2,6,8,8,9,11,10,11,15,7,10,12,7,13,11,12,15,14,13,13,11,12,16,8,13,8,12,16,16,11,12,13,11,20,15,13,5,17,13,16,12,13,5,10,10,14,12,14,15,14,11,7,DM C,301,1,10,20,8,20,1,1,15,8,1,8,10,1,1,1,1,8,15,1,1,1,8,256.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Thomas Ayasse,Â£765Th. ,Ligue 1,
29/6/2010,Tchô,2107518,1651,4/21/1987,23,0,0,8,3,2500,6150,6150,140,123,2249218,174,70,M/AM RC,3,2,1,3,2,1,1,6,1,2,1,10,12,16,10,12,10,7,10,7,5,12,8,6,12,12,12,12,11,11,12,11,12,14,9,13,5,11,12,14,13,8,11,19,7,14,20,11,8,12,12,11,13,10,13,11,12,13,14,12,14,10,M/AM RC,413,11,20,20,1,1,1,1,20,15,1,1,20,1,15,1,1,1,16,1,15,1,1,160.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
29/6/2010,Stephen Ireland,5127709,789,8/22/1986,23,6,4,1,0,5550,7450,7450,165,149,50925621,173,65,M/AM C,1,2,3,1,3,2,3,6,1,2,3,10,11,12,14,15,10,5,12,6,8,14,10,13,14,10,16,12,16,14,16,15,16,12,7,17,5,14,17,14,13,16,6,11,17,12,20,17,12,15,11,12,8,14,16,12,15,13,14,14,16,14,M/AM C,411,1,20,20,1,1,1,10,20,14,1,1,20,10,14,1,1,1,18,1,10,1,1,1048712.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Stephen Ireland,Â£8.10m ,Premier League,
29/6/2010,Sebastian Giovinco,1400720,776,1/26/1987,23,0,0,30,4,5256,7400,7400,163,145,10769002,165,60,M/AM LC,2,2,1,3,3,2,3,6,1,1,3,15,15,17,12,15,14,2,14,8,4,14,17,4,17,9,13,12,10,12,14,13,15,17,11,14,6,12,10,16,18,9,3,12,13,16,20,14,4,12,3,10,4,11,15,17,14,14,14,14,14,9,M/AM LC,414,13,20,20,1,1,1,19,20,14,1,1,20,19,14,1,1,1,15,15,8,1,1,584116000000.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,Sebastian Giovinco,Â£7.65m ,Serie A,
29/6/2010,Samir Nasri,8428584,769,6/26/1987,23,15,2,6,0,6320,7154,8050,175,159,-1,177,75,M/AM RLC,3,1,3,3,1,2,2,4,1,1,3,12,12,16,14,17,15,5,13,2,6,15,12,10,16,12,14,12,15,12,15,13,16,14,10,16,8,13,13,15,16,16,8,15,15,14,20,15,9,13,6,14,12,14,14,16,14,14,14,14,11,8,M/AM RLC,416,1,20,20,1,10,1,18,20,15,1,1,20,18,15,1,1,1,17,17,15,1,1,554051000000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Samir Nasri,Â£22.50m ,Premier League,
29/6/2010,Sami Khedira,8723858,771,4/4/1987,23,12,1,14,5,5476,7400,7400,169,148,41999998,189,81,DM/M C,2,1,2,2,2,1,3,8,1,1,3,6,10,9,14,11,8,15,12,12,14,10,9,14,11,13,17,16,15,17,13,17,17,6,14,16,15,19,19,9,8,10,16,12,18,15,20,19,16,12,6,15,14,16,14,18,9,15,18,16,18,3,DM/M C,421,1,14,20,1,19,1,10,20,10,1,1,14,8,8,1,1,1,20,10,10,1,1,2147484256.0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sami Khedira,Â£18.00m ,LaLiga,
29/6/2010,Rúper,67013745,796,6/4/1987,23,0,0,0,0,3136,4500,4500,132,112,2679197,182,77,DM/M C,2,2,2,3,2,3,2,1,1,1,3,12,12,8,7,12,10,10,12,7,12,14,10,13,11,14,12,15,10,11,10,11,10,7,10,8,15,14,14,13,12,16,11,5,14,11,20,15,12,13,9,12,5,6,8,9,6,12,11,6,20,10,DM/M C,311,1,1,20,1,20,1,1,18,7,1,1,1,1,1,1,1,1,18,1,7,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
29/6/2010,Rui Sampaio,743487,788,5/29/1987,23,0,0,0,0,2000,5250,5250,127,109,556260,186,75,M C,3,2,3,2,1,2,1,5,1,3,1,12,12,12,12,12,11,13,11,10,10,11,10,11,12,13,12,12,14,12,12,11,14,9,11,12,12,15,12,11,12,13,12,8,12,11,20,11,13,13,8,10,8,14,10,12,13,13,13,13,14,6,M C,401,1,10,20,1,7,1,1,20,1,1,1,10,1,1,1,1,1,20,1,1,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rui Sampaio,Â£630Th. ,Liga NOS,
29/6/2010,Ruben Micael,744496,788,8/19/1986,23,0,0,0,0,3500,6750,6750,152,140,40071818,175,73,M/AM C,2,2,2,2,3,1,1,3,3,1,1,14,14,14,12,16,14,9,14,8,10,16,14,10,16,12,14,13,15,14,16,16,14,16,12,16,10,14,14,13,14,9,7,12,14,12,20,11,8,14,7,13,9,12,12,13,15,15,16,16,16,5,M/AM C,411,1,20,20,1,5,1,10,20,10,1,1,20,10,10,1,1,1,15,5,5,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RÃºben Micael,Â£4.41m ,Liga NOS,
29/6/2010,Robert Tesche,35006190,771,5/27/1987,23,0,0,0,0,1500,5750,5750,140,115,1693695,180,73,DM/M RC,2,2,1,2,1,2,3,1,2,1,1,11,13,14,12,14,10,10,14,6,10,14,10,14,14,8,14,10,14,12,12,13,10,5,15,8,11,17,14,14,14,14,17,5,14,14,20,9,8,10,8,10,4,10,7,13,20,8,9,11,11,20,DM/M RC,423,1,11,20,1,18,1,1,20,16,1,11,10,1,11,1,1,1,20,1,16,1,11,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Robert Tesche,Â£1.58m ,Bundesliga,
29/6/2010,Raúl García,1502117,796,7/11/1986,23,0,0,1,0,4830,6400,6400,145,139,7979960,183,81,DM/M/AM C,3,3,3,2,3,2,1,8,1,1,3,15,12,12,12,15,13,13,15,10,11,14,13,12,14,14,13,15,13,13,11,15,14,15,12,11,13,14,14,11,12,13,11,13,16,13,20,14,14,13,14,12,11,13,15,16,15,10,14,15,13,9,DM/M/AM C,431,4,17,20,1,17,1,1,20,1,1,1,17,1,1,1,1,1,20,1,1,1,1,2147484160.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RaÃºl GarcÃ­a,Â£5.40m ,LaLiga,
29/6/2010,Ramires,2114490,1651,3/24/1987,23,15,2,0,0,5000,7900,7500,168,148,30000001,180,67,M RC,3,3,2,2,2,3,1,1,2,2,2,10,11,13,11,13,7,12,13,10,13,14,12,14,13,13,13,15,14,15,13,14,16,12,13,16,14,16,17,17,15,10,10,9,16,16,20,16,10,18,10,13,9,16,13,14,16,15,18,15,16,8,M RC,403,1,12,20,11,14,1,5,20,17,1,11,12,1,1,1,1,11,20,5,17,1,11,2147524720.0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ramires,Â£12.60m ,Premier League,
