GameDate,Name,UID,NationID,Born,Age,IntCaps,IntGoals,U21Caps,U21Goals,WorldReputation,HomeReputation,CurrentReputation,PA,CA,Price,Height,Weight,PositionsString,GK/AerialAbility,GK/CommandOfArea,GK/Communication,GK/Eccentricity,GK/Handling,GK/Kicking,GK/OneOnOnes,GK/Reflexes,GK/RushingOut,GK/TendencyToPunch,GK/Throwing,Tech/Corners,Tech/Crossing,Tech/Dribbling,Tech/Finishing,Tech/FirstTouch,Tech/Freekicks,Tech/Heading,Tech/LongShots,Tech/Longthrows,Tech/Marking,Tech/Passing,Tech/PenaltyTaking,Tech/Tackling,Tech/Technique,Mental/Aggression,Mental/Anticipation,Mental/Bravery,Mental/Composure,Mental/Concentration,Mental/Vision,Mental/Decisions,Mental/Determination,Mental/Flair,Mental/Leadership,Mental/OffTheBall,Mental/Positioning,Mental/Teamwork,Mental/Workrate,Phy/Acceleration,Phy/Agility,Phy/Balance,Phy/Jumping,Phy/LeftFoot,Phy/NaturalFitness,Phy/Pace,Phy/RightFoot,Phy/Stamina,Phy/Strength,Hidden/Consistency,Hidden/Dirtiness,Hidden/ImportantMatches,Hidden/InjuryProness,Hidden/Versatility,Personality/Adaptability,Personality/Ambition,Personality/Loyalty,Personality/Pressure,Personality/Professional,Personality/Sportsmanship,Personality/Temperament,Personality/Controversy,Positions/PositionsDesc,Positions/PositionsDescVal,Positions/Striker,Positions/AttackingMidfielder,Positions/Centre,Positions/Defender,Positions/DefensiveMidfielder,Positions/Goalkeeper,Positions/Left,Positions/Midfielder,Positions/Right,Positions/Sweeper,Positions/WingBack,Positions/AttackingMidCentral,Positions/AttackingMidLeft,Positions/AttackingMidRight,Positions/DefenderCentral,Positions/DefenderLeft,Positions/DefenderRight,Positions/MidfielderCentral,Positions/MidfielderLeft,Positions/MidfielderRight,Positions/WingBackLeft,Positions/WingBackRight,PPMVal,PPM0,PPM1,PPM2,PPM3,PPM4,PPM5,PPM6,PPM7,PPM8,PPM9,PPM10,PPM11,PPM12,PPM13,PPM14,PPM15,PPM16,PPM17,PPM18,PPM19,PPM20,PPM21,PPM22,PPM23,PPM24,PPM25,PPM26,PPM27,PPM28,PPM29,PPM30,PPM31,PPM32,PPM33,PPM34,PPM35,PPM36,PPM37,PPM38,PPM39,PPM40,PPM41,PPM42,PPM43,PPM44,PPM45,PPM46,PPM47,name,Market Value,current league
29/6/2010,Kléber,19042340,1651,5/2/1990,20,0,0,0,0,2000,6000,6000,140,118,669830,189,69,S C,2,3,2,2,1,2,3,3,1,3,2,10,10,11,15,12,10,15,13,8,6,11,12,6,12,9,16,11,13,13,12,12,14,11,10,15,10,11,12,10,10,14,14,9,13,10,20,12,15,13,5,12,9,8,14,14,10,12,14,14,14,5,S C,601,20,1,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KlÃ©ber,Â£1.17m ,Liga NOS,
29/6/2010,Jozy Altidore,72000069,390,11/6/1989,20,30,9,5,4,4032,6500,6500,150,127,17517035,185,91,S C,3,2,1,1,2,2,1,4,1,3,2,8,10,12,13,13,9,11,12,7,5,10,12,6,11,10,11,13,13,11,8,11,17,13,8,13,9,13,13,12,12,16,12,12,19,15,20,13,17,12,10,14,7,8,16,17,13,15,16,16,13,8,S C,601,20,11,20,1,1,1,11,4,11,1,1,8,11,11,1,1,1,4,4,4,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jozy Altidore,Â£1.98m ,LaLiga,
29/6/2010,Joselu,67055991,796,3/27/1990,20,0,0,2,1,1500,4500,4500,134,100,4409662,189,86,S C,1,1,2,3,1,3,2,1,2,3,2,4,6,9,12,13,7,10,6,7,2,10,10,3,13,7,9,7,10,7,11,10,9,15,5,13,3,5,8,13,7,11,14,16,13,12,20,9,11,13,6,12,6,5,14,13,14,13,10,12,16,7,S C,601,20,1,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Joselu,- ,LaLiga,
29/6/2010,Jonathan Urretaviscaya,78016324,1657,3/19/1990,20,0,0,6,2,2500,5669,5500,148,126,3488734,174,62,M/AM/S RLC,1,1,2,2,3,1,2,3,3,2,2,13,13,13,11,11,13,7,8,7,5,13,13,4,13,12,7,8,11,5,13,11,13,14,9,13,5,11,7,16,14,5,5,13,14,14,20,13,5,8,6,10,8,13,11,15,5,12,11,10,14,13,M/AM/S RLC,426,18,20,18,1,1,1,16,20,20,1,1,10,16,20,1,1,1,1,12,12,1,1,141837000000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Jonathan Urretaviscaya,Â£1.35m ,LaLiga,
29/6/2010,Johnathan,19095174,1651,3/29/1990,20,0,0,0,0,750,4700,4700,131,94,1291609,184,74,S C,1,3,1,2,3,1,3,1,2,1,1,7,8,10,10,10,8,11,14,4,5,10,10,5,11,11,9,11,10,7,9,9,12,8,5,14,7,9,9,13,14,9,12,9,11,13,20,10,10,10,11,7,10,10,10,13,9,11,11,10,12,13,S C,601,20,5,20,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Johnathan,Â£135Th. ,Ligue 1,
29/6/2010,Iván Bolado,67044231,796,7/3/1989,20,0,0,1,0,4160,6000,6000,140,129,10508498,180,75,S C,1,2,3,3,2,2,1,1,3,3,2,8,11,15,15,12,13,13,10,6,6,11,13,6,14,7,13,9,14,10,12,11,13,14,5,14,7,7,9,14,14,9,9,13,14,15,20,12,8,10,6,10,12,14,11,15,11,11,7,12,14,14,S C,601,20,9,20,1,1,1,7,1,9,1,1,1,7,9,1,1,1,1,1,1,1,1,1024.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IvÃ¡n Bolado,Â£1.35m ,LaLiga,
29/6/2010,Ismael,67029308,796,1/29/1990,20,0,0,0,0,1892,4350,4350,155,87,1081980,180,76,M/AM LC,3,1,2,3,2,3,1,3,1,2,1,9,10,11,11,9,7,8,10,1,0,10,10,1,12,12,10,8,8,7,11,11,11,14,10,12,1,7,5,13,10,11,8,20,10,12,10,6,8,7,4,10,9,10,8,12,5,8,7,12,13,12,M/AM LC,414,15,20,20,1,1,1,16,20,9,1,1,20,16,9,1,1,1,1,12,5,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Isma, ,Ligue 1,
29/6/2010,Igor Martínez,67046027,796,7/19/1989,20,0,0,0,0,3306,5200,5200,142,115,731249,170,65,M/AM/S RC,3,1,2,3,1,3,3,1,1,1,3,4,9,12,11,14,5,9,14,2,2,11,10,4,12,12,9,12,5,10,12,12,12,14,11,13,2,11,13,14,12,10,6,16,11,14,20,12,13,10,8,3,9,10,6,13,10,10,14,7,14,13,M/AM/S RC,423,18,20,20,1,1,1,13,20,17,1,1,20,13,17,1,1,1,6,1,12,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Igor MartÃ­nez,Â£1.35m ,LaLiga,
29/6/2010,Guido Marilungo,43000093,776,8/9/1989,20,0,0,4,2,3250,6400,6400,175,131,12800129,176,69,AM/S RLC,1,1,3,1,1,1,2,1,2,3,2,10,12,16,14,14,8,12,9,5,4,10,10,6,15,15,10,18,6,8,10,14,17,18,8,16,14,8,16,16,15,8,9,20,13,15,10,11,4,10,11,15,7,12,13,18,12,13,12,13,11,9,AM/S RLC,626,20,18,20,1,1,1,18,12,15,1,1,13,18,15,1,1,1,1,12,12,1,1,532480.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Guido Marilungo,Â£3.60m ,Serie A,
29/6/2010,Fernando Forestieri,14000182,776,1/15/1990,20,0,0,0,0,2750,5489,5350,145,122,3103444,172,67,M/AM/S C,3,3,3,2,2,2,1,3,2,1,3,9,12,16,12,9,12,6,8,1,2,13,11,10,15,7,13,12,10,13,13,13,13,14,10,13,13,10,12,13,13,12,8,10,13,12,20,13,11,10,7,11,3,12,17,15,5,9,15,14,6,3,M/AM/S C,421,16,20,20,1,1,1,10,20,10,1,1,20,10,10,1,1,1,1,1,1,1,1,17592200000000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Fernando Forestieri,Â£810Th. ,Serie A,
29/6/2010,Emmanuel Rivière,34002601,769,3/3/1990,20,0,0,3,1,4096,5759,5750,160,128,7615939,180,76,S C,2,1,1,2,2,2,1,3,2,1,3,5,8,12,13,13,9,9,13,6,4,9,12,4,13,6,13,13,11,11,11,11,14,12,6,14,9,12,14,16,15,14,11,8,15,15,20,14,14,13,3,8,9,10,14,13,7,14,11,8,10,11,S C,601,20,10,20,8,1,1,10,1,10,1,8,1,10,10,1,1,8,1,1,1,1,8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Emmanuel RiviÃ¨re,Â£4.73m ,Ligue 1,
29/6/2010,Eduardo Salvio,14000699,1649,5/13/1990,20,1,0,23,6,3250,6250,5750,146,127,16000000,173,71,M/AM/S RC,1,3,3,1,2,3,3,5,1,3,1,9,12,13,11,11,8,3,10,2,5,11,12,6,13,11,7,15,11,10,11,12,16,19,6,11,4,8,8,15,16,11,4,13,13,15,20,14,6,15,5,13,11,11,11,14,15,16,13,13,12,9,M/AM/S RC,423,16,20,16,1,1,1,1,20,20,1,1,11,1,20,1,1,1,1,1,19,1,1,34359738368.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Eduardo Salvio,Â£9.00m ,Liga NOS,
29/6/2010,Deniz Naki,35016437,771,7/9/1989,20,0,0,2,1,3250,6450,6450,153,129,5576425,176,70,AM/S RC,3,3,3,2,1,1,3,4,3,1,3,13,13,15,12,14,11,6,10,3,2,12,10,4,15,10,12,12,13,8,15,8,10,16,6,14,3,5,14,15,17,12,7,12,13,13,20,12,8,9,8,10,4,8,15,13,8,3,12,12,10,15,AM/S RC,623,20,18,20,1,1,1,12,12,18,1,1,16,12,18,1,1,1,1,1,12,1,1,1074266128.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Deniz Naki,Â£1.35m ,Bundesliga,
29/6/2010,Daniel Sturridge,5127717,765,9/1/1989,20,0,0,5,1,3400,6250,6250,167,130,15921487,180,79,S LC,3,1,1,2,2,2,2,1,3,2,3,7,7,14,14,13,7,8,12,5,3,11,12,5,12,11,11,9,12,8,12,10,19,14,4,13,4,6,8,17,18,16,8,20,15,16,11,14,12,10,6,10,11,5,11,18,7,15,9,12,12,7,S LC,604,20,15,20,1,1,1,15,12,1,1,1,1,15,1,1,1,1,1,12,1,1,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Daniel Sturridge,Â£4.50m ,Premier League,
29/6/2010,Damien Le Tallec,34004620,769,4/19/1990,20,0,0,0,0,2500,5850,5850,141,117,7733531,183,76,AM/S RC,3,1,3,1,1,1,1,4,1,3,1,8,9,13,12,13,9,13,10,5,3,12,11,6,14,12,13,13,11,12,12,10,14,12,6,13,6,13,9,14,13,13,11,5,10,13,20,14,13,12,9,14,15,13,13,17,11,10,12,12,9,13,AM/S RC,623,20,18,20,1,1,1,14,13,18,1,1,14,14,18,1,1,1,1,13,12,1,1,131072.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Damien Le Tallec,Â£360Th. ,Bundesliga,
29/6/2010,Boris Vukcevic,35025623,771,3/16/1990,20,0,0,0,0,1000,5900,5900,135,118,3249409,182,78,M/AM/S LC,2,2,3,1,3,2,3,1,1,1,3,9,11,12,13,12,9,8,11,7,9,11,9,10,11,11,13,10,13,10,9,6,6,16,1,10,10,9,10,13,9,11,15,20,7,13,15,7,11,10,7,10,12,17,12,13,8,6,14,15,13,11,M/AM/S LC,424,18,17,18,1,1,1,20,20,1,1,1,17,1,1,1,1,1,1,20,1,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Boris Vukcevic,Â£2.70m ,Bundesliga,
29/6/2010,Alberto Paloschi,43017207,776,1/4/1990,20,0,0,9,4,3300,6700,6700,175,130,11277324,175,68,S C,3,2,3,2,2,2,1,7,3,1,3,3,9,12,15,12,2,11,10,3,5,10,13,4,12,13,16,14,16,15,8,10,18,8,8,16,12,12,16,15,16,13,9,7,13,16,20,15,9,13,5,12,14,10,5,17,15,12,18,14,12,5,S C,601,20,8,20,1,1,1,1,1,8,1,1,1,1,8,1,1,1,1,1,1,1,1,4398050000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Alberto Paloschi,Â£4.05m ,Serie A,
29/6/2010,Abdoul Camara,8449420,769,2/20/1990,20,0,0,0,0,3550,5444,5400,150,121,3123770,177,70,M/AM/S LC,3,2,3,3,1,1,2,7,2,1,2,11,10,14,9,13,13,7,9,8,2,10,8,3,14,7,10,7,12,12,11,11,14,13,5,13,6,9,10,17,14,12,8,20,14,15,5,14,10,13,7,14,6,8,13,14,14,13,14,15,15,5,M/AM/S LC,424,16,20,16,1,1,1,20,20,14,1,1,1,20,14,1,1,1,1,12,10,1,1,2251800000000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Abdoul Camara,Â£900Th. ,Ligue 1,
29/6/2010,Alexandru Ioni??,57009838,790,8/5/1989,20,0,0,5,0,3350,5399,6000,145,120,5000000,185,80,S C,2,2,1,2,3,3,3,2,1,3,2,8,8,12,12,10,5,12,7,5,5,10,10,9,12,10,11,12,13,13,10,10,15,11,6,12,11,7,14,13,9,10,12,15,14,13,20,12,16,14,8,14,7,10,13,18,13,10,10,10,10,5,S C,601,20,7,20,1,1,1,7,1,7,1,1,5,7,7,1,1,1,1,1,1,1,1,2097156.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alexandru Ionita,Â£675Th. ,Bundesliga,
29/6/2010,Zhang Chengdong,23020214,110,2/9/1989,21,1,0,0,0,1500,4950,4500,135,90,142059,184,73,AM/S RLC,2,1,1,1,1,3,1,1,1,2,1,6,10,10,9,8,3,6,7,2,6,9,6,5,10,10,6,7,10,7,8,9,14,13,12,10,6,5,10,13,11,8,9,8,13,13,20,7,8,10,8,7,7,10,14,12,5,13,16,16,16,4,AM/S RLC,626,20,17,20,1,1,1,17,12,17,1,1,7,17,17,1,1,1,1,12,12,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
29/6/2010,Zavon Hines,5131757,765,12/27/1988,21,0,0,2,2,3600,6250,6250,145,120,2380068,178,67,S C,1,1,2,1,2,2,2,4,1,2,2,9,11,14,15,13,13,9,11,4,6,10,10,8,12,7,12,11,15,12,10,11,16,11,10,12,13,12,14,15,14,7,7,10,13,14,20,12,7,12,5,10,5,13,18,11,14,18,15,14,14,9,S C,601,20,13,20,1,1,1,13,1,13,1,1,1,13,13,1,1,1,1,1,1,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zavon Hines,Â£1.80m ,Premier League,
29/6/2010,Yazalde,55008237,788,9/21/1988,21,0,0,0,0,2250,5450,5450,133,107,999999,183,79,S C,3,1,3,1,2,2,2,1,1,2,3,10,10,11,12,12,9,10,12,8,6,10,11,7,12,10,11,11,13,11,10,11,13,13,9,12,7,11,10,12,12,13,11,8,15,12,20,12,13,11,6,10,6,12,12,13,15,13,13,14,14,6,S C,601,20,13,20,1,1,1,10,1,13,1,1,10,10,13,1,1,1,1,1,1,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yazalde,Â£1.62m ,Liga NOS,
29/6/2010,Yaya Diané,85030794,22,1/16/1989,21,0,0,0,0,150,4769,2650,122,106,1429926,185,83,S C,3,1,2,2,3,1,1,4,1,1,2,5,7,10,13,10,8,15,12,5,6,7,14,4,10,12,13,12,12,12,8,11,7,11,7,14,5,8,10,14,10,16,12,5,10,11,20,6,16,14,9,10,11,5,19,20,7,7,11,13,7,5,S C,601,20,1,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
29/6/2010,Tomas Micola,25002228,763,9/26/1988,21,0,0,2,0,2000,5250,5250,133,115,1999999,178,75,S RLC,1,1,3,1,2,1,1,1,2,3,2,11,13,13,11,11,9,13,9,3,9,7,9,9,13,11,13,5,11,13,7,11,10,12,12,13,7,10,14,13,11,10,7,10,7,13,20,10,4,10,5,10,12,10,5,16,14,9,12,13,11,9,S RLC,606,20,15,20,1,1,1,15,12,15,1,1,15,15,15,1,1,1,5,12,12,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tomas Micola,Â£1.08m ,Ligue 1,
29/6/2010,Timo Gebhart,35014477,771,4/12/1989,21,0,0,0,0,2750,6900,6900,157,135,19040603,182,78,M/AM RLC,3,2,3,2,3,2,2,6,3,1,3,11,14,16,12,15,12,6,10,8,10,14,13,8,16,16,7,15,12,6,8,7,14,17,9,13,6,3,14,17,18,15,10,6,5,15,20,12,10,8,13,10,12,12,4,17,9,13,8,9,7,15,M/AM RLC,416,15,20,20,1,1,1,16,20,18,1,1,20,16,18,1,1,1,10,15,17,1,1,2322740000000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,Timo Gebhart,Â£4.50m ,Bundesliga,
29/6/2010,Theo Walcott,5125014,765,3/16/1989,21,11,3,21,6,5476,7500,7500,172,148,-1,176,71,AM/S RLC,2,1,2,1,1,3,1,3,3,2,3,6,9,13,12,11,9,4,4,3,6,9,9,6,12,7,11,11,9,9,10,8,15,12,3,11,6,13,14,18,15,13,6,12,16,18,20,13,8,10,4,13,12,14,12,17,15,14,16,18,18,1,AM/S RLC,626,20,19,20,1,1,1,15,12,19,1,1,1,15,19,1,1,1,1,12,12,1,1,72567900000000.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,Theo Walcott,Â£12.60m ,Premier League,
29/6/2010,Sven Schipplock,35016037,771,11/8/1988,21,0,0,0,0,1750,4800,4800,125,106,7021874,186,81,S C,2,2,2,1,2,1,2,6,3,1,2,8,9,10,14,11,8,14,11,8,8,11,5,8,10,17,11,16,12,12,12,13,14,5,9,12,8,11,13,11,10,13,13,7,13,10,20,15,16,13,6,11,4,6,13,15,14,5,11,10,12,6,S C,601,20,1,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sven Schipplock,Â£675Th. ,Bundesliga,
29/6/2010,Robert Lewandowski,719601,787,8/21/1988,21,21,6,3,0,4096,6000,6600,158,128,8999999,181,79,S C,1,1,2,3,3,2,3,5,1,1,2,7,9,14,15,15,6,12,9,3,9,12,6,8,15,13,12,12,12,12,11,12,14,14,6,12,10,13,12,12,12,12,12,15,12,12,20,13,13,14,6,11,6,10,15,15,10,15,11,14,10,5,S C,601,20,10,20,1,1,1,1,1,1,1,1,10,1,1,1,1,1,1,1,1,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Robert Lewandowski,Â£6.30m ,Bundesliga,
29/6/2010,Pierre-Emerick Aubameyang,43017197,19,6/18/1989,21,11,2,0,0,3844,6200,5550,160,124,861419,185,74,AM/S RC,1,1,2,2,3,1,3,1,3,1,1,5,9,13,9,12,10,13,11,5,5,9,12,2,13,7,12,8,9,11,11,9,15,14,5,14,5,9,12,15,13,14,12,8,14,17,20,13,13,13,7,14,6,7,13,14,11,12,13,15,15,6,AM/S RC,623,20,17,20,1,1,1,14,12,17,1,1,1,14,17,1,1,1,1,10,12,1,1,8208.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pierre-Emerick Aubameyang,Â£2.52m ,Ligue 1,
29/6/2010,Pablo Piatti,14004181,1649,3/31/1989,21,0,0,6,0,4624,6119,6100,155,136,9815076,163,58,M/AM/S LC,2,1,3,2,3,1,3,3,2,2,2,11,14,15,13,15,12,5,12,2,6,15,14,6,15,9,14,13,13,11,15,14,18,16,3,16,4,12,10,16,15,12,4,20,11,15,7,14,7,11,4,15,11,14,13,16,14,17,13,14,15,9,M/AM/S LC,424,18,20,20,1,1,1,15,20,10,1,1,20,15,10,1,1,1,10,12,5,1,1,8.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pablo Piatti,Â£8.10m ,LaLiga,
29/6/2010,Odion Ighalo,12009301,38,6/16/1989,21,0,0,0,0,3422,5264,5800,150,117,964458,188,70,AM/S C,3,3,1,1,2,1,1,4,2,1,2,3,7,16,15,15,4,11,11,3,4,9,8,8,15,10,7,12,12,9,9,8,10,18,6,12,8,10,10,15,14,13,13,9,15,14,20,11,14,11,10,12,3,14,16,11,9,10,11,12,8,10,AM/S C,621,20,17,20,1,1,1,1,1,10,1,1,17,1,10,1,1,1,1,1,1,1,1,34359738368.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Odion Ighalo,Â£450Th. ,Serie A,
29/6/2010,Nikita Andreev,31000027,791,9/22/1988,21,0,0,11,2,2916,5500,6250,150,108,1196446,180,76,S C,1,1,2,3,1,3,3,1,2,2,3,9,9,10,13,13,7,13,9,3,8,10,2,4,13,7,13,10,9,4,10,10,10,8,5,12,11,10,12,13,12,12,6,10,12,13,20,8,13,10,8,9,13,10,14,10,13,7,13,7,9,20,S C,601,20,1,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
29/6/2010,Moussa Maazou,18022060,37,8/25/1988,21,5,0,0,0,3000,6900,6000,155,130,9600000,186,80,S C,3,1,1,1,3,3,2,6,2,2,2,5,7,12,13,10,9,15,11,5,6,9,13,4,13,11,11,12,13,10,9,10,14,12,7,13,7,10,11,17,13,14,14,5,14,17,20,15,15,11,11,14,5,8,10,16,11,12,10,14,16,7,S C,601,20,14,20,1,1,1,1,10,14,1,1,1,1,14,1,1,1,1,1,10,1,1,1040.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Moussa Maazou,Â£2.25m ,Ligue 1,
29/6/2010,Maxim Choupo-Moting,35015916,11,3/23/1989,21,4,1,0,0,3250,6700,6200,150,124,1482136,189,82,AM/S C,1,2,3,2,1,1,1,4,2,2,2,8,12,14,8,16,6,7,6,3,4,14,12,5,15,6,8,7,13,8,15,14,6,14,4,9,6,13,7,13,15,10,13,16,6,16,20,11,12,10,5,8,17,8,12,7,14,5,9,12,17,5,AM/S C,621,20,17,20,1,1,1,10,1,14,1,1,17,10,14,1,1,1,1,1,1,1,1,17592200000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Eric Maxim Choupo-Moting,Â£1.80m ,Bundesliga,
