GameDate,Name,UID,NationID,Born,Age,IntCaps,IntGoals,U21Caps,U21Goals,WorldReputation,HomeReputation,CurrentReputation,PA,CA,Price,Height,Weight,PositionsString,GK/AerialAbility,GK/CommandOfArea,GK/Communication,GK/Eccentricity,GK/Handling,GK/Kicking,GK/OneOnOnes,GK/Reflexes,GK/RushingOut,GK/TendencyToPunch,GK/Throwing,Tech/Corners,Tech/Crossing,Tech/Dribbling,Tech/Finishing,Tech/FirstTouch,Tech/Freekicks,Tech/Heading,Tech/LongShots,Tech/Longthrows,Tech/Marking,Tech/Passing,Tech/PenaltyTaking,Tech/Tackling,Tech/Technique,Mental/Aggression,Mental/Anticipation,Mental/Bravery,Mental/Composure,Mental/Concentration,Mental/Vision,Mental/Decisions,Mental/Determination,Mental/Flair,Mental/Leadership,Mental/OffTheBall,Mental/Positioning,Mental/Teamwork,Mental/Workrate,Phy/Acceleration,Phy/Agility,Phy/Balance,Phy/Jumping,Phy/LeftFoot,Phy/NaturalFitness,Phy/Pace,Phy/RightFoot,Phy/Stamina,Phy/Strength,Hidden/Consistency,Hidden/Dirtiness,Hidden/ImportantMatches,Hidden/InjuryProness,Hidden/Versatility,Personality/Adaptability,Personality/Ambition,Personality/Loyalty,Personality/Pressure,Personality/Professional,Personality/Sportsmanship,Personality/Temperament,Personality/Controversy,Positions/PositionsDesc,Positions/PositionsDescVal,Positions/Striker,Positions/AttackingMidfielder,Positions/Centre,Positions/Defender,Positions/DefensiveMidfielder,Positions/Goalkeeper,Positions/Left,Positions/Midfielder,Positions/Right,Positions/Sweeper,Positions/WingBack,Positions/AttackingMidCentral,Positions/AttackingMidLeft,Positions/AttackingMidRight,Positions/DefenderCentral,Positions/DefenderLeft,Positions/DefenderRight,Positions/MidfielderCentral,Positions/MidfielderLeft,Positions/MidfielderRight,Positions/WingBackLeft,Positions/WingBackRight,PPMVal,PPM0,PPM1,PPM2,PPM3,PPM4,PPM5,PPM6,PPM7,PPM8,PPM9,PPM10,PPM11,PPM12,PPM13,PPM14,PPM15,PPM16,PPM17,PPM18,PPM19,PPM20,PPM21,PPM22,PPM23,PPM24,PPM25,PPM26,PPM27,PPM28,PPM29,PPM30,PPM31,PPM32,PPM33,PPM34,PPM35,PPM36,PPM37,PPM38,PPM39,PPM40,PPM41,PPM42,PPM43,PPM44,PPM45,PPM46,PPM47,name,Market Value,current league
29/6/2010,Georges Mandjeck,35015134,11,12/9/1988,21,7,0,2,1,3250,6750,6350,147,127,2638726,183,72,DM C,1,2,1,2,2,1,3,5,1,1,2,5,7,12,9,13,11,15,11,5,15,14,10,15,14,12,13,13,12,11,11,12,13,12,11,8,13,12,13,12,13,12,13,8,13,14,20,13,13,13,10,11,5,11,13,12,10,12,13,11,9,5,DM C,301,1,1,20,14,20,1,1,15,12,1,12,1,1,1,14,1,12,15,1,1,1,12,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Georges Mandjeck,Â£1.44m ,Ligue 1,
29/6/2010,Fabio Sciacca,43002359,776,5/16/1989,21,0,0,0,0,3000,5250,5250,149,113,1461963,182,76,M C,1,1,1,1,1,1,1,1,1,1,1,8,10,9,10,12,12,15,15,4,7,14,9,11,13,12,10,14,11,8,14,8,14,11,13,14,9,12,12,13,11,13,10,11,16,13,20,12,14,13,13,10,9,14,9,16,16,13,16,12,12,5,M C,401,1,12,20,1,15,1,12,20,14,1,1,12,1,1,1,1,1,20,12,14,1,1,272.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fabio Sciacca,Â£540Th. ,Serie A,
29/6/2010,Etienne Capoue,8448716,769,7/11/1988,21,0,0,12,0,1400,6074,6050,165,135,8421558,189,80,DM C,3,3,1,1,1,1,2,4,1,1,2,6,10,12,6,12,8,16,10,8,14,14,8,12,14,14,15,14,13,13,13,13,13,8,10,10,12,14,16,12,12,16,14,8,16,13,20,17,16,14,11,15,6,10,5,15,15,15,13,14,14,7,DM C,301,1,10,20,14,20,1,1,15,12,1,12,10,1,1,14,1,12,15,1,1,1,12,32.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ãtienne Capoue,Â£7.20m ,Ligue 1,
29/6/2010,Domagoj Vida,24003525,761,4/29/1989,21,2,0,14,0,3000,5900,6200,150,124,4799999,184,73,D/DM RC,2,3,1,1,3,2,2,4,3,1,3,7,11,10,9,10,6,13,10,12,12,10,8,16,11,16,10,16,10,10,8,10,17,5,17,12,13,13,17,13,10,13,12,6,15,14,20,16,14,13,13,10,6,16,5,18,15,8,15,12,8,2,D/DM RC,113,1,1,20,20,19,1,13,15,17,1,13,1,1,1,20,13,17,15,1,8,10,13,2203320000000.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Domagoj Vida,Â£1.58m ,Bundesliga,
29/6/2010,Daniel Williams,91003280,771,3/8/1989,21,0,0,0,0,2500,4500,4500,133,105,2239678,180,78,D/DM RLC,1,3,3,2,3,2,3,3,2,3,3,8,7,13,6,14,8,12,6,15,13,12,9,12,14,11,13,9,8,11,10,7,7,8,7,13,11,14,9,10,9,11,14,20,12,13,15,11,10,10,8,9,5,11,10,13,14,9,18,15,12,14,D/DM RLC,326,1,1,20,16,20,1,16,15,15,1,1,1,1,1,1,16,15,15,1,1,1,1,8796090000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Danny Williams,Â£450Th. ,Bundesliga,
29/6/2010,Damien Marcq,34005947,769,12/8/1988,21,0,0,3,0,4160,5804,5800,150,129,5999998,183,72,D/DM C,3,1,2,2,3,2,2,5,2,1,3,5,8,9,6,11,7,13,12,6,12,12,7,15,11,13,15,16,14,15,11,14,16,6,14,7,13,18,17,13,12,13,11,5,15,11,20,17,13,16,13,14,6,10,8,14,18,15,16,13,13,6,D/DM C,321,1,1,20,16,20,1,8,15,12,1,8,1,1,1,16,8,8,15,1,12,8,8,137439000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Damien Marcq,Â£2.25m ,Ligue 1,
29/6/2010,Chris Basham,28016310,765,7/20/1988,21,0,0,0,0,2750,5250,5250,140,115,1725000,181,80,D/DM C,1,1,1,2,2,2,1,4,1,2,1,6,10,11,9,12,15,13,10,9,11,12,5,14,12,12,12,12,12,12,10,10,17,9,11,13,12,11,12,12,11,11,10,12,14,13,20,14,11,10,6,8,5,16,14,12,12,12,14,13,11,9,D/DM C,321,1,1,20,16,20,1,1,15,1,1,1,1,1,1,16,1,1,15,1,1,1,1,8796100000000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Chris Basham,Â£900Th. ,Premier League,
29/6/2010,André Santos,55009678,788,3/2/1989,21,0,0,14,1,3000,6100,6100,142,122,7752417,176,70,DM C,1,3,3,2,3,1,3,6,2,3,2,9,9,10,8,12,10,10,10,10,12,11,11,13,12,15,14,13,12,12,12,13,15,8,11,12,14,15,14,12,12,12,11,8,13,12,20,12,12,15,9,12,7,11,12,13,13,14,14,15,15,5,DM C,301,1,1,20,1,20,1,1,15,1,1,1,1,1,1,1,1,1,15,1,1,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AndrÃ© Santos,Â£4.05m ,Liga NOS,
29/6/2010,Almog Cohen,42004287,775,9/1/1988,21,0,0,17,0,2500,6545,5950,130,119,923119,170,65,DM C,2,3,1,1,2,1,1,2,3,2,2,11,11,12,10,12,11,10,13,10,14,15,7,13,15,11,12,11,9,10,13,13,9,8,12,12,13,12,11,12,9,8,11,9,10,13,20,12,10,15,6,11,4,8,8,19,10,5,14,8,12,2,DM C,301,1,1,20,1,20,1,1,15,1,1,1,1,1,1,1,1,1,15,1,1,1,1,65536.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Almog Cohen,Â£2.70m ,Bundesliga,
29/6/2010,Adam Vass,5129392,773,9/9/1988,21,11,0,0,0,1900,5444,5500,143,121,2704143,179,76,DM/M C,3,1,1,3,2,1,3,1,2,1,2,7,7,6,6,10,8,11,9,6,18,14,10,17,13,16,13,18,14,14,11,12,13,8,7,6,16,14,16,10,8,11,9,5,16,13,20,15,18,14,10,16,6,8,7,16,7,11,13,12,10,1,DM/M C,311,1,1,20,1,20,1,1,20,1,1,1,1,1,1,1,1,1,20,1,1,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
29/6/2010,Adam Matuszczyk,35014358,787,2/14/1989,21,3,0,1,0,3250,5500,5850,145,118,1503055,183,73,DM C,2,1,3,3,1,3,1,1,3,2,2,10,9,11,9,10,11,10,12,5,12,12,11,11,13,11,13,12,13,13,11,12,10,9,13,9,13,14,13,12,12,12,11,15,14,10,20,12,11,13,13,12,10,12,12,12,15,5,5,9,6,15,DM C,301,1,5,20,8,20,1,5,15,8,1,5,5,1,1,8,1,1,15,5,8,5,5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Adam Matuschyk,Â£2.70m ,Bundesliga,
29/6/2010,Zdravko Kuzmanovic,5727648,802,9/22/1987,22,31,4,0,0,4600,7100,7150,161,143,12497048,186,72,DM/M RC,3,3,2,1,2,1,1,6,1,3,1,9,13,8,12,14,11,12,13,8,11,16,12,12,14,13,15,16,14,14,14,16,11,8,12,11,13,18,16,9,8,17,13,13,16,12,20,17,14,14,12,11,3,12,16,15,11,15,12,12,10,12,DM/M RC,423,1,8,20,1,19,1,11,20,15,1,1,8,1,1,1,1,1,20,11,15,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zdravko Kuzmanovic,Â£7.65m ,Bundesliga,
29/6/2010,Vincent Nogueira,8440962,769,1/16/1988,22,0,0,1,0,3782,5500,5500,145,123,3103978,170,60,DM/M/AM RC,1,2,3,1,3,1,1,1,3,3,3,8,12,13,6,14,7,5,10,8,5,13,7,7,14,7,13,12,13,13,13,12,13,12,8,11,10,14,15,15,14,11,5,10,8,13,20,15,6,13,7,15,15,15,15,13,15,15,15,15,15,5,DM/M/AM RC,323,1,16,20,8,20,1,10,18,16,1,8,1,10,16,1,1,8,18,10,16,1,8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Vincent Nogueira,Â£1.08m ,Ligue 1,
29/6/2010,Víctor Sánchez,67046419,796,8/8/1987,22,0,0,0,0,3969,6000,6000,140,126,451211,174,73,WB/DM/M RC,3,2,2,1,3,3,1,4,1,1,3,7,9,10,8,13,6,10,8,11,12,13,8,12,11,14,12,14,11,12,12,12,18,8,6,12,13,18,18,14,12,10,10,10,14,12,20,15,10,12,7,10,5,18,14,10,15,10,17,13,12,3,WB/DM/M RC,433,7,11,20,15,16,1,9,20,18,1,18,10,7,11,12,9,15,20,7,17,7,18,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VÃ­ctor SÃ¡nchez,Â£900Th. ,LaLiga,
29/6/2010,Vicente Iborra,67010183,796,1/16/1988,22,0,0,0,0,3900,5750,5750,145,128,2613001,190,76,DM/M C,2,1,1,1,2,3,3,1,1,3,2,9,10,12,10,14,8,14,12,6,8,15,12,12,15,13,13,15,12,13,14,12,12,14,10,12,14,15,14,12,11,15,14,8,13,13,20,15,14,14,12,14,8,9,14,15,14,10,14,15,10,6,DM/M C,421,8,14,20,1,18,1,1,20,1,1,1,14,1,1,1,1,1,20,1,1,1,1,524320.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Vicente Iborra,Â£1.80m ,LaLiga,
29/6/2010,Tomás Rincón,86000589,1658,1/13/1988,22,19,0,8,1,2600,4949,4250,135,110,2048679,175,71,DM C,1,2,2,1,1,2,1,5,1,1,1,9,9,13,11,13,9,9,13,7,13,13,9,13,13,7,13,10,12,9,12,13,10,5,14,9,13,10,13,8,13,13,3,10,8,13,20,10,7,10,5,4,5,10,11,5,13,11,2,8,4,6,DM C,301,1,1,20,1,20,1,1,15,1,1,1,1,1,1,1,1,1,15,1,1,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TomÃ¡s RincÃ³n,Â£1.80m ,Bundesliga,
29/6/2010,Tomás Pina,67100205,796,10/14/1987,22,0,0,0,0,50,3950,3950,133,108,2077688,184,75,DM/M C,1,2,1,1,3,1,2,1,2,1,2,10,8,11,8,16,8,4,11,10,9,15,3,11,13,15,12,10,10,12,13,13,8,11,11,9,13,15,12,10,10,12,11,11,12,12,20,13,10,16,13,10,12,10,12,3,5,8,10,11,8,17,DM/M C,421,1,8,20,1,16,1,1,20,1,1,1,8,1,1,1,1,1,20,1,1,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TomÃ¡s Pina,Â£360Th. ,LaLiga,
29/6/2010,Samuel,19001689,1651,3/7/1988,22,0,0,11,0,1500,5300,5300,132,106,105131,188,74,D C,2,3,2,2,1,3,1,5,2,2,2,6,6,10,8,10,9,13,7,3,11,11,8,11,10,8,11,12,10,11,8,11,12,9,10,9,11,12,13,12,12,13,15,10,11,12,20,13,13,10,12,11,7,12,11,11,16,12,14,9,10,8,D C,101,1,1,20,20,15,1,1,15,1,1,1,1,1,1,20,1,1,15,1,1,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Samuel,Â£270Th. ,Liga NOS,
29/6/2010,Roman Neustädter,91002404,771,2/18/1988,22,0,0,2,1,1650,5500,5500,135,107,2028538,190,83,D/DM C,3,1,3,3,2,2,3,3,1,2,3,5,4,6,11,6,4,15,7,12,13,11,5,13,12,8,11,12,10,12,5,13,10,4,14,5,13,10,9,12,12,14,17,5,11,11,20,13,14,11,5,11,5,7,9,17,18,6,12,17,13,8,D/DM C,111,1,1,20,20,17,1,1,15,1,1,1,1,1,1,20,1,1,15,1,1,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Roman NeustÃ¤dter,Â£1.13m ,Bundesliga,
29/6/2010,Pierre de Wit,8728369,771,9/26/1987,22,0,0,0,0,2300,6000,6000,137,120,1955347,172,70,DM/M C,1,2,2,3,2,3,2,3,3,1,3,13,14,12,11,15,12,6,13,4,4,15,12,7,15,11,14,14,9,12,13,10,14,13,9,12,4,12,12,14,13,8,8,16,12,13,20,12,9,13,6,11,17,15,11,15,12,12,15,13,11,8,DM/M C,421,1,14,20,1,18,1,1,20,1,1,1,14,1,1,1,1,1,20,1,1,1,1,3072.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pierre De Wit,Â£675Th. ,Bundesliga,
29/6/2010,Nuno Coelho,55002940,788,11/23/1987,22,0,0,3,1,1750,5500,5500,133,113,702972,181,73,DM C,2,3,1,1,3,1,1,4,1,1,1,10,10,10,10,12,9,13,10,10,13,12,10,12,11,12,14,11,15,15,12,12,14,8,11,10,15,16,14,12,12,11,12,7,12,12,20,12,12,12,9,10,7,14,6,12,16,13,16,16,16,5,DM C,301,1,1,20,1,20,1,1,15,1,1,1,1,1,1,1,1,1,15,1,1,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nuno Coelho,Â£1.35m ,Liga NOS,
29/6/2010,Mikhail Sivakov,7485622,758,1/16/1988,22,0,0,2,1,2250,5555,5450,150,101,1655795,187,79,DM/M RC,1,3,3,2,3,2,3,3,3,3,1,9,11,10,8,11,9,5,8,12,5,14,11,7,15,7,7,9,11,8,12,10,13,14,8,12,9,12,11,12,12,13,13,9,13,13,20,12,15,13,4,9,4,15,9,12,10,11,12,11,13,11,DM/M RC,423,1,14,20,1,16,1,14,20,15,1,1,14,14,14,1,1,1,20,14,15,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mikhail Sivakov,Â£225Th. ,Serie A,
29/6/2010,Michael Mancienne,5006675,765,1/8/1988,22,0,0,21,1,3969,6000,6000,160,126,3027181,184,80,D RC,2,3,1,3,1,1,2,1,1,1,3,1,8,12,6,13,3,13,6,8,14,11,4,13,12,10,14,10,14,11,9,12,13,8,10,8,14,12,11,14,14,12,13,10,15,15,20,14,10,14,8,14,8,8,14,17,15,14,15,14,13,7,D RC,103,1,1,20,20,15,1,10,15,15,10,1,1,1,1,20,10,15,15,1,1,1,1,32832.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Michael Mancienne,Â£3.15m ,Premier League,
29/6/2010,Michael Bradley,980486,390,7/31/1987,22,48,8,25,5,4422,6100,6650,154,133,6625405,186,84,DM/M C,1,1,1,1,1,1,1,1,1,1,1,6,8,7,15,10,11,12,14,8,17,11,12,14,10,17,17,18,9,9,12,8,17,6,12,16,13,18,19,8,10,14,14,12,16,16,20,19,13,10,14,14,12,13,15,17,9,12,18,10,7,4,DM/M C,421,1,14,20,1,19,1,8,20,8,1,1,14,1,1,1,1,1,20,8,8,1,1,139586000000.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Michael Bradley,Â£4.50m ,Premier League,
29/6/2010,Maxime Jasse,8431762,769,1/4/1988,22,0,0,0,0,2350,4700,4700,135,105,5738836,175,71,D/DM LC,1,2,3,1,1,2,2,5,1,3,1,8,11,9,6,11,8,6,9,9,7,10,7,11,13,10,11,11,11,11,12,11,14,6,10,8,11,12,13,13,13,12,7,20,15,14,8,16,8,14,11,6,8,16,16,14,13,11,16,16,16,5,D/DM LC,114,1,12,16,20,16,1,20,15,10,1,15,12,8,10,1,20,13,15,8,10,15,10,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Maxime Josse,Â£630Th. ,Ligue 1,
29/6/2010,Mauricio Isla,75000523,1652,6/12/1988,22,16,0,1,0,4500,6950,6950,167,139,36277081,175,72,D/WB/DM/M RC,3,2,3,1,3,3,3,8,2,3,3,7,8,14,8,12,6,6,7,7,10,11,10,14,13,18,16,15,9,14,13,12,15,10,14,15,11,16,18,15,14,14,6,9,15,15,20,18,9,14,12,13,3,20,17,15,11,12,12,12,9,6,D/WB/DM/M RC,243,1,8,20,16,18,1,10,20,20,1,20,1,8,8,1,1,16,20,8,14,10,20,32.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mauricio Isla,Â£9.00m ,Serie A,
29/6/2010,Mato Jajalo,24004081,761,5/25/1988,22,0,0,25,3,3750,5579,6150,136,124,3199999,182,77,M C,2,1,1,1,3,3,3,2,1,2,2,11,11,14,9,12,8,12,13,7,8,13,10,11,13,12,12,13,10,13,14,12,9,11,10,12,10,14,14,12,14,14,12,8,16,13,20,14,14,14,4,14,3,10,11,13,10,8,3,7,14,14,M C,401,1,10,20,7,15,1,7,20,14,1,5,10,3,6,5,1,7,20,7,14,3,5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mato Jajalo,Â£2.25m ,Bundesliga,
29/6/2010,Marouane Fellaini,8170873,757,11/22/1987,22,21,3,8,0,5700,7100,7100,166,151,12414558,194,85,DM/M C,2,3,2,2,2,1,1,3,1,3,3,9,9,12,13,14,8,19,10,12,12,15,12,13,15,16,16,18,15,16,12,12,17,10,5,16,15,18,17,9,13,18,17,10,15,12,20,17,19,16,15,14,5,12,12,14,7,10,14,6,5,13,DM/M C,311,12,14,20,10,20,1,1,19,1,1,1,14,1,1,10,1,1,19,1,1,1,1,131080.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Marouane Fellaini,Â£17.10m ,Premier League,
29/6/2010,Marc Wilson,5114764,789,8/17/1987,22,0,0,0,0,3844,6000,6350,146,124,10350000,188,80,DM/M C,2,3,3,2,1,3,1,1,2,2,3,12,15,11,8,13,14,12,8,6,8,15,16,10,11,14,12,12,15,12,13,13,16,10,13,10,12,9,14,11,10,14,14,17,14,12,20,14,13,12,8,11,7,12,14,12,15,10,12,9,9,14,DM/M C,421,1,1,20,15,18,1,10,20,14,1,10,1,1,1,15,10,14,20,10,14,10,10,149538000000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,Marc Wilson,Â£2.70m ,Premier League,
29/6/2010,Luiz Gustavo,19016523,1651,7/23/1987,22,0,0,0,0,3500,6389,7050,160,142,6018978,187,80,DM/M C,2,3,3,1,2,1,1,1,1,3,2,6,9,10,4,13,6,10,7,11,16,15,8,12,14,19,17,18,9,8,14,14,16,8,11,10,12,15,18,13,16,12,13,20,14,17,12,17,10,12,17,12,7,15,12,14,8,12,13,6,3,10,DM/M C,311,1,1,20,14,20,1,14,18,1,1,12,1,1,1,13,14,1,18,1,1,12,1,137439000000.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Luiz Gustavo,Â£13.50m ,Bundesliga,
29/6/2010,Lee Cattermole,5123105,765,3/21/1988,22,0,0,16,3,4650,7050,7050,160,140,21905811,178,77,M C,3,1,2,2,1,3,3,4,3,2,3,10,10,12,12,13,13,13,12,10,15,13,6,15,13,20,14,20,13,12,13,11,18,10,16,10,13,18,18,12,10,13,9,12,18,11,20,16,14,10,20,12,14,13,6,14,12,11,9,9,4,15,M C,401,1,1,20,1,15,1,1,20,10,1,1,1,1,1,1,1,1,20,1,10,1,1,2336460000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,Lee Cattermole,Â£5.40m ,Premier League,
29/6/2010,Juan Forlín,962963,1649,1/10/1988,22,0,0,11,0,4500,6250,6750,160,136,8000000,180,72,D/DM C,3,3,2,1,3,2,1,6,3,3,2,4,9,8,8,12,8,14,9,10,14,13,12,15,14,14,12,15,14,13,12,11,17,8,12,8,15,14,14,15,14,13,12,6,12,14,20,16,13,13,10,13,12,11,14,15,14,16,14,14,13,11,D/DM C,111,1,1,20,20,20,1,1,15,1,14,1,1,1,1,20,1,1,15,1,1,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Juan ForlÃ­n,Â£3.15m ,LaLiga,
29/6/2010,Johannes Flum,35007722,771,12/14/1987,22,0,0,0,0,3850,6250,6250,150,129,3530450,188,78,DM/M C,1,2,2,2,2,3,3,3,3,1,1,8,7,10,11,11,12,13,12,9,13,14,9,14,12,10,13,12,12,13,12,11,12,7,8,10,13,14,14,12,10,14,13,14,15,13,20,15,13,8,5,13,9,11,11,11,13,9,12,13,10,9,DM/M C,421,1,14,20,9,17,1,1,20,1,1,1,14,1,1,9,1,1,20,1,1,1,1,524352.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Johannes Flum,Â£1.80m ,Bundesliga,
29/6/2010,Jens Hegeler,92001113,771,1/21/1988,22,0,0,0,0,2100,5900,5900,150,118,1231891,193,85,D/DM/M C,1,2,1,3,3,1,3,1,2,1,3,4,6,10,8,10,7,13,11,6,12,12,8,14,11,12,13,12,9,14,11,13,12,8,9,10,14,14,13,12,10,14,15,9,13,13,20,14,13,12,4,10,4,14,8,10,13,10,12,15,18,2,D/DM/M C,121,1,1,20,20,20,1,1,17,12,1,1,1,1,1,20,1,12,17,1,1,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jens Hegeler,Â£2.25m ,Bundesliga,
