GameDate,Name,UID,NationID,Born,Age,IntCaps,IntGoals,U21Caps,U21Goals,WorldReputation,HomeReputation,CurrentReputation,PA,CA,Price,Height,Weight,PositionsString,GK/AerialAbility,GK/CommandOfArea,GK/Communication,GK/Eccentricity,GK/Handling,GK/Kicking,GK/OneOnOnes,GK/Reflexes,GK/RushingOut,GK/TendencyToPunch,GK/Throwing,Tech/Corners,Tech/Crossing,Tech/Dribbling,Tech/Finishing,Tech/FirstTouch,Tech/Freekicks,Tech/Heading,Tech/LongShots,Tech/Longthrows,Tech/Marking,Tech/Passing,Tech/PenaltyTaking,Tech/Tackling,Tech/Technique,Mental/Aggression,Mental/Anticipation,Mental/Bravery,Mental/Composure,Mental/Concentration,Mental/Vision,Mental/Decisions,Mental/Determination,Mental/Flair,Mental/Leadership,Mental/OffTheBall,Mental/Positioning,Mental/Teamwork,Mental/Workrate,Phy/Acceleration,Phy/Agility,Phy/Balance,Phy/Jumping,Phy/LeftFoot,Phy/NaturalFitness,Phy/Pace,Phy/RightFoot,Phy/Stamina,Phy/Strength,Hidden/Consistency,Hidden/Dirtiness,Hidden/ImportantMatches,Hidden/InjuryProness,Hidden/Versatility,Personality/Adaptability,Personality/Ambition,Personality/Loyalty,Personality/Pressure,Personality/Professional,Personality/Sportsmanship,Personality/Temperament,Personality/Controversy,Positions/PositionsDesc,Positions/PositionsDescVal,Positions/Striker,Positions/AttackingMidfielder,Positions/Centre,Positions/Defender,Positions/DefensiveMidfielder,Positions/Goalkeeper,Positions/Left,Positions/Midfielder,Positions/Right,Positions/Sweeper,Positions/WingBack,Positions/AttackingMidCentral,Positions/AttackingMidLeft,Positions/AttackingMidRight,Positions/DefenderCentral,Positions/DefenderLeft,Positions/DefenderRight,Positions/MidfielderCentral,Positions/MidfielderLeft,Positions/MidfielderRight,Positions/WingBackLeft,Positions/WingBackRight,PPMVal,PPM0,PPM1,PPM2,PPM3,PPM4,PPM5,PPM6,PPM7,PPM8,PPM9,PPM10,PPM11,PPM12,PPM13,PPM14,PPM15,PPM16,PPM17,PPM18,PPM19,PPM20,PPM21,PPM22,PPM23,PPM24,PPM25,PPM26,PPM27,PPM28,PPM29,PPM30,PPM31,PPM32,PPM33,PPM34,PPM35,PPM36,PPM37,PPM38,PPM39,PPM40,PPM41,PPM42,PPM43,PPM44,PPM45,PPM46,PPM47,name,Market Value,current league
29/6/2010,Léo Schwechlen,8442420,769,6/5/1989,21,0,0,0,0,50,2650,2650,140,106,1381563,182,75,D LC,1,1,1,1,1,3,2,3,1,3,2,7,7,7,5,9,6,13,7,6,11,10,6,11,9,11,12,12,14,14,10,13,10,6,13,7,12,12,13,12,9,13,11,20,14,11,5,14,13,14,11,7,6,8,13,16,10,13,6,12,10,12,D LC,104,1,1,20,20,1,1,15,1,1,10,1,1,1,1,20,15,1,1,1,1,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
29/6/2010,Lamine Koné,34000665,769,2/1/1989,21,0,0,3,0,2500,3800,3800,150,116,2932393,186,83,D RC,2,2,1,1,2,2,2,3,1,1,2,5,7,8,6,9,6,14,8,6,14,8,6,11,9,14,14,15,13,13,6,12,14,8,9,9,13,13,14,11,9,16,14,20,13,13,8,16,16,14,14,14,10,8,5,13,14,13,15,15,15,6,D RC,103,1,1,18,20,1,1,14,1,20,1,14,1,1,1,18,14,20,1,1,1,14,14,32.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lamine KonÃÂ©,Â£900Th. ,Ligue 1,
29/6/2010,Kiko,67006138,796,8/21/1988,21,0,0,0,0,3136,5600,5600,132,112,1698816,189,83,D C,2,2,3,1,2,3,2,5,1,3,1,4,6,6,4,8,7,16,9,8,16,9,6,12,6,13,12,16,8,13,6,10,11,4,10,6,12,15,13,8,9,13,14,9,14,11,20,13,14,16,14,10,8,3,14,7,10,9,6,18,10,14,D C,101,1,1,20,20,1,1,1,1,9,5,1,1,1,1,20,1,9,1,1,1,1,1,32768.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
29/6/2010,Kevin Pezzoni,28000488,771,3/22/1989,21,0,0,2,0,3250,6050,6050,135,121,944273,193,91,D/DM C,1,3,1,2,2,2,1,2,2,2,3,5,6,8,7,10,6,15,11,13,13,11,7,13,9,12,12,14,14,11,8,12,8,8,8,8,13,15,16,10,9,9,16,20,15,11,17,14,15,12,12,10,6,12,10,4,5,14,7,5,13,11,D/DM C,321,1,1,20,18,20,1,12,15,5,8,6,1,1,1,18,12,5,15,1,1,6,3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kevin Pezzoni,Â£1.58m ,Bundesliga,
29/6/2010,Kévin Gomis,34005112,769,1/20/1989,21,0,0,0,0,1000,2300,5000,118,100,49959,182,81,D C,1,3,2,3,1,1,1,3,3,3,2,8,9,7,7,9,7,13,7,8,12,7,6,8,9,13,12,13,11,11,7,11,15,7,7,9,10,12,13,15,8,14,11,8,14,14,20,14,13,13,13,10,6,10,13,12,14,14,15,14,14,6,D C,101,1,1,20,20,10,1,1,1,7,7,1,1,1,1,20,1,7,1,1,1,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KÃ©vin Gomis,Â£720Th. ,Liga NOS,
29/6/2010,Jonathan Rossini,43002969,798,4/5/1989,21,1,0,12,1,1250,5039,5100,149,112,1134719,185,69,D LC,2,2,2,2,2,2,2,2,2,2,2,5,12,4,8,10,4,18,5,12,12,12,8,14,12,12,14,9,10,8,8,10,7,6,13,11,10,12,10,14,14,10,12,20,13,11,7,10,10,12,15,9,7,9,9,10,14,14,13,9,6,9,D LC,104,1,1,20,20,1,1,18,1,1,1,1,1,1,1,20,18,1,1,1,1,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jonathan Rossini,Â£585Th. ,Serie A,
29/6/2010,Jérôme Boateng,35002579,771,9/3/1988,21,10,0,15,1,4750,7200,7200,174,144,34339299,192,90,D/WB RLC,3,2,1,1,1,3,2,3,3,3,2,9,15,11,4,15,6,8,9,18,12,13,8,12,14,6,14,10,17,6,15,13,9,11,10,4,12,13,4,12,11,15,17,18,10,18,20,12,17,8,6,14,7,20,12,13,5,14,10,12,8,11,D/WB RLC,116,3,10,20,20,12,1,17,13,19,1,17,1,10,10,20,17,19,12,13,13,15,17,149813000000000.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,JÃ©rÃ´me Boateng,Â£13.50m ,Premier League,
29/6/2010,Ivan Fatic,5781384,62002127,8/21/1988,21,4,0,6,0,3306,6000,5500,148,115,767682,188,83,D/WB LC,1,1,1,1,1,1,1,1,1,1,1,15,13,11,7,11,14,11,16,7,14,14,15,13,14,11,10,7,11,11,12,11,13,8,10,13,13,12,12,11,15,10,12,20,7,12,5,11,12,10,8,13,7,15,15,12,7,8,13,19,7,7,D/WB LC,114,1,1,15,20,1,1,20,10,1,1,20,1,1,1,15,20,9,1,10,1,20,1,35253100000000.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,Ivan Fatic,Â£900Th. ,Serie A,
29/6/2010,Igor,19089312,1651,3/10/1989,21,0,0,0,0,750,4850,4850,125,97,43993,189,77,D LC,3,1,1,3,3,3,2,6,2,3,2,7,9,10,4,11,3,14,5,10,13,12,10,12,14,14,9,10,13,14,9,10,10,13,15,10,8,15,15,14,14,14,10,20,17,14,10,11,5,10,5,10,6,10,9,5,5,7,9,4,4,5,D LC,104,1,1,20,20,1,1,15,1,1,1,14,1,1,1,20,15,1,1,1,1,14,1,4194304.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
29/6/2010,Holger Badstuber,35016427,771,3/13/1989,21,4,0,8,2,4500,7750,7750,163,143,22251810,189,78,D C,3,2,1,2,1,1,2,4,2,3,3,14,13,5,6,11,14,10,7,12,16,13,12,16,9,17,14,16,15,17,8,14,14,4,8,6,17,18,10,9,7,14,16,20,17,17,8,15,12,16,14,9,6,15,7,5,15,13,16,16,16,5,D C,101,1,1,20,20,12,1,14,2,6,3,10,1,1,1,20,14,6,1,2,1,10,3,25769836608.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Holger Badstuber,Â£7.65m ,Bundesliga,
29/6/2010,Guillermo Burdisso,965278,1649,9/26/1988,21,1,1,0,0,4000,6500,6500,163,136,3657845,187,86,D C,2,3,1,3,1,1,1,7,1,1,1,4,7,9,8,11,5,15,7,11,16,11,5,14,10,13,18,14,13,12,9,12,16,6,11,12,14,12,14,13,12,12,15,6,14,13,20,14,13,13,8,14,7,2,8,15,12,14,15,15,10,8,D C,101,1,1,20,20,1,1,1,1,1,5,1,1,1,1,20,1,1,1,1,1,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Guillermo Burdisso,Â£1.17m ,Serie A,
29/6/2010,Fábio Faria,55003770,788,4/24/1989,21,0,0,8,0,2500,5500,5500,159,109,5807748,186,75,D LC,3,3,2,1,2,3,1,6,3,3,2,8,7,8,8,11,11,13,10,9,14,8,9,13,10,14,14,13,13,15,10,10,16,7,13,11,13,13,13,11,11,13,13,20,15,10,6,11,12,14,9,10,8,10,12,15,16,12,15,14,14,6,D LC,104,1,1,20,20,5,1,15,1,1,1,5,1,1,1,20,15,1,1,1,1,5,1,32768.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FÃ¡bio Faria,Â£900Th. ,Liga NOS,
29/6/2010,Domagoj Vida,24003525,761,4/29/1989,21,2,0,14,0,3000,5900,6200,150,124,4799999,184,73,D/DM RC,2,3,1,1,3,2,2,4,3,1,3,7,11,10,9,10,6,13,10,12,12,10,8,16,11,16,10,16,10,10,8,10,17,5,17,12,13,13,17,13,10,13,12,6,15,14,20,16,14,13,13,10,6,16,5,18,15,8,15,12,8,2,D/DM RC,113,1,1,20,20,19,1,13,15,17,1,13,1,1,1,20,13,17,15,1,8,10,13,2203320000000.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Domagoj Vida,Â£1.58m ,Bundesliga,
29/6/2010,Daniel Carriço,55000931,788,8/4/1988,21,0,0,15,0,4970,7050,7050,151,141,42802261,181,74,D C,2,1,3,3,2,3,2,3,3,1,2,8,9,9,9,12,11,14,10,10,15,10,12,15,13,17,16,15,10,15,10,14,14,7,15,11,15,14,17,15,15,12,13,10,14,14,20,12,11,14,14,12,9,12,12,14,15,14,17,16,17,8,D C,101,1,1,20,20,13,1,1,7,1,10,1,1,1,1,20,1,1,7,1,1,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Daniel CarriÃ§o,Â£8.37m ,Liga NOS,
29/6/2010,Damien Marcq,34005947,769,12/8/1988,21,0,0,3,0,4160,5804,5800,150,129,5999998,183,72,D/DM C,3,1,2,2,3,2,2,5,2,1,3,5,8,9,6,11,7,13,12,6,12,12,7,15,11,13,15,16,14,15,11,14,16,6,14,7,13,18,17,13,12,13,11,5,15,11,20,17,13,16,13,14,6,10,8,14,18,15,16,13,13,6,D/DM C,321,1,1,20,16,20,1,8,15,12,1,8,1,1,1,16,8,8,15,1,12,8,8,137439000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Damien Marcq,Â£2.25m ,Ligue 1,
29/6/2010,Craig Cathcart,28000905,785,2/6/1989,21,0,0,15,0,3192,5650,5650,140,113,1173231,188,73,D C,1,1,2,3,3,1,1,1,2,1,3,3,3,6,4,11,3,15,1,5,14,10,2,15,11,12,15,13,14,10,5,10,16,3,14,8,15,13,14,11,8,10,15,12,13,11,20,10,13,16,6,9,6,5,7,12,14,14,16,15,16,3,D C,101,1,1,20,20,8,1,9,1,12,1,1,1,1,1,20,9,12,1,1,1,1,1,274878000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Craig Cathcart,Â£1.80m ,Premier League,
29/6/2010,Christopher Schorch,35012895,771,1/30/1989,21,0,0,0,0,3250,5750,5750,138,115,2971443,189,83,D RC,3,3,1,3,1,2,3,4,3,1,1,5,9,7,4,11,4,16,5,16,12,9,5,13,11,12,9,13,5,9,5,10,10,5,8,6,10,13,14,13,9,12,15,16,12,15,20,11,17,10,6,9,11,9,14,6,12,11,10,6,5,1,D RC,103,1,1,20,20,5,1,10,1,16,1,7,1,1,1,20,10,16,1,1,1,1,7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Christopher Schorch,Â£1.58m ,Bundesliga,
29/6/2010,Chris Basham,28016310,765,7/20/1988,21,0,0,0,0,2750,5250,5250,140,115,1725000,181,80,D/DM C,1,1,1,2,2,2,1,4,1,2,1,6,10,11,9,12,15,13,10,9,11,12,5,14,12,12,12,12,12,12,10,10,17,9,11,13,12,11,12,12,11,11,10,12,14,13,20,14,11,10,6,8,5,16,14,12,12,12,14,13,11,9,D/DM C,321,1,1,20,16,20,1,1,15,1,1,1,1,1,1,16,1,1,15,1,1,1,1,8796100000000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Chris Basham,Â£900Th. ,Premier League,
29/6/2010,Cédric Mongongu,8432567,53,6/22/1989,21,4,0,0,0,3350,6500,5850,165,130,5608290,189,78,D RC,3,1,3,2,3,3,2,5,3,2,3,5,9,9,6,12,6,17,8,5,16,13,8,13,11,13,15,14,13,8,9,13,10,6,11,7,15,15,14,15,10,17,14,7,16,12,20,14,17,14,13,10,7,10,3,15,11,12,7,12,10,8,D RC,103,1,1,20,20,14,1,1,1,15,1,15,1,1,1,20,1,15,1,1,1,1,15,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CÃ©dric Mongongu,Â£4.05m ,Ligue 1,
29/6/2010,Bura,55003092,788,12/17/1988,21,0,0,13,2,1000,2000,2000,135,100,43107,190,82,D C,1,2,3,1,1,1,1,7,2,2,2,3,5,5,8,7,4,13,3,1,13,12,7,13,4,9,12,12,10,10,3,12,14,3,14,7,11,10,11,13,13,15,12,7,15,13,20,7,8,10,7,3,15,10,5,14,14,13,14,13,13,7,D C,101,1,1,20,20,1,1,1,1,10,1,1,1,1,1,20,1,10,1,1,1,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bura,Â£360Th. ,Liga NOS,
29/6/2010,Bruno Ecuélé Manga,34010356,19,7/16/1988,21,15,2,0,0,3800,6450,4250,165,129,5000000,186,76,D C,1,2,3,3,3,2,2,4,3,3,2,5,5,5,7,8,6,13,8,7,15,7,10,12,8,10,14,14,13,13,9,14,14,5,12,6,14,13,13,15,8,15,13,5,15,14,20,16,15,15,10,15,5,10,12,15,13,14,14,16,16,5,D C,101,1,1,20,20,1,1,1,1,1,1,1,1,1,1,20,1,1,1,1,1,1,1,32768.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bruno Ecuele Manga,Â£4.05m ,Ligue 1,
29/6/2010,Álvaro Domínguez,67037294,796,5/15/1989,21,0,0,1,0,4750,6299,5500,160,140,91453172,189,83,D LC,3,2,2,3,2,1,3,9,3,3,3,2,10,8,5,10,3,15,2,10,17,11,3,15,10,13,13,12,12,12,4,15,17,7,8,6,16,13,13,14,16,12,15,20,12,12,8,10,16,14,10,15,7,9,11,12,15,12,16,14,10,7,D LC,104,1,1,20,20,5,1,15,1,1,10,1,1,1,1,20,15,1,1,1,1,1,1,32768.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ãlvaro DomÃ­nguez,Â£8.10m ,LaLiga,
29/6/2010,Alberto Botía,67024158,796,1/27/1989,21,0,0,1,0,3750,6209,5750,162,138,4475459,187,80,D RC,3,1,2,1,3,3,2,1,3,1,1,4,9,7,8,11,5,15,9,10,14,12,5,15,10,12,15,14,13,15,9,14,12,5,7,5,15,15,14,14,13,15,15,2,13,14,20,15,12,13,9,11,14,10,14,12,15,10,15,12,10,4,D RC,103,1,1,20,20,10,1,1,1,15,1,1,1,1,1,20,1,15,1,1,1,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alberto BotÃ­a,Â£2.70m ,LaLiga,
29/6/2010,Alassane Touré,34009553,769,2/9/1989,21,0,0,0,0,50,2250,2250,125,90,228511,183,71,D RC,2,2,2,3,1,3,3,1,1,1,3,4,7,7,4,10,3,12,5,8,9,12,4,14,6,4,12,10,8,12,7,10,11,9,3,10,9,12,15,14,14,14,11,5,13,14,20,11,11,10,7,10,10,10,8,6,17,11,12,9,14,12,D RC,103,1,1,20,20,1,1,1,1,15,1,1,1,1,1,20,1,15,1,1,1,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alassane TourÃ©,Â£810Th. ,Ligue 1,
29/6/2010,Yohan Tavarès,34012957,769,3/2/1988,22,0,0,0,0,500,2100,2100,125,93,95386,188,79,D C,3,2,2,1,1,3,3,5,2,2,2,6,6,6,6,8,6,14,8,10,12,7,11,8,8,9,11,12,12,12,6,12,13,5,10,8,10,14,11,11,7,16,15,10,13,11,20,6,15,13,10,9,8,10,14,13,14,12,13,13,13,6,D C,101,1,1,20,20,1,1,7,1,10,1,1,1,1,1,20,7,10,1,1,1,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yohan Tavares,Â£270Th. ,Liga NOS,
29/6/2010,Soumahoro Johnson,85066974,24,2/27/1988,22,0,0,8,0,1300,5250,2600,135,105,2076390,186,80,D C,2,2,2,3,3,2,3,6,1,2,1,5,5,7,6,7,6,14,7,5,13,8,6,12,7,15,12,14,8,11,6,10,14,9,7,7,9,10,13,14,11,15,13,20,14,13,5,14,15,13,15,13,7,6,7,15,7,10,12,10,10,11,D C,101,1,1,20,20,1,1,10,1,1,1,1,1,1,1,20,10,1,1,1,1,1,1,32768.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
29/6/2010,Sokratis Papastathopoulos,1804808,772,6/9/1988,22,12,0,9,2,4970,7000,7000,165,141,24000000,183,80,D RC,2,1,3,2,3,2,3,7,3,3,2,3,4,9,8,7,4,15,6,12,16,10,4,15,12,16,15,15,10,12,8,14,16,7,13,11,14,13,15,13,12,16,13,8,14,13,20,15,16,14,16,13,5,8,14,15,12,14,13,12,13,5,D RC,103,1,1,19,20,5,1,3,9,20,12,14,1,1,1,19,3,20,1,1,9,1,14,32770.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
29/6/2010,Samuel,19001689,1651,3/7/1988,22,0,0,11,0,1500,5300,5300,132,106,105131,188,74,D C,2,3,2,2,1,3,1,5,2,2,2,6,6,10,8,10,9,13,7,3,11,11,8,11,10,8,11,12,10,11,8,11,12,9,10,9,11,12,13,12,12,13,15,10,11,12,20,13,13,10,12,11,7,12,11,11,16,12,14,9,10,8,D C,101,1,1,20,20,15,1,1,15,1,1,1,1,1,1,20,1,1,15,1,1,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Samuel,Â£270Th. ,Liga NOS,
29/6/2010,Ryan Shawcross,5116920,765,10/4/1987,22,0,0,1,0,5000,7000,7000,165,148,14421208,196,77,D C,3,2,1,3,1,3,3,2,2,1,1,3,7,7,4,12,3,16,3,3,16,13,4,15,12,13,14,15,13,14,9,14,15,9,15,10,14,15,15,12,13,13,16,8,15,13,20,15,15,13,6,13,4,7,6,15,16,13,15,13,9,6,D C,101,1,1,20,20,1,1,1,1,10,1,1,1,1,1,20,1,10,1,1,1,1,1,137439000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Ryan Shawcross,Â£7.65m ,Premier League,
29/6/2010,Roman Neustädter,91002404,771,2/18/1988,22,0,0,2,1,1650,5500,5500,135,107,2028538,190,83,D/DM C,3,1,3,3,2,2,3,3,1,2,3,5,4,6,11,6,4,15,7,12,13,11,5,13,12,8,11,12,10,12,5,13,10,4,14,5,13,10,9,12,12,14,17,5,11,11,20,13,14,11,5,11,5,7,9,17,18,6,12,17,13,8,D/DM C,111,1,1,20,20,17,1,1,15,1,1,1,1,1,1,20,1,1,15,1,1,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Roman NeustÃ¤dter,Â£1.13m ,Bundesliga,
29/6/2010,Romain Inez,29023778,769,4/30/1988,22,0,0,0,0,150,3350,3350,122,101,2625197,183,74,D RLC,1,2,3,2,2,3,3,3,3,2,3,6,8,7,6,11,5,13,8,8,12,9,6,12,11,10,12,13,13,12,10,12,14,5,12,7,13,12,12,7,9,13,11,9,14,11,20,15,13,13,10,10,6,10,12,12,17,14,15,15,15,5,D RLC,106,1,1,15,20,1,1,17,1,20,1,12,1,1,1,15,17,20,1,1,1,12,12,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Romain Inez,Â£675Th. ,Ligue 1,
29/6/2010,Paul Baysse,8448625,769,5/18/1988,22,0,0,7,0,2650,4050,4050,145,124,2832981,184,85,D C,3,2,2,2,2,2,1,7,2,3,2,5,7,7,7,11,6,14,13,11,13,9,7,11,11,14,13,16,12,15,10,13,14,6,12,7,15,12,13,12,8,15,12,6,13,11,20,15,15,15,14,14,8,6,16,15,12,14,14,14,14,5,D C,101,1,1,20,20,1,1,1,1,10,1,10,1,1,1,20,1,10,1,1,1,1,10,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Paul Baysse,Â£1.62m ,Ligue 1,
29/6/2010,Ósmar,67062727,796,6/8/1988,22,0,0,0,0,3080,5000,5000,139,111,1043646,192,84,D C,1,3,1,2,3,1,3,1,1,2,2,5,5,5,5,5,5,14,5,11,13,11,7,12,9,12,11,14,10,12,5,11,12,6,8,5,12,15,15,9,9,17,16,20,14,11,7,13,16,12,11,12,8,8,10,12,13,9,15,10,9,8,D C,101,1,1,20,20,1,1,7,1,1,1,1,1,1,1,20,7,1,1,1,1,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Osmar,Â£90Th. ,LaLiga,
29/6/2010,Nicolas Pallois,85074521,769,9/19/1987,22,0,0,0,0,1300,2600,2600,130,104,4214738,190,85,D LC,2,1,1,2,2,2,2,6,1,2,1,7,11,8,6,8,7,13,10,12,11,7,10,12,8,13,11,13,11,11,7,12,14,6,5,9,9,14,15,12,8,16,14,20,14,13,5,13,16,14,13,14,11,10,7,13,14,13,15,13,13,20,D LC,104,1,1,16,20,1,1,20,1,1,1,15,1,1,1,16,20,6,1,1,1,15,1,32.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nicolas Pallois,Â£450Th. ,Ligue 1,
29/6/2010,Nicolás Otamendi,14004589,1649,2/12/1988,22,10,0,0,0,5256,7000,7000,177,145,48209291,178,75,D C,3,1,3,2,1,2,1,7,1,2,2,2,4,7,2,4,3,15,3,5,17,10,2,18,10,16,19,18,14,10,5,13,18,4,10,9,15,17,16,15,17,13,11,7,13,13,20,17,15,14,8,17,3,3,14,14,16,19,16,13,12,9,D C,101,1,1,20,20,7,1,1,1,13,1,1,1,1,1,20,1,13,1,1,1,1,1,137439000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NicolÃ¡s Otamendi,Â£6.30m ,Liga NOS,
