GameDate,Name,UID,NationID,Born,Age,IntCaps,IntGoals,U21Caps,U21Goals,WorldReputation,HomeReputation,CurrentReputation,PA,CA,Price,Height,Weight,PositionsString,GK/AerialAbility,GK/CommandOfArea,GK/Communication,GK/Eccentricity,GK/Handling,GK/Kicking,GK/OneOnOnes,GK/Reflexes,GK/RushingOut,GK/TendencyToPunch,GK/Throwing,Tech/Corners,Tech/Crossing,Tech/Dribbling,Tech/Finishing,Tech/FirstTouch,Tech/Freekicks,Tech/Heading,Tech/LongShots,Tech/Longthrows,Tech/Marking,Tech/Passing,Tech/PenaltyTaking,Tech/Tackling,Tech/Technique,Mental/Aggression,Mental/Anticipation,Mental/Bravery,Mental/Composure,Mental/Concentration,Mental/Vision,Mental/Decisions,Mental/Determination,Mental/Flair,Mental/Leadership,Mental/OffTheBall,Mental/Positioning,Mental/Teamwork,Mental/Workrate,Phy/Acceleration,Phy/Agility,Phy/Balance,Phy/Jumping,Phy/LeftFoot,Phy/NaturalFitness,Phy/Pace,Phy/RightFoot,Phy/Stamina,Phy/Strength,Hidden/Consistency,Hidden/Dirtiness,Hidden/ImportantMatches,Hidden/InjuryProness,Hidden/Versatility,Personality/Adaptability,Personality/Ambition,Personality/Loyalty,Personality/Pressure,Personality/Professional,Personality/Sportsmanship,Personality/Temperament,Personality/Controversy,Positions/PositionsDesc,Positions/PositionsDescVal,Positions/Striker,Positions/AttackingMidfielder,Positions/Centre,Positions/Defender,Positions/DefensiveMidfielder,Positions/Goalkeeper,Positions/Left,Positions/Midfielder,Positions/Right,Positions/Sweeper,Positions/WingBack,Positions/AttackingMidCentral,Positions/AttackingMidLeft,Positions/AttackingMidRight,Positions/DefenderCentral,Positions/DefenderLeft,Positions/DefenderRight,Positions/MidfielderCentral,Positions/MidfielderLeft,Positions/MidfielderRight,Positions/WingBackLeft,Positions/WingBackRight,PPMVal,PPM0,PPM1,PPM2,PPM3,PPM4,PPM5,PPM6,PPM7,PPM8,PPM9,PPM10,PPM11,PPM12,PPM13,PPM14,PPM15,PPM16,PPM17,PPM18,PPM19,PPM20,PPM21,PPM22,PPM23,PPM24,PPM25,PPM26,PPM27,PPM28,PPM29,PPM30,PPM31,PPM32,PPM33,PPM34,PPM35,PPM36,PPM37,PPM38,PPM39,PPM40,PPM41,PPM42,PPM43,PPM44,PPM45,PPM46,PPM47,name,Market Value,current league
29/6/2010,Tomas Micola,25002228,763,9/26/1988,21,0,0,2,0,2000,5250,5250,133,115,1999999,178,75,S RLC,1,1,3,1,2,1,1,1,2,3,2,11,13,13,11,11,9,13,9,3,9,7,9,9,13,11,13,5,11,13,7,11,10,12,12,13,7,10,14,13,11,10,7,10,7,13,20,10,4,10,5,10,12,10,5,16,14,9,12,13,11,9,S RLC,606,20,15,20,1,1,1,15,12,15,1,1,15,15,15,1,1,1,5,12,12,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tomas Micola,Â£1.08m ,Ligue 1,
29/6/2010,Timo Gebhart,35014477,771,4/12/1989,21,0,0,0,0,2750,6900,6900,157,135,19040603,182,78,M/AM RLC,3,2,3,2,3,2,2,6,3,1,3,11,14,16,12,15,12,6,10,8,10,14,13,8,16,16,7,15,12,6,8,7,14,17,9,13,6,3,14,17,18,15,10,6,5,15,20,12,10,8,13,10,12,12,4,17,9,13,8,9,7,15,M/AM RLC,416,15,20,20,1,1,1,16,20,18,1,1,20,16,18,1,1,1,10,15,17,1,1,2322740000000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,Timo Gebhart,Â£4.50m ,Bundesliga,
29/6/2010,Theo Walcott,5125014,765,3/16/1989,21,11,3,21,6,5476,7500,7500,172,148,-1,176,71,AM/S RLC,2,1,2,1,1,3,1,3,3,2,3,6,9,13,12,11,9,4,4,3,6,9,9,6,12,7,11,11,9,9,10,8,15,12,3,11,6,13,14,18,15,13,6,12,16,18,20,13,8,10,4,13,12,14,12,17,15,14,16,18,18,1,AM/S RLC,626,20,19,20,1,1,1,15,12,19,1,1,1,15,19,1,1,1,1,12,12,1,1,72567900000000.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,Theo Walcott,Â£12.60m ,Premier League,
29/6/2010,Shinji Kagawa,45001639,116,3/17/1989,21,13,2,0,0,3500,6000,6750,163,133,1954639,172,63,M/AM RLC,3,3,3,1,3,1,3,4,2,3,3,12,10,15,14,14,12,12,13,5,6,10,10,7,15,14,12,11,13,8,13,14,12,14,6,15,6,11,15,15,16,12,7,12,12,13,20,12,7,10,5,10,8,15,10,14,12,12,12,10,14,8,M/AM RLC,416,14,20,20,1,1,1,18,20,17,1,1,20,18,17,1,1,1,15,15,15,1,1,1048576.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Shinji Kagawa,Â£7.20m ,Bundesliga,
29/6/2010,Salomão,55023505,788,9/14/1988,21,0,0,1,0,1000,5350,5350,146,107,292042,175,68,M/AM L,3,2,1,2,2,2,1,4,1,1,2,10,12,13,8,12,8,5,9,6,5,9,9,7,13,14,12,12,11,8,8,9,15,14,6,13,5,9,10,16,13,8,5,20,11,14,12,7,6,9,6,10,8,10,13,14,15,14,16,14,14,5,M/AM L,413,10,20,10,1,1,1,20,20,10,1,1,10,20,10,1,1,1,1,15,1,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
29/6/2010,Rene Mihelic,64000038,795,7/5/1988,21,3,0,21,7,3364,5800,5800,140,116,800000,177,70,M/AM LC,1,1,3,3,2,2,1,1,3,1,1,13,13,11,10,12,14,10,12,8,12,15,13,6,14,17,12,11,12,13,11,12,16,12,13,12,2,14,16,15,12,13,11,20,12,14,5,12,11,12,8,16,9,13,14,14,18,13,16,15,15,9,M/AM LC,414,7,20,20,1,1,1,20,20,1,1,1,20,20,1,1,1,1,20,17,1,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rene Mihelic,Â£720Th. ,Liga NOS,
29/6/2010,Pablo Piatti,14004181,1649,3/31/1989,21,0,0,6,0,4624,6119,6100,155,136,9815076,163,58,M/AM/S LC,2,1,3,2,3,1,3,3,2,2,2,11,14,15,13,15,12,5,12,2,6,15,14,6,15,9,14,13,13,11,15,14,18,16,3,16,4,12,10,16,15,12,4,20,11,15,7,14,7,11,4,15,11,14,13,16,14,17,13,14,15,9,M/AM/S LC,424,18,20,20,1,1,1,15,20,10,1,1,20,15,10,1,1,1,10,12,5,1,1,8.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pablo Piatti,Â£8.10m ,LaLiga,
29/6/2010,Óscar De Marcos,67065930,796,4/14/1989,21,0,0,0,0,4096,5850,5850,145,128,6238181,180,76,M/AM RLC,2,3,2,2,3,1,3,5,1,1,3,8,13,13,12,11,9,12,13,4,4,12,12,6,14,12,12,14,13,10,13,12,13,14,10,13,8,11,10,14,13,12,10,20,14,12,15,12,12,11,5,11,4,14,5,15,18,12,6,6,5,7,M/AM RLC,416,14,20,18,1,1,1,20,20,15,1,1,18,20,15,1,1,1,15,15,15,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ãscar de Marcos,Â£1.80m ,LaLiga,
29/6/2010,Mesut Özil,35002219,771,10/15/1988,21,17,2,16,5,6400,8000,8000,182,160,167399930,182,73,M/AM LC,1,2,3,2,1,2,2,4,1,3,1,14,15,16,9,18,12,5,11,6,4,18,13,5,18,5,17,7,8,14,18,18,6,17,5,18,6,19,8,18,16,11,7,20,10,16,9,11,8,9,4,12,6,10,8,17,5,13,14,11,18,12,M/AM LC,414,8,20,20,1,1,1,19,20,1,1,1,20,19,1,1,1,1,15,15,1,1,1,18350224.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mesut Ãzil,Â£28.80m ,LaLiga,
29/6/2010,Marko Marin,156766,771,3/13/1989,21,6,1,11,1,5402,7400,7400,175,147,23585900,170,63,M/AM RLC,3,1,3,2,1,2,1,6,1,1,2,14,15,18,9,17,14,8,10,7,4,13,12,5,18,5,8,9,14,10,12,7,12,19,7,14,4,5,7,18,20,6,6,15,13,14,20,11,4,13,12,10,6,12,8,10,9,15,12,9,14,5,M/AM RLC,416,15,20,15,1,1,1,20,20,18,1,1,15,20,18,1,1,1,8,12,12,1,1,70919600000000.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,Marko Marin,Â£12.60m ,Bundesliga,
29/6/2010,Marco Reus,91013383,771,5/31/1989,21,0,0,0,0,2750,6850,6850,158,146,14602459,180,67,M/AM RLC,2,3,1,2,2,2,1,4,3,1,3,9,8,13,11,13,7,4,10,5,5,9,8,8,12,14,9,13,14,11,13,13,12,13,6,14,7,11,16,16,16,13,8,12,14,15,20,14,5,13,6,10,5,11,11,19,14,10,6,13,10,10,M/AM RLC,416,8,20,17,1,1,1,20,20,19,1,1,17,20,19,1,1,1,15,18,17,1,1,8196.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Marco Reus,Â£12.60m ,Bundesliga,
29/6/2010,Lukas Schmitz,35021353,771,10/13/1988,21,0,0,0,0,1250,6400,6400,135,128,10272279,184,80,D/M/AM L,3,3,3,3,3,1,2,2,1,2,2,14,16,7,12,8,13,9,14,15,8,10,11,10,8,14,9,15,14,16,11,11,11,6,9,13,8,17,16,13,10,15,12,9,13,16,20,17,13,15,6,9,4,17,6,9,14,10,15,16,5,2,D/M/AM L,433,1,18,14,17,1,1,20,20,1,1,15,1,18,1,1,17,1,14,20,1,15,1,512.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lukas Schmitz,Â£2.25m ,Bundesliga,
29/6/2010,Lars Stindl,35011818,771,8/26/1988,21,0,0,1,0,3550,6400,6400,149,128,5909511,180,73,M/AM LC,3,3,3,2,1,2,3,1,3,2,1,14,10,12,13,14,15,8,14,4,6,15,15,7,14,7,12,13,13,13,15,10,14,8,9,14,7,14,13,13,11,12,10,8,13,14,20,14,13,13,9,11,5,13,18,14,13,11,15,14,13,9,M/AM LC,414,5,19,20,1,10,1,16,20,10,1,1,19,15,10,1,1,1,20,16,8,1,1,4398050000000.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Lars Stindl,Â£2.70m ,Bundesliga,
29/6/2010,Kwadwo Asamoah,12012662,21,12/9/1988,21,19,1,0,0,4750,7100,7000,169,140,44424282,178,78,DM/M LC,2,2,2,2,2,1,3,5,2,2,2,4,10,15,13,13,8,9,14,3,14,13,12,15,14,14,12,17,14,13,11,11,14,11,8,14,14,12,14,15,14,17,9,20,17,15,7,15,16,15,14,14,6,14,14,15,10,15,12,15,15,4,DM/M LC,424,1,14,20,1,16,1,15,20,1,1,1,14,1,1,1,1,1,20,15,1,1,1,2251800000000000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kwadwo Asamoah,Â£8.55m ,Serie A,
29/6/2010,Kevin Monnet-Paquet,8440065,769,8/19/1988,21,0,0,6,0,4096,5759,5750,140,128,4543765,183,73,M/AM RL,3,1,1,1,2,1,1,5,1,1,3,10,11,14,10,13,10,7,11,6,5,11,12,4,14,8,12,11,13,13,9,10,11,13,6,14,9,12,14,14,13,13,10,8,14,17,20,14,12,12,8,14,6,8,11,14,16,8,14,14,14,8,M/AM RL,415,14,20,14,1,1,1,17,20,20,1,1,14,17,20,1,1,1,10,15,15,1,1,2251800000000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KÃ©vin Monnet-Paquet,Â£2.25m ,Ligue 1,
29/6/2010,Kevin Großkreutz,35021340,771,7/19/1988,21,1,0,0,0,3750,6900,6900,151,133,7699377,187,72,M/AM RL,2,2,1,2,1,3,1,1,2,2,1,8,11,12,11,11,8,12,9,10,9,12,12,13,12,18,13,19,11,12,11,12,12,11,9,14,11,19,16,13,11,14,12,12,13,14,20,19,12,15,12,13,5,15,13,14,18,14,12,7,8,15,M/AM RL,415,14,20,14,1,8,1,20,20,18,1,1,14,20,18,1,1,1,12,17,16,1,1,2748780000000.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,Kevin GroÃkreutz,Â£6.30m ,Bundesliga,
29/6/2010,Jérémy Pied,8440220,769,2/23/1989,21,0,0,5,0,2650,4050,4050,150,123,5401814,173,69,M/AM RL,2,1,2,3,1,1,3,5,3,3,2,13,13,14,9,14,11,8,12,6,2,12,9,4,14,7,13,10,12,12,14,14,15,12,7,12,6,12,12,15,14,11,6,8,13,13,20,11,8,14,7,14,7,8,11,13,15,14,15,15,15,5,M/AM RL,415,1,20,10,1,1,1,17,20,20,1,1,10,17,20,1,1,1,10,15,15,1,1,2252350000000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,JÃ©rÃ©my Pied,Â£2.07m ,Ligue 1,
29/6/2010,Jeffrey Sarpong,856984,784,8/3/1988,21,0,0,0,0,3844,5700,5700,147,124,2647723,176,65,M/AM LC,1,3,1,1,1,2,3,1,3,1,2,10,12,14,12,15,6,9,13,4,5,13,9,5,16,15,11,9,9,9,11,10,8,10,7,13,5,8,10,14,16,7,7,15,13,14,20,13,10,11,15,9,5,10,5,9,11,6,10,10,9,10,M/AM LC,414,8,20,20,1,1,1,18,20,14,1,1,20,18,14,1,1,1,15,15,12,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jeffrey Sarpong,Â£900Th. ,LaLiga,
29/6/2010,Javi Hernández,67011227,796,6/6/1989,21,0,0,0,0,1600,2750,2750,123,80,234938,184,80,M/AM/S LC,3,1,1,2,3,3,1,3,2,3,1,8,12,10,11,11,8,9,9,5,4,8,8,11,12,13,10,3,10,12,9,8,8,13,11,12,6,14,12,12,12,12,15,20,12,10,6,10,6,10,3,10,12,10,13,20,13,12,17,13,7,15,M/AM/S LC,424,16,20,20,1,1,1,20,20,9,1,1,20,20,9,1,1,1,1,15,4,1,1,34359738400.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
29/6/2010,Jack Collison,5131754,801,10/2/1988,21,7,0,7,2,4000,6500,6500,160,135,7581541,183,83,M RLC,3,1,3,3,2,1,3,4,2,2,1,8,11,14,11,15,7,6,11,3,12,14,10,13,14,15,10,13,11,13,13,12,17,8,14,13,14,15,17,13,9,14,12,13,16,13,20,15,14,14,8,14,6,15,8,12,15,16,13,12,12,3,M RLC,406,1,1,20,1,1,1,18,20,18,1,1,1,1,1,1,1,1,20,18,18,1,1,32.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jack Collison,Â£3.60m ,Premier League,
29/6/2010,Giovani dos Santos,5666822,379,5/11/1989,21,22,5,6,5,4556,7425,6750,162,135,9278261,174,71,M/AM RLC,3,1,1,3,1,2,2,1,3,1,1,10,13,16,13,15,12,5,14,6,4,14,13,7,15,7,8,7,7,7,12,7,15,18,6,13,7,10,10,18,16,8,5,20,13,16,10,12,7,13,6,15,13,11,17,16,15,14,10,13,14,10,M/AM RLC,416,15,20,19,1,1,1,15,20,20,1,1,19,15,20,1,1,1,10,12,12,1,1,17179878416.0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Giovani dos Santos,Â£4.50m ,Premier League,
29/6/2010,Giles Barnes,5006222,765,8/5/1988,21,0,0,0,0,3540,5950,5950,144,119,3355253,183,83,M/AM RL,2,2,1,1,3,2,1,1,1,1,3,5,12,14,11,13,12,9,13,7,10,10,15,10,11,11,8,12,11,9,11,10,15,16,3,10,8,8,11,15,15,10,10,14,7,14,20,12,11,9,3,11,17,10,10,17,5,8,5,4,6,14,M/AM RL,415,11,20,14,1,1,1,15,20,20,1,1,14,14,20,1,1,1,8,15,20,1,1,70407400000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,Giles Barnes,Â£1.35m ,Premier League,
29/6/2010,Franck Tabanou,85050974,769,1/30/1989,21,0,0,7,0,1400,5984,5950,160,133,6031264,178,70,M/AM L,3,1,1,2,1,3,1,1,2,2,3,13,15,15,7,14,11,10,10,9,7,13,7,6,15,9,11,13,12,12,13,12,13,12,6,13,9,12,14,16,14,12,9,20,14,15,5,14,11,15,9,14,8,10,8,15,13,16,11,13,13,10,M/AM L,413,1,20,8,12,1,1,20,20,1,1,12,1,20,1,8,12,1,1,15,1,12,1,549756000000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Franck Tabanou,Â£4.05m ,Ligue 1,
29/6/2010,Formese Mendy,67131397,41,3/23/1989,21,0,0,0,0,100,3824,3000,118,85,498850,181,68,M/AM RL,2,3,3,3,2,2,2,1,2,1,2,7,11,9,6,11,5,5,8,7,7,7,7,4,11,13,9,9,5,8,9,8,9,7,9,9,5,14,11,13,12,11,7,5,14,14,20,8,1,10,5,10,11,10,12,8,14,8,15,8,11,9,M/AM RL,415,1,20,1,1,1,1,15,20,20,1,1,1,15,20,1,1,1,1,15,15,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
29/6/2010,Floyd Ayité,34001871,50,12/15/1988,21,12,2,0,0,3481,6250,5300,150,118,3981332,174,68,M/AM RL,2,1,2,1,2,3,3,1,3,1,3,9,9,13,7,13,10,5,12,6,5,11,11,8,15,8,12,12,11,11,13,8,13,13,6,10,9,9,13,17,13,11,7,10,15,13,20,14,8,12,8,14,7,15,14,13,13,10,13,14,14,7,M/AM RL,415,8,20,14,1,10,1,15,20,20,1,1,10,15,20,1,1,1,14,15,17,1,1,268500996.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Floyd AyitÃ©,Â£630Th. ,Ligue 1,
29/6/2010,Felipe Alberto,19081023,1651,1/1/1989,21,0,0,0,0,250,3250,3250,106,75,14538,178,72,M/AM LC,1,2,1,1,1,3,3,1,3,2,2,8,13,7,13,10,9,11,13,6,4,8,9,12,13,10,7,5,7,7,9,10,9,7,10,8,9,10,11,9,13,13,9,20,6,13,4,7,5,10,13,10,17,10,13,15,13,7,14,3,1,14,M/AM LC,414,15,20,15,1,1,1,20,20,1,1,1,1,20,1,1,1,1,1,12,1,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Felipe Alberto,Â£180Th. ,Liga NOS,
29/6/2010,Dylan,8440957,769,1/3/1989,21,0,0,0,0,750,2250,4250,135,94,200568,181,70,M/AM L,2,2,3,3,3,2,3,4,2,3,3,6,9,12,7,12,9,11,14,6,3,8,10,3,14,11,7,8,10,10,11,8,5,13,5,11,5,5,8,12,12,13,10,20,13,15,5,13,10,12,8,12,6,7,19,17,9,9,14,13,9,13,M/AM L,413,10,20,10,1,1,1,20,20,10,1,1,1,20,10,1,1,1,1,15,10,1,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
29/6/2010,Dominique Malonga,8440232,769,1/8/1989,21,0,0,0,0,1500,5700,5700,157,114,578029,183,80,AM/S LC,2,1,2,2,3,2,3,1,3,3,2,8,10,10,16,8,14,15,16,5,5,9,12,7,13,8,13,9,14,10,11,11,10,12,6,13,8,7,8,12,12,14,11,7,13,14,20,12,14,11,7,14,6,8,16,14,10,10,15,11,12,9,AM/S LC,624,20,18,20,1,1,1,16,12,10,1,1,18,16,10,1,1,1,1,12,1,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Dominique Malonga,Â£1.26m ,Serie A,
29/6/2010,Diego Perotti,14005006,1649,7/26/1988,21,1,0,0,0,5550,7250,7250,170,149,144492258,179,70,M/AM RL,3,2,1,1,3,1,3,7,2,2,1,13,15,15,12,14,10,9,13,5,4,13,11,4,15,9,13,9,11,13,15,13,13,16,13,16,4,10,11,16,15,10,8,15,9,16,20,10,9,13,8,13,11,13,17,13,14,12,15,14,12,7,M/AM RL,415,11,20,11,1,1,1,20,20,15,1,1,10,20,15,1,1,1,5,16,15,1,1,34359738368.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Diego Perotti,Â£10.80m ,LaLiga,
29/6/2010,Dejan Skolnik,64004509,761,1/1/1989,21,0,0,4,0,3250,5750,5850,141,117,1690823,175,65,M L,2,3,2,2,2,2,2,1,1,2,1,12,12,10,10,14,11,9,10,6,11,14,8,10,14,12,15,13,12,12,11,12,18,12,12,9,12,13,17,10,10,10,10,20,12,11,8,13,11,12,7,12,12,14,14,16,15,14,19,20,14,7,M L,403,1,14,12,5,1,1,20,20,1,1,7,12,14,1,1,5,1,12,20,1,7,1,17179869185.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Dejan Skolnik,Â£810Th. ,Liga NOS,
29/6/2010,Daniel Caligiuri,91003264,771,1/15/1989,21,0,0,0,0,3721,6000,6000,134,122,3022568,176,74,M/AM RL,3,1,2,2,1,2,1,5,2,3,3,10,12,13,11,10,8,8,9,13,8,11,7,9,9,13,12,11,8,11,9,12,10,9,8,13,12,12,14,14,13,15,6,10,12,15,20,14,12,10,8,8,8,13,8,16,13,19,6,13,11,20,M/AM RL,415,1,20,9,1,1,1,18,20,20,1,1,9,18,20,1,1,1,7,15,15,1,1,70918500000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,Daniel Caligiuri,Â£1.13m ,Bundesliga,
29/6/2010,Daniel Brosinski,35008235,771,7/17/1988,21,0,0,4,1,2000,5450,5450,135,109,2023670,178,65,M/AM RL,1,1,1,1,2,3,2,4,1,3,3,10,11,11,8,10,8,7,10,8,5,10,11,8,9,6,10,12,8,8,9,10,12,8,8,9,7,13,15,13,13,10,8,20,11,14,17,14,8,9,6,12,8,10,10,12,11,8,12,14,10,8,M/AM RL,415,1,20,1,1,1,1,20,20,18,1,8,1,20,18,1,1,1,1,15,15,8,8,134217729.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Daniel Brosinski,Â£540Th. ,Bundesliga,
29/6/2010,Carlos Vela,51000001,379,3/1/1989,21,29,9,8,0,4422,7315,6750,174,133,-1,179,72,AM/S LC,3,3,3,1,3,2,2,5,2,2,1,11,12,15,15,15,10,8,12,1,4,12,13,6,15,10,11,10,16,10,14,11,14,17,4,13,5,9,10,17,16,15,7,20,12,14,7,14,8,12,6,14,9,12,16,19,8,17,12,14,13,5,AM/S LC,624,20,17,20,1,1,1,17,12,1,1,1,17,17,1,1,1,1,1,12,1,1,1,2098192.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Carlos Vela,Â£4.50m ,Premier League,
29/6/2010,Bruno de Paula,8835128,1651,2/5/1989,21,0,0,0,0,500,4700,4700,127,94,852290,175,68,M/AM LC,1,3,3,2,2,2,1,1,1,3,1,11,13,12,10,13,7,9,13,6,7,12,15,8,9,14,10,9,12,10,11,8,10,12,3,9,6,9,12,13,13,13,7,9,13,13,20,7,5,10,13,10,10,10,10,13,10,12,14,10,11,8,M/AM LC,414,1,20,15,1,1,1,20,20,1,1,1,15,20,1,1,1,1,15,19,1,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
